"rmsd","rg","dg_kj"
0.0763115847457627,1.65568847457627,0.797640017160535
0.0779594474576271,1.65568847457627,0.78976883956179
0.0796073101694915,1.65568847457627,0.805317001672466
0.0812551728813559,1.65568847457627,0.844527784515946
0.0829030355932203,1.65568847457627,0.907617041285358
0.0845508983050847,1.65568847457627,0.994770031186546
0.0861987610169491,1.65568847457627,1.10613932618271
0.0878466237288135,1.65568847457627,1.24184372466279
0.089494486440678,1.65568847457627,1.4019680962534
0.0911423491525424,1.65568847457627,1.58656407945459
0.0927902118644068,1.65568847457627,1.79565155578591
0.0944380745762712,1.65568847457627,2.02922082816863
0.0960859372881356,1.65568847457627,2.28723543520389
0.0977338,1.65568847457627,2.56963553516001
0.0005099,1.65626254237288,6.70424725664312
0.00215776271186441,1.65626254237288,6.71966630313441
0.00380562542372881,1.65626254237288,6.76670639116553
0.00545348813559322,1.65626254237288,6.84515481144189
0.00710135084745763,1.65626254237288,6.95466802329181
0.00874921355932204,1.65626254237288,7.09469143861893
0.0103970762711864,1.65626254237288,7.26433078983363
0.0120449389830508,1.65626254237288,7.46214736673522
0.0136928016949153,1.65626254237288,7.68583617739196
0.0153406644067797,1.65626254237288,7.93173100960601
0.0169885271186441,1.65626254237288,8.19407148834351
0.0186363898305085,1.65626254237288,8.46398821275247
0.0202842525423729,1.65626254237288,8.72826689451134
0.0219321152542373,1.65626254237288,8.96823086693733
0.0235799779661017,1.65626254237288,9.15959335555631
0.0252278406779661,1.65626254237288,9.27465514558982
0.0268757033898305,1.65626254237288,9.2879040311254
0.0285235661016949,1.65626254237288,9.18387000080679
0.0301714288135593,1.65626254237288,8.96299894474794
0.0318192915254237,1.65626254237288,8.64126958791628
0.0334671542372881,1.65626254237288,8.24385899745994
0.0351150169491525,1.65626254237288,7.7973837717522
0.0367628796610169,1.65626254237288,7.32468291851038
0.0384107423728814,1.65626254237288,6.84295439570845
0.0400586050847458,1.65626254237288,6.36407410954056
0.0417064677966102,1.65626254237288,5.89576001563576
0.0433543305084746,1.65626254237288,5.44279562033702
0.045002193220339,1.65626254237288,5.00801596068811
0.0466500559322034,1.65626254237288,4.59301369236343
0.0482979186440678,1.65626254237288,4.1986145153048
0.0499457813559322,1.65626254237288,3.82518672486521
0.0515936440677966,1.65626254237288,3.47283916637136
0.053241506779661,1.65626254237288,3.14154662911925
0.0548893694915254,1.65626254237288,2.83122876488487
0.0565372322033898,1.65626254237288,2.54179927320262
0.0581850949152542,1.65626254237288,2.27319586013742
0.0598329576271186,1.65626254237288,2.02539750147702
0.061480820338983,1.65626254237288,1.79843308686125
0.0631286830508475,1.65626254237288,1.59238404619926
0.0647765457627119,1.65626254237288,1.40738269337743
0.0664244084745763,1.65626254237288,1.24360752090424
0.0680722711864407,1.65626254237288,1.10127638649356
0.0697201338983051,1.65626254237288,0.980638351485
0.0713679966101695,1.65626254237288,0.881964803819642
0.0730158593220339,1.65626254237288,0.80554039356108
0.0746637220338983,1.65626254237288,0.751654212005942
0.0763115847457627,1.65626254237288,0.720591551745227
0.0779594474576271,1.65626254237288,0.712626495529609
0.0796073101694915,1.65626254237288,0.728015499570207
0.0812551728813559,1.65626254237288,0.766992065238112
0.0829030355932203,1.65626254237288,0.829762534318791
0.0845508983050847,1.65626254237288,0.916502997949028
