"gene","log2FC","AveExpr","t","pvalue","padj","B"
"Penk",-2.44205565916625,2.47292377052837,-4.68640445471241,0.00234492037648889,0.00681856593888918,-1.71199617546806
"Gm15541",-2.0537902931269,-1.57273299141543,-4.67741087209148,0.00236944446435956,0.00687688473523627,-1.1968520737724
"Ly6h",3.11524172096228,-0.284694900934972,4.67510885428465,0.00237576728656025,0.00689133703495076,-1.16402266183573
"Tmem45a",-1.30489600439145,2.17813309972612,-4.67371708575704,0.00237959904340042,0.00690115109797925,-1.6619917490172
"Slc37a4",-1.07492823802294,1.57285342520378,-4.67333420929573,0.00238065436266666,0.00690291094495149,-1.55950251114452
"Aloxe3",2.71429302023987,-1.18049632184627,4.67230525036954,0.00238349304352841,0.00690853887626097,-1.11947821153209
"Brd3os",-1.61058065562634,-0.773570406386803,-4.66986484205709,0.00239024061968077,0.00692548821112703,-1.27156445491972
"Azin2",-1.25208909678733,1.00687719388962,-4.66956431634353,0.0023910730167399,0.006926596047552,-1.48386326930732
"Ypel2",-1.04655083505063,4.28095010426585,-4.66902936535911,0.00239255552026735,0.00692958637795161,-1.960680226329
"Ccdc13",1.4746347527029,-1.58858495096587,4.66604131207218,0.00240085502740667,0.00695231603514883,-1.13223764085016
"Tceal5",-1.62098568838077,-2.08647532755503,-4.66583315957926,0.00240143437114078,0.00695268555421893,-1.16300998989648
"Glb1",-1.1674998948523,3.05989920680455,-4.66524490517795,0.0024030724768932,0.00695508959946392,-1.81371289732537
"Cbr2",-2.98925085060378,3.25724176545922,-4.66521043395683,0.00240316850691632,0.00695508959946392,-1.83013682544469
"Opn3",-1.20170603286217,0.197480610094481,-4.6639352664794,0.00240672386063036,0.0069640697384775,-1.37737690722176
"Map2",-1.0258355858935,1.6027464380835,-4.66268696146385,0.00241020996189642,0.0069698295736495,-1.57525962114529
"Tonsl",-1.32113476140148,-1.6664573292509,-4.66084127214486,0.00241537461162043,0.00698102644941018,-1.19400857747403
"Gm49579",-2.13868027732302,-2.35494607891982,-4.66070407585916,0.0024157590065336,0.00698102644941018,-1.15921738911125
"Gimap4",-1.83407781990045,5.49782079314394,-4.65931046013775,0.00241966746436205,0.00699100843701827,-2.01089152220457
"Cerkl",-2.00615323321172,-0.898763971072096,-4.65784100767211,0.00242379619694472,0.00700162298558111,-1.28287963735235
"Sh2d6",1.80111287492083,-2.20597214263048,4.65546303130159,0.00243049415642362,0.00701809578081726,-1.10636322689096
"Gm20604",1.02859861837084,3.2208249018956,4.65212405599927,0.00243993355121573,0.00703899105656257,-1.75104907910169
"Sema4f",-1.61020790816735,-1.84415131193593,-4.65129697297453,0.00244227801166473,0.00704311427347421,-1.19740766225794
"Gm10134",-2.14784086704633,0.355699362331755,-4.64795280056142,0.00245178291545826,0.00706655259397342,-1.44311370613622
"Gm48342",-1.34537829263149,-2.68758890153244,-4.64710015528586,0.00245421287726463,0.00707016146679956,-1.14392826629269
"Cpt1c",-1.28387266126989,1.14392123745032,-4.64702992531924,0.00245441314515691,0.00707016146679956,-1.53323110569718
"Mpp4",-1.3756320039947,-2.12975833495801,-4.64673743661406,0.00245524740109571,0.00707124115835779,-1.17838278949954
"1110051M20Rik",-1.54582692994973,0.859095219135458,-4.64606915310625,0.00245715470281602,0.00707408679967105,-1.50027643212122
"Thada",-1.02316181180449,1.56412883378834,-4.64530475658771,0.00245933832590057,0.00707904921898928,-1.59080476308088
"Zeb2os",-1.22585000875621,1.77617187961899,-4.64442410080867,0.00246185672680625,0.007083648697378,-1.63166663812835
"Slc17a5",-1.33008546718358,3.07531027819056,-4.64120647950341,0.00247108242678202,0.0071062088248509,-1.84961553268744
"Tmem35a",-1.5520977605529,-1.21693869938327,-4.63819638918591,0.00247974775339561,0.0071231425293975,-1.26456751401415
"Ap3m2",-1.17041605376497,2.63816692417596,-4.63798324796966,0.00248036261007739,0.00712357919979495,-1.77944209613598
"Sh2d5",7.39590406233339,3.06634765701396,4.63660425437541,0.00248434472738028,0.00713235398229992,-1.2901998314738
"Pianp",-1.23954446980569,-0.500031951750818,-4.63485899151547,0.0024893946715815,0.00714551909554475,-1.33278294276546
"Stac",-1.83702013445757,-2.11866089578828,-4.63328181022931,0.00249396804672346,0.00715197730708418,-1.20280773561034
"Polr1b",1.0805974405596,2.05345037939943,4.63262432745266,0.00249587730550955,0.00715410947454689,-1.58239032672417
"Clec12a",-2.69668141579161,1.70178823442407,-4.63193976162255,0.00249786693031523,0.00715772665740146,-1.66643020344565
"Gm10501",1.15213506641695,0.0732300904026025,4.6317914550568,0.00249829820047824,0.00715772665740146,-1.31654982648276
