"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","73/5880","80/11190",0.9125,1.73654336734694,6.95702119468231,6.43738913920704e-14,3.52044718550385e-13,3.13427908846342e-13,"18733/240354/17096/17060/12143/18709/232801/234779/26395/12520/56637/23797/18019/12042/18725/18018/12517/242248/19353/26396/18036/19058/110157/19056/19055/14784/18706/68713/18726/18710/18708/15461/12478/12229/12675/11651/18035/12518/170758/14281/18751/26413/74769/57257/22325/18707/18037/20662/240168/18021/15170/16476/11652/15985/16332/22324/14130/18033/20663/16331/83490/16150/20963/19057/19697/16151/26417/18176/19354/12483/14728/26377/16653",73
"Genetic Information Processing","Replication and repair","mmu03420","Nucleotide excision repair","56/5880","58/11190",0.96551724137931,1.83743842364532,6.72848550004119,7.73096653669099e-14,4.1628281351413e-13,3.70619540226768e-13,"56438/22590/18972/71101/20021/20022/245841/12572/19891/231329/50505/13870/18974/14884/28015/14885/72584/99375/69241/26370/319955/19359/19358/107986/72151/66467/13872/68275/18971/66671/66491/59001/16881/69745/19687/66420/209357/13194/22592/69920/68240/67710/69833/106344/71991/66979/22591/20020/67967/23894/13871/18538/17420/69263/19718/17749",56
"Organismal Systems","Immune system","mmu04625","C-type lectin receptor signaling pathway","96/5880","112/11190",0.857142857142857,1.63119533527697,7.0644629371595,8.90539284468759e-14,4.72255681157675e-13,4.20452581125345e-13,"12795/240354/69632/12051/16176/16985/18709/16391/234779/18753/23797/29857/18019/56489/12042/16438/18018/12370/19225/17246/16183/16193/19058/110157/73181/19056/19055/69810/18706/26416/20779/18710/18034/13655/19698/18708/16706/11848/15461/17164/83430/53859/21926/12675/11651/74256/18035/208650/26414/26413/12314/18479/13654/216799/74769/56619/18707/66922/16439/18021/14127/16476/16153/11652/12315/56760/16159/75600/18033/16362/19094/332579/26415/16150/20847/20963/66824/19057/12362/19247/19697/20846/16151/26417/26420/26419/20130/17532/20295/17474/18176/56620/239114/16440/12313/16653",96
"Human Diseases","Neurodegenerative disease","mmu05017","Spinocerebellar ataxia","116/5880","141/11190",0.822695035460993,1.56563902156607,7.11253589749069,1.05857286367335e-13,5.52985824306976e-13,4.92327199930428e-13,"22359/22433/22333/57296/26445/11740/65115/54138/26446/18709/22241/329015/18044/22030/20683/26441/23797/80913/66413/17463/16438/22334/19182/12421/110616/19699/67013/19173/19172/105675/23996/19166/18706/18752/18710/22335/228361/14682/66997/52335/18708/19184/71722/81601/21762/74781/100504663/76559/80912/51897/67089/26408/11651/226153/114896/19181/56717/26414/18797/18751/19167/74769/26443/19185/19179/641340/21374/29869/20238/225326/56208/53623/18707/16439/69597/53313/11652/26440/18795/215999/11938/67151/18750/233871/19170/68118/78943/74143/13063/19883/26444/26442/23997/70247/26420/26419/20422/75669/22123/22065/20239/56436/18798/19664/229906/56543/52639/19177/67134/59029/11739/16440/12286/69077/237336/19175",116
"Genetic Information Processing","Translation","mmu03013","Nucleocytoplasmic transport","100/5880","118/11190",0.847457627118644,1.61276374956762,7.04138465532693,1.26724759145783e-13,6.5225978972094e-13,5.80711515169429e-13,"53319/19069/269966/68134/72322/18226/212999/21681/218210/16647/77595/100042165/234733/76582/225160/103468/223921/16649/67878/18949/69912/70699/75751/57258/226747/56698/170762/13628/227720/269113/22196/226432/73192/51796/16648/73666/22218/78428/56488/66231/53817/60365/20610/66679/107939/445007/70572/320938/69482/326622/97112/16650/433702/110379/20220/67031/331401/71805/110750/238799/17149/19384/59015/19704/19826/16646/54563/19387/69736/66441/192170/386612/19386/170930/66011/234865/56009/68092/13680/192160/108989/16211/65246/74204/233726/103573/18141/237082/66069/227699/13627/72124/107829/56215/72787/100041953/320727/75826/230673/74412",100
"Environmental Information Processing","Signal transduction","mmu04071","Sphingolipid signaling pathway","109/5880","131/11190",0.83206106870229,1.58346315625487,7.06851518354918,1.30529427099969e-13,6.62105789637523e-13,5.89477478701173e-13,"18201/12122/19053/18709/22059/22030/26395/11542/21937/12043/241447/71949/23797/59032/226849/225849/26932/29857/76893/14679/67260/20598/81535/208449/20698/19353/18754/73699/13610/26396/110157/11886/18762/14677/18706/26416/18752/18710/26931/52432/227102/14682/18708/11848/74442/15461/11539/14674/21926/12028/14678/26408/56632/11651/14360/14739/170758/19054/18806/26414/18797/18751/26413/230379/74769/14673/18707/66612/14127/18805/11652/18795/13244/20597/14389/13609/268656/18750/19878/18033/19094/71609/19877/235542/26415/104725/19211/18127/20773/19697/19052/51792/66844/26417/26420/26419/17250/71978/12062/18798/18176/19354/54447/13033/20397/18607/21770/13611/16653",109
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","151/5880","194/11190",0.778350515463918,1.48124868504103,7.11524886437904,1.81488127297605e-13,9.07440636488026e-13,8.07900832223194e-13,"14706/20296/20302/17096/17329/19303/224129/12928/20848/320129/14825/18709/12929/234779/26395/56637/14773/18803/18753/20300/14083/23797/14679/66066/14688/20303/21844/14702/320207/56484/20304/277360/13051/19353/20308/109905/14707/18036/20293/606496/20306/14701/140580/109880/110157/12767/57266/17969/20292/94176/20311/12774/12768/14784/104111/14710/18762/12775/56221/15162/14677/110355/18706/20779/11515/18710/12765/14700/104709/16453/14682/18708/11848/15461/104110/12772/20307/15945/14678/12675/20310/18749/11651/18035/20301/11512/30955/170758/20315/16452/18797/18751/26413/55985/18479/74769/57257/57349/12927/14696/22325/432530/19229/18829/18707/18747/20312/20662/56744/16428/11652/18795/210044/14697/22324/19878/18033/20663/12540/215449/22376/93742/19877/16150/20847/216869/11513/12015/216148/14191/19697/20846/26385/16151/26417/12145/20295/18798/20851/24047/14772/18176/19354/20305/14704/66102/14693/19395/20416/109689/16653",151
"Environmental Information Processing","Signal transduction","mmu04064","NF-kappa B signaling pathway","92/5880","107/11190",0.85981308411215,1.63627694068282,6.95899374120851,1.97644932733166e-13,9.60773978564003e-13,8.553838847953e-13,"11798/22637/16818/225471/240354/17096/21898/16803/17060/217069/16176/14825/19766/12047/22029/50930/16177/234779/22030/23882/13000/18803/21937/12043/15894/16797/66724/20303/12042/12995/21939/106759/66513/22034/19225/245527/13001/22031/72049/17000/22196/13197/16179/11796/18034/21934/19698/12475/21929/111173/53859/18761/26409/21926/12229/68652/21943/12675/12633/20310/17874/11797/74256/18035/18792/117149/12048/11545/20315/18751/18829/16994/11920/18033/333654/71609/22033/16150/20963/12045/19697/12044/16151/17087/22329/24047/266632/17873/105844/24099/13607/59004",92
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","92/5880","107/11190",0.85981308411215,1.63627694068282,6.95899374120851,1.97644932733166e-13,9.60773978564003e-13,8.553838847953e-13,"13866/12448/12443/20509/12912/18709/17395/22059/14182/26395/56637/16000/12566/12043/11836/23797/12371/15519/14870/12576/18591/71785/11835/16842/21415/17246/14183/26396/54635/109880/110157/14784/15516/18706/18590/13876/18710/13649/12447/18708/13557/104156/15461/12913/12675/11651/18035/18792/18596/21802/12387/56717/26413/74769/225884/21414/328572/18707/26427/20662/11652/13645/18033/20663/22027/242705/56458/21417/16150/19211/12015/21416/19697/16151/94224/26417/12914/16178/17392/12575/18176/231991/14276/18595/208647/19645/13555/18607/11911/18791/16001/16653",92
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","89/5880","103/11190",0.864077669902913,1.64439270853973,6.91352035168511,2.62993852770535e-13,1.26092943109161e-12,1.12261441221788e-12,"14676/20296/20302/21898/21812/19053/16176/18709/21813/21808/14082/21937/24088/14672/18126/14675/23797/12503/17126/29857/14679/20304/106759/18787/22034/12370/73699/16183/16193/20293/21809/16179/21899/14677/18706/26416/18710/52432/14682/18708/26398/21926/14680/14678/12675/12633/17874/11651/18035/12317/14683/14281/26414/12259/18797/26413/74769/432530/18707/12266/12260/16476/16153/11652/18795/14681/16159/14102/18033/12500/19094/12262/26415/16150/21803/19697/19052/16151/51792/26417/26420/26419/71978/11421/12062/18798/266632/15979/15980",89
"Environmental Information Processing","Signal transduction","mmu04310","Wnt signaling pathway","140/5880","179/11190",0.782122905027933,1.48842777334397,6.93187184138911,7.07084568928582e-13,3.34431890709465e-12,2.9774708334843e-12,"17128/76441/319478/56438/12443/22417/57265/212398/26564/67087/22402/22418/12325/494504/21888/73739/12006/243548/72293/22059/20437/229658/56637/216795/21372/13000/14362/93960/16974/16348/81004/68339/22413/20187/21885/18019/13544/12995/16973/18018/72780/22410/19353/12323/114606/12322/27412/106042/20317/13001/13017/407821/16842/21415/19058/73181/54630/19056/12445/14735/19055/14367/20671/328949/18752/19015/14365/24117/19164/22419/67772/14366/11848/208846/219158/12301/26409/13543/18749/226154/192199/12387/170758/27373/26414/18797/18751/14369/21414/328572/20319/18747/20379/18021/16476/108058/14368/53627/18099/53883/18795/20378/26965/13016/11789/14283/13542/56505/18750/19878/107515/12005/93759/19057/22412/17869/17127/12444/21416/12914/26420/26419/22411/26563/93840/103583/14296/18798/107934/21886/19354/54612/68010/21887/14370/93687/75826/20377/12234/20438",140
"Cellular Processes","Cell growth and death","mmu04115","p53 signaling pathway","68/5880","75/11190",0.906666666666667,1.72544217687075,6.63308769779104,1.03819604265096e-12,4.7811659858926e-12,4.25670597467322e-12,"12448/12443/22084/12367/58801/12122/22059/53892/26374/20437/23882/16000/12566/12043/12571/64058/29870/12371/66940/12578/12442/21825/17248/18787/12370/17246/12450/13197/12445/22401/75747/107986/68428/12447/30954/12028/12534/29813/16009/268697/12048/245000/20135/55948/140742/11920/230784/14102/333654/382985/98376/13063/19211/12567/68098/12444/170770/13663/12575/11783/12649/12452/71361/17873/50883/21933/12521/20438",68
"Human Diseases","Cancer: specific types","mmu05214","Glioma","68/5880","75/11190",0.906666666666667,1.72544217687075,6.63308769779104,1.03819604265096e-12,4.7811659858926e-12,4.25670597467322e-12,"12443/12325/18709/22059/12018/234779/26395/23882/16000/18803/12571/11836/23797/52163/12578/18591/12323/12322/17246/26396/109880/110157/13197/14784/227541/107986/18706/18590/18752/18710/13649/18708/13557/15461/27015/12028/11651/18596/21802/56717/18751/26413/12314/74769/18707/20662/108058/11652/12315/13645/18750/75600/20663/242705/19211/12567/216148/26417/12575/18176/18595/17873/19645/13555/20416/16001/12313/16653",68
"Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis","140/5880","180/11190",0.777777777777778,1.48015873015873,6.83383457964117,1.5398417724011e-12,6.99928078364137e-12,6.23150930506326e-12,"12795/19345/16783/15510/240354/21871/21898/16803/69632/14961/12367/14969/12122/12611/12325/16411/16176/12912/16985/13040/16154/19727/21808/18044/11984/16155/14082/21937/12043/24088/18126/23797/12371/246256/29857/12042/12721/15526/17533/20698/12323/22034/12322/53970/18046/12370/16193/15002/19058/21809/110157/16179/21899/19056/19055/12608/26416/16409/20779/16451/19349/16149/16706/11848/19344/12475/83430/21926/12028/14129/17874/56632/11651/192656/11975/117149/26414/16452/257632/26413/12314/16414/16173/16784/22337/328572/225326/56619/12266/108960/14998/14127/108058/16153/12265/11652/12946/271457/12315/11972/16159/14130/75600/18033/19094/14131/71609/16175/332579/26415/13063/27060/20963/19057/12015/21803/170767/19697/20846/14960/26417/12796/12914/26420/26419/14999/54411/11783/17534/266632/114143/13033/108664/18779/21897/216238/18045/15979/12313/15980",140
"Human Diseases","Cancer: specific types","mmu05211","Renal cell carcinoma","64/5880","70/11190",0.914285714285714,1.7399416909621,6.53478289386812,1.90070278189599e-12,8.52879453414868e-12,7.5932462410617e-12,"56438/13819/12928/224105/15251/18709/70584/12929/21808/26395/22339/11836/23797/18591/71745/19353/14194/109905/112406/26396/21809/109880/110157/94315/14784/18706/18710/18708/15461/11651/21802/26413/18479/20525/15234/74769/328572/18707/20662/16476/11652/14388/112407/67673/20663/12540/215449/216805/12015/21803/209446/19247/26417/12914/67923/17295/12575/22346/107746/18176/11863/112405/23871/16653",64
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","97/5880","117/11190",0.829059829059829,1.5777516134659,6.61056359102773,4.55408331809235e-12,2.01763184978775e-11,1.79631194043959e-11,"13866/16832/56438/21898/16194/68263/13819/20848/12325/15251/18709/234779/26395/56421/16000/18803/12043/21687/18126/433182/22339/23797/12576/17346/20104/71745/18787/12323/112406/12322/18655/22042/26396/17000/16193/13614/11674/17347/13808/18706/18752/18710/18597/58988/13649/18708/16828/15275/13058/16337/170768/11651/14433/18642/56717/228026/18751/26413/20525/74769/328572/18707/108058/11652/13645/112407/18750/22041/67673/18033/230899/13684/212032/13807/13685/72508/18127/19697/13806/26417/12914/11600/67923/21857/15368/14254/12575/22346/15277/18641/11863/11601/16001/15979/112405/26987/15980",97
"Organismal Systems","Aging","mmu04211","Longevity regulating pathway","78/5880","90/11190",0.866666666666667,1.64931972789116,6.5081177619155,5.76170113702393e-12,2.52074424744797e-11,2.2442364750346e-11,"22084/224129/68465/19079/72993/12912/18709/22241/22059/16000/105787/23797/56484/12421/67605/74370/12359/20869/12915/104111/75747/18706/11515/18710/58988/16367/18708/20656/15461/108097/12913/104110/16337/12028/51897/18749/108079/11651/11512/56717/110147/11793/74769/432530/18707/18747/11909/26427/11652/72674/64930/210044/140742/230784/207565/18033/68118/19017/13684/56458/19744/93759/108099/13685/19016/11513/72508/19697/19082/18176/231991/208647/384783/77683/11911/16001/26987/16653",78
"Environmental Information Processing","Signal transduction","mmu04330","Notch signaling pathway","59/5880","64/11190",0.921875,1.75438456632653,6.36869269121106,5.85252283538908e-12,2.52886789183479e-11,2.25146901322707e-11,"68318/18519/67122/208117/18128/270118/21888/15213/226548/19719/20602/13388/56198/21885/433759/13544/15214/18132/114606/13017/74198/66340/16848/19164/52335/11491/15182/14534/13543/207521/54485/18222/16396/18223/16449/66354/17305/19165/20238/328572/66935/16450/433586/19208/100764/13016/13542/56381/18129/209200/15205/12914/80904/103806/21886/19664/18131/21887/59287",59
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","92/5880","110/11190",0.836363636363636,1.59165120593692,6.5618946843272,5.94768660711785e-12,2.5386467225503e-11,2.26017517554289e-11,"20112/74551/14936/20848/19079/19046/12912/20528/22259/18709/22260/56637/14583/21937/68401/18753/105787/23797/110651/19246/19047/18754/20787/19268/16193/26568/53412/20111/170826/18762/18706/14584/18710/58988/16367/18708/244416/108097/12702/12913/18761/16337/21926/105651/26457/26569/108079/11651/18035/110095/56717/26414/228966/18751/20525/74769/140491/18707/19309/26427/11606/108155/12491/11652/210789/228775/110078/18033/19017/56458/108099/16150/19211/72508/19247/18127/19697/21428/26420/26419/208104/110854/76055/19082/19045/231991/208647/384783/18607/12894/100705/74343",92
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","100/5880","122/11190",0.819672131147541,1.5598862495818,6.54307925993018,8.37644971094289e-12,3.53223782991568e-11,3.14477638277639e-11,"22637/16818/240354/224105/19053/18709/70584/26410/26395/56637/12504/18803/23797/12503/59032/226849/225849/26932/16797/29857/18019/12042/18018/17444/73699/16183/26396/18036/13383/16822/19058/110157/19056/19055/14784/18706/26416/18710/26931/52432/18708/12487/19264/11848/15461/53859/18761/26409/21926/12675/11651/14360/18035/208650/19054/14281/26414/26413/18479/26400/74769/57257/22325/17973/18707/18037/20662/18021/15170/16476/16428/16153/11652/19419/22324/18033/20663/12500/19094/12540/235542/26415/16150/12567/19057/19247/19697/19052/16151/51792/26417/26420/26419/71978/18176/17974/18607/21770/16653/21682",100
"Human Diseases","Cancer: overview","mmu05203","Viral carcinogenesis","168/5880","226/11190",0.743362831858407,1.41466498103666,6.62680369570943,9.26940621661725e-12,3.86225259025719e-11,3.43859086364173e-11,"15040/12448/18519/17096/12443/15042/15007/12367/58801/19303/70315/16195/20848/12912/74197/18709/16391/22029/22059/22215/12018/97122/319182/319156/22030/232232/12566/15387/12571/22627/60595/107932/22628/22631/22630/234729/12576/12578/69116/68153/433759/170787/15185/227753/319155/14964/14972/14884/19353/14885/12370/18970/105782/17246/22031/56233/20850/17000/13383/22629/12445/12915/12774/14784/79221/54401/18706/20779/18710/18034/16451/20807/13655/22335/16453/12447/18708/14991/11848/114713/15461/252870/12913/15182/17164/14534/109711/12028/12534/18746/18749/12579/18035/19651/15183/26413/54123/13654/66354/74769/15015/19179/19650/21374/328572/209357/18707/19106/13194/66973/18747/319189/11909/12266/26427/19385/16476/20259/56463/11972/83602/319158/27401/208727/18033/12540/319190/71609/69386/22033/54131/20963/15184/12567/12015/319179/15018/326619/23894/83945/12444/19697/16151/26417/15451/12914/107995/17120/12428/12575/235459/15039/12649/68024/20851/19696/18176/231991/19664/229906/13205/208647/19645/11911/20684/110557/237336/16653",168
