"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Chd9",-1.25691242517017,4.46166164342631e-09,8.7640419661823e-05,0.174,0.234,"macrophage_FindMarkers","Sepsis vs Sham"
"P2rx7",-1.23124215599634,5.83554379322348e-09,0.000114627586730289,0.15,0.21,"macrophage_FindMarkers","Sepsis vs Sham"
"Itpripl2",-1.05562097209784,5.90812997293773e-09,0.000116053397058416,0.196,0.258,"macrophage_FindMarkers","Sepsis vs Sham"
"Dclre1c",-1.06525381959423,5.91484324298471e-09,0.000116185265821949,0.191,0.259,"macrophage_FindMarkers","Sepsis vs Sham"
"Thra",-1.56969846669298,6.27125052664485e-09,0.000123186174094885,0.07,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Rfc1",-1.29986758308069,6.73847983311396e-09,0.000132363959361857,0.116,0.172,"macrophage_FindMarkers","Sepsis vs Sham"
"Dhrs7",-1.10475010646791,6.90363492395906e-09,0.000135608100811328,0.169,0.224,"macrophage_FindMarkers","Sepsis vs Sham"
"H1f0",-1.21643372469936,7.52429204698986e-09,0.000147799668679022,0.096,0.151,"macrophage_FindMarkers","Sepsis vs Sham"
"Cyp4f18",-1.1363382367317,7.80882204705844e-09,0.000153388691470369,0.112,0.166,"macrophage_FindMarkers","Sepsis vs Sham"
"Fgl2",-1.00867279518592,7.96758950837749e-09,0.000156507360713059,0.146,0.208,"macrophage_FindMarkers","Sepsis vs Sham"
"Zcchc24",-1.4578002496972,7.97765257535017e-09,0.000156705029537603,0.11,0.17,"macrophage_FindMarkers","Sepsis vs Sham"
"Uap1l1",-1.15236666768731,9.2221079148036e-09,0.000181149865770487,0.167,0.218,"macrophage_FindMarkers","Sepsis vs Sham"
"Stard9",-1.38377711412227,9.62012257645345e-09,0.000188968067769275,0.106,0.165,"macrophage_FindMarkers","Sepsis vs Sham"
"Asap1",-1.09604180975901,1.09358314145635e-08,0.00021481253647627,0.215,0.274,"macrophage_FindMarkers","Sepsis vs Sham"
"Tbc1d17",-1.47131035780076,1.17131827625212e-08,0.000230082049004203,0.07,0.121,"macrophage_FindMarkers","Sepsis vs Sham"
"Atp6v0a1",-1.23427332212479,1.2792392201233e-08,0.00025128096000882,0.19,0.247,"macrophage_FindMarkers","Sepsis vs Sham"
"Themis2",-1.07271429023256,1.50866851689037e-08,0.000296347756772776,0.136,0.2,"macrophage_FindMarkers","Sepsis vs Sham"
"Exoc6",-1.25084566097709,1.51160221786665e-08,0.000296924023655547,0.066,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmod1",-1.59110494283645,1.57188732438811e-08,0.000308765827129557,0.056,0.105,"macrophage_FindMarkers","Sepsis vs Sham"
"Inpp5k",-1.27133480509883,2.07045224935808e-08,0.000406698935341408,0.094,0.144,"macrophage_FindMarkers","Sepsis vs Sham"
"Dipk1a",-1.33980994352602,2.30911591557502e-08,0.000453579639296401,0.088,0.14,"macrophage_FindMarkers","Sepsis vs Sham"
"Kctd2",-1.43237163880129,2.53085109492378e-08,0.000497135080575879,0.08,0.134,"macrophage_FindMarkers","Sepsis vs Sham"
"Man2a2",-1.67212193861564,2.66726071613205e-08,0.000523930022469818,0.066,0.115,"macrophage_FindMarkers","Sepsis vs Sham"
"Btbd2",-1.47333262005701,2.69205934531456e-08,0.00052880121720014,0.055,0.103,"macrophage_FindMarkers","Sepsis vs Sham"
"Top2b",-1.14089228695387,2.79963964596416e-08,0.00054993321565674,0.165,0.219,"macrophage_FindMarkers","Sepsis vs Sham"
"Nudt16",-1.37040135893594,2.8166659111516e-08,0.000553277684927509,0.061,0.106,"macrophage_FindMarkers","Sepsis vs Sham"
"Dpp7",-1.43164019197449,2.99425689710914e-08,0.000588161882299149,0.093,0.143,"macrophage_FindMarkers","Sepsis vs Sham"
"Pmf1",-1.57089312543279,3.45518023436588e-08,0.00067870105343649,0.06,0.105,"macrophage_FindMarkers","Sepsis vs Sham"
"Stag2",-1.09409859979677,3.6258029726098e-08,0.000712216477909744,0.172,0.23,"macrophage_FindMarkers","Sepsis vs Sham"
"Isoc1",-1.36669950149361,3.80877133497492e-08,0.000748156953329124,0.075,0.121,"macrophage_FindMarkers","Sepsis vs Sham"
"Prrc2b",-1.33748648744485,4.18354444311294e-08,0.000821773634960674,0.088,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Aim2",-1.22168259243951,4.8608102539244e-08,0.00095480895817837,0.125,0.184,"macrophage_FindMarkers","Sepsis vs Sham"
"Stmn1",-1.33193915328004,5.07470485472784e-08,0.00099682427461419,0.154,0.211,"macrophage_FindMarkers","Sepsis vs Sham"
"Inpp5f",-1.70699225605899,5.79387663712941e-08,0.00113809118783133,0.057,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Mtmr14",-1.14268969514634,5.84334035233686e-08,0.00114780734540953,0.081,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Setx",-1.6845778601855,5.90590629088199e-08,0.00116009717271795,0.068,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Trim12a",-1.20122791267381,5.96842739541471e-08,0.00117237819328131,0.081,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Bbx",-1.37977660793228,6.25245236398211e-08,0.00122816921785701,0.069,0.119,"macrophage_FindMarkers","Sepsis vs Sham"
"Tapbpl",-1.3262338519261,6.41866915663337e-08,0.00126081918243749,0.057,0.1,"macrophage_FindMarkers","Sepsis vs Sham"
"Raph1",-1.27989949164029,7.1585134403065e-08,0.00140614679507941,0.134,0.185,"macrophage_FindMarkers","Sepsis vs Sham"
"Mgat1",-1.07303884554259,7.27271837203809e-08,0.00142858006981944,0.251,0.298,"macrophage_FindMarkers","Sepsis vs Sham"
"Nbdy",-1.13457945144505,7.40797600282871e-08,0.00145514872623564,0.104,0.154,"macrophage_FindMarkers","Sepsis vs Sham"
"Nacc2",-1.83195310489407,7.82109071455256e-08,0.00153629684905956,0.06,0.104,"macrophage_FindMarkers","Sepsis vs Sham"
"Crtc2",-1.5112979256752,8.23179448952552e-08,0.0016169713915775,0.076,0.126,"macrophage_FindMarkers","Sepsis vs Sham"
"Rfc2",-1.00149355392305,1.1855962793705e-07,0.00232886677156748,0.144,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Snx8",-1.24378458786217,1.30655960732629e-07,0.00256647503667103,0.163,0.21,"macrophage_FindMarkers","Sepsis vs Sham"
"4931406C07Rik",-1.18313037639398,1.34270844340218e-07,0.0026374821953749,0.063,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Crebrf",-1.26574864503866,1.75801696342751e-07,0.00345327272126065,0.085,0.137,"macrophage_FindMarkers","Sepsis vs Sham"
"Igf1r",-1.50060791425569,2.03341734191036e-07,0.00399424168471451,0.077,0.122,"macrophage_FindMarkers","Sepsis vs Sham"
"Abcb1b",-1.08536156452675,2.05994935671611e-07,0.00404635852139745,0.161,0.221,"macrophage_FindMarkers","Sepsis vs Sham"
"Retreg1",-1.0009060142533,2.11515244261729e-07,0.00415479394303315,0.138,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Atg10",-1.18875314004785,2.20818906627899e-07,0.00433754578289181,0.068,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"4833420G17Rik",-1.11093170048516,2.48772050193343e-07,0.00488662938194783,0.11,0.16,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnmt1",-1.31727895794365,2.79173690224251e-07,0.00548380879707496,0.083,0.127,"macrophage_FindMarkers","Sepsis vs Sham"
"Bod1l",-1.14592124373105,2.85825675820967e-07,0.00561447375015126,0.178,0.227,"macrophage_FindMarkers","Sepsis vs Sham"
"AC149090.1",-1.19012910090178,3.44855277842517e-07,0.00677399222266056,0.119,0.172,"macrophage_FindMarkers","Sepsis vs Sham"
"Amfr",-1.41062753876782,3.67726754198456e-07,0.00722325663272027,0.159,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"Vps13b",-1.34674774632679,4.33073373234478e-07,0.00850686027044485,0.082,0.124,"macrophage_FindMarkers","Sepsis vs Sham"
"Fundc1",-1.07587440426312,4.45123754034815e-07,0.00874356590050586,0.093,0.135,"macrophage_FindMarkers","Sepsis vs Sham"
"Parp1",-1.17264671889202,4.58979563303409e-07,0.00901573556196886,0.128,0.175,"macrophage_FindMarkers","Sepsis vs Sham"
"Naga",-1.0699422583953,4.98666451821386e-07,0.00979530511312749,0.13,0.181,"macrophage_FindMarkers","Sepsis vs Sham"
"Dock11",-1.17101456689498,5.42418334396494e-07,0.0106547233425503,0.116,0.167,"macrophage_FindMarkers","Sepsis vs Sham"
"Exoc4",-1.10487840295106,7.03600238124295e-07,0.0138208194774755,0.147,0.196,"macrophage_FindMarkers","Sepsis vs Sham"
"2310001H17Rik",-1.40135023909937,7.39678356737143e-07,0.0145295019613877,0.075,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"Colgalt1",-1.06485737347801,7.46957829040084e-07,0.0146724926358344,0.209,0.25,"macrophage_FindMarkers","Sepsis vs Sham"
"Nfatc1",-1.09898878534321,7.7303940139089e-07,0.0151848129615213,0.105,0.155,"macrophage_FindMarkers","Sepsis vs Sham"
"Maz",-1.05036220674104,9.87330558930479e-07,0.0193941341690714,0.156,0.209,"macrophage_FindMarkers","Sepsis vs Sham"
"Kdm2b",-1.28720299954015,1.03154786697913e-06,0.020262694751071,0.088,0.136,"macrophage_FindMarkers","Sepsis vs Sham"
"Rnf145",-1.18273539953212,1.04353779493486e-06,0.0204982129059054,0.093,0.138,"macrophage_FindMarkers","Sepsis vs Sham"
"Arid4a",-1.07942374532565,1.05027361563105e-06,0.0206305246318406,0.198,0.249,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp385a",-1.0081035521858,1.17398203593779e-06,0.0230605291319259,0.099,0.143,"macrophage_FindMarkers","Sepsis vs Sham"
"Psip1",-1.16843402328444,1.41614230357976e-06,0.0278172832692173,0.07,0.109,"macrophage_FindMarkers","Sepsis vs Sham"
"Ciart",-1.01843223245103,1.49452480754477e-06,0.029356950794602,0.069,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Galnt10",-1.78547564991017,1.8311342293371e-06,0.0359689696668686,0.06,0.102,"macrophage_FindMarkers","Sepsis vs Sham"
"Gaa",-1.48892177352258,1.88523331017687e-06,0.0370316379118042,0.065,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Clasp2",-1.13990000677029,1.96895328969957e-06,0.0386761494695687,0.09,0.136,"macrophage_FindMarkers","Sepsis vs Sham"
"Zdhhc14",-1.22663003396006,2.0335552144399e-06,0.039945125077243,0.06,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Pcmtd1",-1.00681819368279,2.19565108662244e-06,0.0431291742945245,0.097,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Wdfy4",-1.63990463476565,2.25889898207217e-06,0.0443715527048437,0.078,0.125,"macrophage_FindMarkers","Sepsis vs Sham"
"Ilvbl",-1.42590005777453,2.54387417566714e-06,0.0499693204326296,0.065,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
