"gene","log2FC","pvalue","padj"
"Ppp1r15b",0.0707068818350187,0.05,0.05
"Plekha6",-0.929406371065089,0.05,0.05
"Etnk2",0.0854249744280597,0.05,0.05
"Sox13",0.116233021072819,0.05,0.05
"Snrpe",-0.211375154942714,0.05,0.05
"Zc3h11a",0.189821102474047,0.05,0.05
"Zc3h11a.1",0.0459416871809549,0.05,0.05
"Gm38394",0.281189842781899,0.05,0.05
"Lax1",-0.537228089621571,0.05,0.05
"Atp2b4",0.305082609021664,0.05,0.05
"Optc",-1.01705390820444,0.05,0.05
"Prelp",-0.190560672011098,0.05,0.05
"Fmod",-2.19930783036782,0.05,0.05
"Btg2",-0.392597170690172,0.05,0.05
"Chit1",0.0849287305225532,0.05,0.05
"Chil1",6.17950088681634,0.05,0.05
"Adora1",-0.398779532555584,0.05,0.05
"Ppfia4",-2.3312027481366,0.05,0.05
"Tmem183a",0.158383421683912,0.05,0.05
"Cyb5r1",-0.194948375817435,0.05,0.05
"Adipor1",0.0599333441037846,0.05,0.05
"Platr1",0.473639433858491,0.05,0.05
"Klhl12",0.467769103816643,0.05,0.05
"Rabif",0.207801730135783,0.05,0.05
"Kdm5b",0.15072207818911,0.05,0.05
"Syt2",0.253781407875714,0.05,0.05
"Ppp1r12b",-0.043105271569404,0.05,0.05
"Ube2t",-0.321902071013244,0.05,0.05
"Lgr6",-0.593766541264374,0.05,0.05
"Ptpn7",-0.68535991404676,0.05,0.05
"Arl8a",-0.0361306955136813,0.05,0.05
"Gm15445",-0.198619177509035,0.05,0.05
"Gpr37l1",-0.161223047046059,0.05,0.05
"Elf3",0.107329009281407,0.05,0.05
"Rnpep",0.175122485200284,0.05,0.05
"Timm17a",0.175422731418604,0.05,0.05
"Lmod1",0.32008626595177,0.05,0.05
"Shisa4",-0.483453759269588,0.05,0.05
"Ipo9",-0.136641913450431,0.05,0.05
"Nav1",-0.565995720422233,0.05,0.05
"Gm4793",0.083555874743749,0.05,0.05
"Csrp1",-0.232246312577943,0.05,0.05
"Phlda3",-0.251295838733836,0.05,0.05
"Tnni1",0.370989114208542,0.05,0.05
"Tnnt2",-0.0342547428112159,0.05,0.05
"Tmem9",-0.297888837870109,0.05,0.05
"Cacna1s",-0.22370986146133,0.05,0.05
"Kif21b",-1.00974563834723,0.05,0.05
"Camsap2",0.0679784879102545,0.05,0.05
"9230116N13Rik",-0.600059354008439,0.05,0.05
"Ddx59",-0.0582288800224853,0.05,0.05
"Kif14",-0.436706053873016,0.05,0.05
"Platr23",-0.00208725224071032,0.05,0.05
"Zfp281",0.201788220406655,0.05,0.05
"Gm19705",0.101929132496269,0.05,0.05
"Nr5a2",-0.962944864625477,0.05,0.05
"Gm4258",-0.270328750414086,0.05,0.05
"Gm26930",-0.395154375629632,0.05,0.05
"A430106G13Rik",0.208862297778198,0.05,0.05
"Ptprc",-1.22403769688364,0.05,0.05
"Nek7",0.187033807140031,0.05,0.05
"2310009B15Rik",0.0703617306192914,0.05,0.05
"Dennd1b",-0.0581352767422256,0.05,0.05
"Zbtb41",-0.0768488882204581,0.05,0.05
"Aspm",-0.71374151037027,0.05,0.05
"Gm4788",0.165946401913144,0.05,0.05
"Cfhr2",-0.110466902098615,0.05,0.05
"Cfh",0.806939381459189,0.05,0.05
"Kcnt2",0.131789439039254,0.05,0.05
"Cdc73",0.178103091129374,0.05,0.05
"B3galt2",-0.105111878541646,0.05,0.05
"Glrx2",-0.00672322757408939,0.05,0.05
"Ro60",-0.11184565901247,0.05,0.05
"Uchl5",-0.163568893484065,0.05,0.05
"Gm29170",-0.481347124452314,0.05,0.05
"Rgs2",-0.738463559719128,0.05,0.05
"Rgs13",-0.0217529740869427,0.05,0.05
"Rgs1",0.387393500457885,0.05,0.05
"Rgs18",-1.66746173250925,0.05,0.05
"A230059L01Rik",-0.169115337657929,0.05,0.05
"Pla2g4a",-0.321122515704078,0.05,0.05
"Ptgs2os",-0.318386629326692,0.05,0.05
"Ptgs2",0.193938098170361,0.05,0.05
"Ptgs2os2",-0.728006184678705,0.05,0.05
"Odr4",0.0677362350151576,0.05,0.05
"Tpr",-0.246544941414735,0.05,0.05
"Prg4",4.27284294683212,0.05,0.05
"Hmcn1",-0.943163941918377,0.05,0.05
"Gm10138",-1.20839674952322,0.05,0.05
"Ivns1abp",-0.556104528286571,0.05,0.05
"Swt1",0.710003756531813,0.05,0.05
"Trmt1l",0.309727500095514,0.05,0.05
"Rnf2",0.0395285488988968,0.05,0.05
"Fam129a",-1.14491355687784,0.05,0.05
"Edem3",0.14758451594401,0.05,0.05
"1700025G04Rik",-0.142794835484798,0.05,0.05
"Tsen15",-0.316009750695726,0.05,0.05
"Colgalt2",-0.723932370664482,0.05,0.05
"Rgl1",-0.643593504167495,0.05,0.05
"Arpc5",-0.114438626182684,0.05,0.05
"Ncf2",-0.507876733074919,0.05,0.05
"Smg7",0.159888504340871,0.05,0.05
"Gm28791",0.160314201392028,0.05,0.05
"Nmnat2",0.384632060439911,0.05,0.05
"Lamc2",0.41187951646807,0.05,0.05
"Lamc1",-0.0444166261659733,0.05,0.05
"E330020D12Rik",-1.08469075138786,0.05,0.05
"Shcbp1l",-0.207638676369146,0.05,0.05
"Dhx9",-0.0299342384752572,0.05,0.05
"Npl",-1.80909958350625,0.05,0.05
"C230024C17Rik",-0.135966030920201,0.05,0.05
"Rgs16",0.0160652203973353,0.05,0.05
"Gm28513",-0.315487341354647,0.05,0.05
"Rnasel",-1.26212849654046,0.05,0.05
"Gm28512",0.133656811201226,0.05,0.05
"Rgsl1",-0.259867061610955,0.05,0.05
"Teddm2",-0.127993123439949,0.05,0.05
"Glul",0.276035256969344,0.05,0.05
"Gm29290",-0.0229685752682628,0.05,0.05
"Gm29291",-1.45835473829687,0.05,0.05
"Cacna1e",-0.609599063117453,0.05,0.05
"Gm9530",0.259077795403545,0.05,0.05
"Ier5",-0.0104443785318455,0.05,0.05
"Mr1",-0.333027110811377,0.05,0.05
"Stx6",0.028641006688793,0.05,0.05
"BC034090",-0.0067483327878981,0.05,0.05
"Xpr1",0.0003189146944651,0.05,0.05
"Gm5532",0.214216912074149,0.05,0.05
"Acbd6",0.0651719750411228,0.05,0.05
"Qsox1",1.42360298729878,0.05,0.05
"Cep350",-0.0596574159135281,0.05,0.05
"Tor1aip1",0.288114470759719,0.05,0.05
"Tor1aip2",0.212221161402756,0.05,0.05
"Axdnd1",0.018187220924284,0.05,0.05
"Gm2000",0.205144454311829,0.05,0.05
"Soat1",-0.190495111679673,0.05,0.05
"Abl2",0.591052097399928,0.05,0.05
"Tor3a",0.43324978291796,0.05,0.05
"Fam20b",-0.297231524560845,0.05,0.05
"Ralgps2",-1.83733224640193,0.05,0.05
"Angptl1",-0.445652443619702,0.05,0.05
"Tex35",0.423270902714814,0.05,0.05
"Rasal2",0.755581942458194,0.05,0.05
"Cryzl2",-1.2669246788008,0.05,0.05
"Sec16b",-0.284777285115462,0.05,0.05
"Brinp2",0.0326815601337104,0.05,0.05
"Astn1",-0.284400220725734,0.05,0.05
"Pappa2",0.466951835750502,0.05,0.05
"Cop1",0.171557203691195,0.05,0.05
"Tnr",0.880261813359639,0.05,0.05
"4930523C07Rik",0.230020174205951,0.05,0.05
"Mrps14",-0.197189595426216,0.05,0.05
"Cacybp",-0.00136535759659218,0.05,0.05
"Rabgap1l",-0.43377575926308,0.05,0.05
"Gm37529",-0.188015290394588,0.05,0.05
"Gm37328",0.269010864225884,0.05,0.05
"Rc3h1",0.164301632874507,0.05,0.05
"Serpinc1",0.844229891919143,0.05,0.05
"Zbtb37",-0.168059097928897,0.05,0.05
"Gas5",0.317623287123,0.05,0.05
"Dars2",-0.00669888019754472,0.05,0.05
"Gm37634",-0.0971647185582171,0.05,0.05
"Cenpl",-0.213536196807629,0.05,0.05
"Klhl20",-0.10821620880045,0.05,0.05
"Ankrd45",-0.0883798296566254,0.05,0.05
"Prdx6",0.0717332888188782,0.05,0.05
"Fasl",-0.574836465954625,0.05,0.05
"Suco",0.369522575829833,0.05,0.05
"Pigc",0.00188515675719003,0.05,0.05
"Dnm3",1.45096641917617,0.05,0.05
"2810442N19Rik",-0.224808663133768,0.05,0.05
"Dnm3os",-0.38873229361684,0.05,0.05
"Eef1aknmt",-0.166365068067256,0.05,0.05
"Vamp4",-0.0866384711835062,0.05,0.05
"Myoc",-1.00690047069085,0.05,0.05
"Prrc2c",0.0461178506473328,0.05,0.05
"Fmo4",0.307504555390561,0.05,0.05
"Fmo1",0.908208875340963,0.05,0.05
"Fmo2",1.92620010760951,0.05,0.05
"Prrx1",-0.239101769706659,0.05,0.05
"Gorab",0.448397550932389,0.05,0.05
"Kifap3",-0.0857338125167564,0.05,0.05
"Scyl3",0.0855361857849024,0.05,0.05
"BC055324",-0.519160990229031,0.05,0.05
"Mettl18",-0.104197328297024,0.05,0.05
"Sele",0.78046097515739,0.05,0.05
"Sell",-0.688144522707197,0.05,0.05
"Selp",1.3393273627419,0.05,0.05
"F5",-0.028739462064723,0.05,0.05
"Slc19a2",0.410167331187242,0.05,0.05
"Ccdc181",-0.237094093285895,0.05,0.05
"Blzf1",0.443456490332047,0.05,0.05
"Nme7",0.164670596326308,0.05,0.05
"Atp1b1",-0.40424311421558,0.05,0.05
"Dpt",-0.398836031836964,0.05,0.05
"Xcl1",-2.16970546224739,0.05,0.05
"Sft2d2",-1.23145905586654,0.05,0.05
"Tiprl",-0.338692213600279,0.05,0.05
"Gm38190",-0.0397939803351659,0.05,0.05
"Gpr161",-0.0817965225882866,0.05,0.05
"Dcaf6",0.224605165534802,0.05,0.05
"Gm37864",0.0634671392015114,0.05,0.05
"Mpc2",-0.150831165021137,0.05,0.05
"Adcy10",0.473639433858491,0.05,0.05
"Mpzl1",-0.148606833537118,0.05,0.05
"Rcsd1",-0.109435649955437,0.05,0.05
"Creg1",-0.579193365603267,0.05,0.05
"Gm16565",-0.389386128595585,0.05,0.05
"Cd247",-1.01675760169338,0.05,0.05
"Gm37469",0.0544838056663444,0.05,0.05
"Pou2f1",0.0315137800496768,0.05,0.05
"Dusp27",-0.21889485435942,0.05,0.05
"Ildr2",0.547172238106481,0.05,0.05
"Gm15853",-0.672793115306515,0.05,0.05
"Tada1",-0.168292256237234,0.05,0.05
"Pogk",-0.590197629606503,0.05,0.05
"Gm16701",0.246861882237332,0.05,0.05
"Gm16701.1",0.208068964179129,0.05,0.05
"Fam78b",0.566915982620067,0.05,0.05
"Uck2",0.346907700242022,0.05,0.05
"Tmco1",-0.374286765017434,0.05,0.05
"Aldh9a1",-0.83666007779099,0.05,0.05
"Mgst3",-0.537816453474928,0.05,0.05
"Rxrg",-0.242546293465814,0.05,0.05
"Pbx1",0.123548039773502,0.05,0.05
"Nuf2",-0.782188453610512,0.05,0.05
"Rgs5",0.216822088501642,0.05,0.05
"Rgs4",0.0696212334906381,0.05,0.05
"Gm15852",0.10561366229643,0.05,0.05
"Hsd17b7",0.211371383340711,0.05,0.05
"3110045C21Rik",-0.0930783458762985,0.05,0.05
"Ddr2",0.22481295755213,0.05,0.05
"Uap1",1.18189867652676,0.05,0.05
"Gm37748",-0.274761182190805,0.05,0.05
"Uhmk1",-0.411338655843421,0.05,0.05
"4930500M09Rik",-0.0356447499934686,0.05,0.05
"Sh2d1b1",0.233513265530381,0.05,0.05
"Gm7694",-0.295558347498527,0.05,0.05
"Nos1ap",0.0103916392068211,0.05,0.05
"Olfml2b",-0.0591221375229134,0.05,0.05
"Atf6",-0.0390354880184791,0.05,0.05
"Gm9929",-0.112601045698104,0.05,0.05
"Dusp12",-0.447972453920408,0.05,0.05
"Gm26620",-0.12858800941397,0.05,0.05
"Fcrla",-1.66468959017261,0.05,0.05
"Fcgr2b",-0.258266601664118,0.05,0.05
"Gm10522",0.0359273608330862,0.05,0.05
"Fcgr4",2.22554467225757,0.05,0.05
"Fcgr3",-0.664213374899641,0.05,0.05
"Cfap126",-0.658474770321173,0.05,0.05
"Sdhc",0.0453249230306625,0.05,0.05
"Pcp4l1",-0.468212787842244,0.05,0.05
"Nr1i3",-0.000415901450767503,0.05,0.05
"Tomm40l",-0.135698398937072,0.05,0.05
"Apoa2",0.0485277314885885,0.05,0.05
"Fcer1g",-0.0488242112309969,0.05,0.05
"Ndufs2",0.287227269885549,0.05,0.05
"Adamts4",1.35416295397785,0.05,0.05
"B4galt3",-0.153823126127335,0.05,0.05
"Ppox",-0.164161997718527,0.05,0.05
"Usp21",0.0210128601782067,0.05,0.05
"Ufc1",-0.0644769693504585,0.05,0.05
"Gm20045",0.31751134421847,0.05,0.05
"Dedd",0.0368620818753449,0.05,0.05
"Nit1",-0.296475007222808,0.05,0.05
"Pfdn2",-0.112135383512117,0.05,0.05
"Klhdc9",-0.0636119781149189,0.05,0.05
"Nectin4",-0.815609411361127,0.05,0.05
"Arhgap30",-0.533384780522867,0.05,0.05
"Usf1",-0.44425840717079,0.05,0.05
"Tstd1",0.143812936017953,0.05,0.05
"F11r",0.575886957799795,0.05,0.05
"B930036N10Rik",0.266319210012546,0.05,0.05
"Alyref2",-0.429268068457072,0.05,0.05
"Cd244a",0.590846287256493,0.05,0.05
"Ly9",-1.51314024755106,0.05,0.05
"Slamf7",-1.18587983115698,0.05,0.05
"A630035G10Rik",-0.360014150551759,0.05,0.05
"Cd48",-1.95429163021487,0.05,0.05
"Slamf1",-0.651621984556361,0.05,0.05
"Cd84",-0.702717296343443,0.05,0.05
"Gm10521",-0.0215699149676237,0.05,0.05
"Gm37065",-0.358808024694111,0.05,0.05
"Slamf6",-0.481039150064714,0.05,0.05
"Vangl2",-0.101488957689334,0.05,0.05
"Ncstn",-0.102990046315255,0.05,0.05
"Copa",0.116115325280536,0.05,0.05
"Gm37756",0.0685735925556546,0.05,0.05
"Pex19",-0.0451125345664787,0.05,0.05
"Dcaf8",0.0586525063563146,0.05,0.05
"Pea15a",-1.10017518361998,0.05,0.05
"Casq1",-0.32356902549232,0.05,0.05
"Igsf8",0.532022886648285,0.05,0.05
"Atp1a2",-0.0542865681082434,0.05,0.05
"Kcnj10",-0.232529977560948,0.05,0.05
"Pigm",-0.182687156488328,0.05,0.05
"Slamf9",-0.501130544972907,0.05,0.05
"Igsf9",-0.696560978993855,0.05,0.05
"Tagln2",0.038231951301853,0.05,0.05
"Cfap45",-1.13747980062372,0.05,0.05
"4933439K11Rik",-0.00355353486448418,0.05,0.05
"Vsig8",-0.0189660552586586,0.05,0.05
"Slamf8",-1.62882615583129,0.05,0.05
"Dusp23",0.426678525069115,0.05,0.05
"Fcer1a",1.25241842559243,0.05,0.05
"Ackr1",1.05452038429337,0.05,0.05
"Cadm3",0.760313468161163,0.05,0.05
"Aim2",-1.01648517603737,0.05,0.05
"Ifi206",-0.377000465121367,0.05,0.05
"Ifi214",-0.311932307617706,0.05,0.05
"Ifi213",0.199005095519685,0.05,0.05
"Ifi209",-0.203723699014409,0.05,0.05
"Ifi208",0.0666175783813476,0.05,0.05
"Ifi207",-0.602334120371076,0.05,0.05
"Ifi204",0.0858745210405489,0.05,0.05
"Mndal",-0.513499857566676,0.05,0.05
"Ifi211",0.47581771108519,0.05,0.05
"Ifi203",-0.635920421898956,0.05,0.05
"Ifi205",1.61915441952916,0.05,0.05
"Olfr433",-0.422375456192911,0.05,0.05
"Olfr432",0.254089864050013,0.05,0.05
"Spta1",-0.52035058481227,0.05,0.05
"Fmn2",-0.182701333663079,0.05,0.05
"Grem2",-0.0436297874841854,0.05,0.05
"Rgs7",1.02667913851449,0.05,0.05
"Fh1",-0.527012945105088,0.05,0.05
"Kmo",-1.86297452782483,0.05,0.05
"Opn3",-0.526500500738404,0.05,0.05
"Chml",-0.445480519292746,0.05,0.05
"Exo1",-0.477118947729889,0.05,0.05
"Rbm8a2",0.139623904609955,0.05,0.05
"Cep170",-0.204530523203408,0.05,0.05
"Sdccag8",-0.0553025073187063,0.05,0.05
"Akt3",-0.0742464941184906,0.05,0.05
"Zbtb18",-0.204172601757564,0.05,0.05
"Adss",-0.0375926453205144,0.05,0.05
"Catspere2",-0.101114226357134,0.05,0.05
"Desi2",-0.2077502925798,0.05,0.05
"B230369F24Rik",0.293826262469299,0.05,0.05
"Cox20",-0.321930507640765,0.05,0.05
"Hnrnpu",-0.0443230223637006,0.05,0.05
"Efcab2",-0.221981781698516,0.05,0.05
"Kif26b",-0.392040581059778,0.05,0.05
"Smyd3",-0.49918428570275,0.05,0.05
"Tfb2m",0.0732705966499023,0.05,0.05
"Cnst",-0.0346115530389706,0.05,0.05
"Sccpdh",-0.368818875600176,0.05,0.05
"Ahctf1",0.0699240321917047,0.05,0.05
"Cdc42bpa",0.152627611500838,0.05,0.05
"Coq8a",-0.316517796044219,0.05,0.05
"Gm37336",-0.000415901450767503,0.05,0.05
"Psen2",0.820221775418417,0.05,0.05
"Gm31728",-0.157369323663048,0.05,0.05
"Itpkb",-0.666273539183218,0.05,0.05
"Stum",-0.656594505971939,0.05,0.05
"Parp1",-0.943414048163246,0.05,0.05
"Lin9",-0.192309538964271,0.05,0.05
"Acbd3",-0.0178421611954782,0.05,0.05
"Gm37768",-0.113081960998037,0.05,0.05
"H3f3a",-0.323281706819373,0.05,0.05
"H3f3aos",-0.36744806182835,0.05,0.05
"Sde2",0.445052086795854,0.05,0.05
"Lefty2",-0.000671190395060375,0.05,0.05
"Pycr2",-0.10321177223672,0.05,0.05
"Lefty1",-0.678977346190206,0.05,0.05
"Tmem63a",0.0770746476467439,0.05,0.05
"Ephx1",-1.68493087874837,0.05,0.05
"Nvl",0.0214149988166668,0.05,0.05
"Cnih4",0.0800348200699004,0.05,0.05
"Wdr26",-0.119697551798411,0.05,0.05
"A430110L20Rik",-0.120050408350615,0.05,0.05
"Lbr",-0.162178695241562,0.05,0.05
"Gm5533",0.151977604419582,0.05,0.05
"Enah",-0.0552847995459276,0.05,0.05
"Srp9",-0.0313913106818067,0.05,0.05
"Degs1",0.153076904815321,0.05,0.05
"1700047M11Rik",-0.0254343731974236,0.05,0.05
"Fbxo28",0.215559216699091,0.05,0.05
"Trp53bp2",0.270687912698595,0.05,0.05
"Capn2",0.27594330858985,0.05,0.05
"Gm37885",0.146114515203334,0.05,0.05
"Susd4",-0.258289702982095,0.05,0.05
"Tlr5",-0.741267071219611,0.05,0.05
"Gm38079",-0.261505723594167,0.05,0.05
"Disp1",-0.57700432730601,0.05,0.05
"Brox",0.0157138279351035,0.05,0.05
"Aida",0.282019939140509,0.05,0.05
"Mia3",0.174828536635196,0.05,0.05
"Taf1a",0.0480409755499211,0.05,0.05
"Gm37986",-0.0403510370525767,0.05,0.05
"Hhipl2",0.0849287305225532,0.05,0.05
"Gm37214",0.272816789222277,0.05,0.05
"Gm33973",-0.332198307724416,0.05,0.05
"Dusp10",-0.338639624919561,0.05,0.05
"1700056E22Rik",-0.817108519944041,0.05,0.05
"Gm37800",-0.242676545505206,0.05,0.05
"Hlx",-0.345108705419101,0.05,0.05
"Gm34342",-0.271568776502962,0.05,0.05
"Marc1",0.128013941055284,0.05,0.05
"Marc2",-0.288992231315394,0.05,0.05
"C130074G19Rik",0.139608159184593,0.05,0.05
"Mark1",-0.177777915154915,0.05,0.05
"Rab3gap2",0.0528423643841665,0.05,0.05
"Iars2",-0.0730004889836993,0.05,0.05
"Bpnt1",0.134269975186979,0.05,0.05
"4930532G15Rik",-0.486374974788324,0.05,0.05
"Eprs",0.107628976030259,0.05,0.05
"Lyplal1",-0.265163006669518,0.05,0.05
"Tgfb2",-0.346026904106923,0.05,0.05
"Rrp15",0.203137173204735,0.05,0.05
"A430105J06Rik",0.420262782527866,0.05,0.05
"Gpatch2",-0.151758473266989,0.05,0.05
"Kctd3",-0.0644069244640195,0.05,0.05
"Kcnk2",-1.57876950022279,0.05,0.05
"A430027H14Rik",-0.173943606746173,0.05,0.05
"Cenpf",-1.18970583009771,0.05,0.05
"Ptpn14",-0.10235288899504,0.05,0.05
"Gm37422",0.246861882237332,0.05,0.05
"Smyd2",-0.165151875253183,0.05,0.05
"Prox1",-1.01267103229485,0.05,0.05
"Rps6kc1",-0.39991808734752,0.05,0.05
"Angel2",0.117543802914782,0.05,0.05
"Vash2",-0.137490953577807,0.05,0.05
"Flvcr1",0.307820708101594,0.05,0.05
"A230020J21Rik",-0.239133800494099,0.05,0.05
"Tatdn3",-0.141876698183418,0.05,0.05
"Nsl1",-0.807903529006685,0.05,0.05
"Batf3",-1.92866429332199,0.05,0.05
"Fam71a",-0.833961469488251,0.05,0.05
"Atf3",0.0627938233743173,0.05,0.05
"D730003I15Rik",-1.02792223850912,0.05,0.05
"Gm37168",-0.471651555041016,0.05,0.05
"Nenf",-0.459053156921412,0.05,0.05
"Pacc1",-0.540729435529706,0.05,0.05
"Ppp2r5a",0.0293323599132131,0.05,0.05
"Dtl",-0.608123119684766,0.05,0.05
"Ints7",-0.339554875479247,0.05,0.05
"Lpgat1",0.106589071794087,0.05,0.05
"Gm38037",0.104420409913852,0.05,0.05
"Nek2",-0.713973934711515,0.05,0.05
"1700034H15Rik",0.0321861841598314,0.05,0.05
"Slc30a1",0.358668738842222,0.05,0.05
"Rd3",0.0541665508040297,0.05,0.05
"Gm26670",0.0573200940461538,0.05,0.05
"Traf5",-0.148144486601868,0.05,0.05
"Rcor3",-0.0490224649953372,0.05,0.05
"Gm10516",-0.0879620314823448,0.05,0.05
"Hhat",-0.362974767920238,0.05,0.05
"Sertad4",-1.49917254466654,0.05,0.05
"Gm15867",-1.16718794305149,0.05,0.05
"Utp25",0.102252345729118,0.05,0.05
"Irf6",-0.392720956854009,0.05,0.05
"A130010J15Rik",-0.399945209082587,0.05,0.05
"Traf3ip3",-0.530269290687867,0.05,0.05
"4930570N18Rik",-0.0883798296566254,0.05,0.05
"Lamb3",-0.842929427235702,0.05,0.05
"Hsd11b1",1.53428651957361,0.05,0.05
"G0s2",0.0888554611541679,0.05,0.05
"Plxna2",0.44452848904262,0.05,0.05
"Cd34",-0.114909368009567,0.05,0.05
"Gm16897",0.182889687793795,0.05,0.05
"A330023F24Rik",0.473068173593429,0.05,0.05
"Cd46",0.0375586140615467,0.05,0.05
"Cr1l",0.209094243634016,0.05,0.05
"Cr2",-0.321093535460257,0.05,0.05
"Fam171a1",0.179420282947603,0.05,0.05
"Nmt2",-0.0864082226871634,0.05,0.05
"Rpp38",-0.281408068045487,0.05,0.05
"Acbd7",-0.0231931374335747,0.05,0.05
"Meig1",-0.483824902710389,0.05,0.05
"Dclre1c",-1.03998654044134,0.05,0.05
"Suv39h2",0.217419250228667,0.05,0.05
"Hspa14",-0.309829910633485,0.05,0.05
"Gm45902",0.0317553353432729,0.05,0.05
"Cdnf",-0.30886258278255,0.05,0.05
"Fam107b",-0.755002629217794,0.05,0.05
"Frmd4a",-0.295114888064369,0.05,0.05
"Gm36988",0.164236549491296,0.05,0.05
"Gm13179",-0.0376316112951932,0.05,0.05
"Prpf18",-0.0747712790999611,0.05,0.05
"Bend7",0.576245464552645,0.05,0.05
"Sephs1",-0.341046662902047,0.05,0.05
"Phyh",0.0208913403302198,0.05,0.05
"Ucma",-2.36948998795705,0.05,0.05
"Mcm10",-0.309408177585127,0.05,0.05
"Optn",0.30512749868182,0.05,0.05
"Ccdc3",-1.06606007049073,0.05,0.05
"Camk1d",-1.15685320377267,0.05,0.05
"Cdc123",-0.0887410942143054,0.05,0.05
"Nudt5",-0.0916855964566192,0.05,0.05
"Gm13199",0.13757992188127,0.05,0.05
"Sec61a2",0.430520262767094,0.05,0.05
"Dhtkd1",0.396223272750164,0.05,0.05
"Upf2",0.233500960006069,0.05,0.05
"Proser2",-0.325558261994352,0.05,0.05
"Echdc3",-0.150272529553582,0.05,0.05
"Gm13383",-0.124871730647164,0.05,0.05
"AL845275.1",0.0224470012414309,0.05,0.05
"Usp6nl",-0.0868468982060953,0.05,0.05
"Gm13391",-0.0227507592141732,0.05,0.05
"Celf2",0.222716871936207,0.05,0.05
"Gm10855",0.289066743451468,0.05,0.05
"Gm10115",0.74808233161783,0.05,0.05
"Gata3",-0.37716901709135,0.05,0.05
"Taf3",0.0714488315432735,0.05,0.05
"Atp5c1",-0.150287740045039,0.05,0.05
"Kin",0.262009093486504,0.05,0.05
"Itih2",-0.130581237563704,0.05,0.05
"Itih5",-1.87083755188249,0.05,0.05
"Gm13261",-0.0446941871957855,0.05,0.05
"Sfmbt2",-0.180547206372758,0.05,0.05
"Prkcq",-0.725026743016307,0.05,0.05
"Pfkfb3",0.660732478456948,0.05,0.05
"Gm10851",-0.0885142612719467,0.05,0.05
"Rbm17",-0.191001149780264,0.05,0.05
"Il2ra",-0.262193955930024,0.05,0.05
"Il15ra",0.548394950104197,0.05,0.05
"Fbh1",-0.0272685193873574,0.05,0.05
"Ankrd16",0.217416097812572,0.05,0.05
"Itga8",-1.19515737823431,0.05,0.05
"Mindy3",0.308205238488084,0.05,0.05
"Pter",0.26186709355308,0.05,0.05
"C1ql3",0.0908956506761338,0.05,0.05
"Rsu1",-0.190752077116383,0.05,0.05
"Gm13270",-0.0187392415765937,0.05,0.05
"Cubn",-0.362634424429805,0.05,0.05
"Trdmt1",-0.277052890243796,0.05,0.05
"Vim",-0.451887940446762,0.05,0.05
"St8sia6",0.804413474360295,0.05,0.05
"Hacd1",-0.314406305968157,0.05,0.05
"Stamos",-0.30180985643824,0.05,0.05
"Stam",0.541266130194153,0.05,0.05
"Tmem236",0.018187220924284,0.05,0.05
"Mrc1",-2.20286076318813,0.05,0.05
"Slc39a12",-0.380406695157247,0.05,0.05
"Cacnb2",-0.370023096814153,0.05,0.05
"Nsun6",-0.44108402625751,0.05,0.05
"Arl5b",-0.0757272243514553,0.05,0.05
"Plxdc2",0.0450225249559146,0.05,0.05
"Nebl",0.599859442574556,0.05,0.05
"A930004D18Rik",0.192750013995838,0.05,0.05
"Skida1",-0.0715465286190636,0.05,0.05
"Mllt10",-0.104162588204822,0.05,0.05
"Dnajc1",0.118481695684039,0.05,0.05
"Commd3",-0.185091789612659,0.05,0.05
"Bmi1",0.0205686579319879,0.05,0.05
"Spag6",-0.00102514728665051,0.05,0.05
"Pip4k2a",-1.07791378433646,0.05,0.05
"4930426L09Rik",-0.0194511205772228,0.05,0.05
"Armc3",-1.37927202748373,0.05,0.05
"Msrb2",-0.821994389876561,0.05,0.05
"Otud1",-0.726337603843653,0.05,0.05
"Etl4",-0.0377339150114055,0.05,0.05
"Arhgap21",-0.160260344125515,0.05,0.05
"Gm13380",0.0197420382995025,0.05,0.05
"Gm13375",-0.0634197557562428,0.05,0.05
"Enkur",-0.825466052715948,0.05,0.05
"Thnsl1",-0.215421403814817,0.05,0.05
"Apbb1ip",-0.0640028496906542,0.05,0.05
"Pdss1",0.276423858334605,0.05,0.05
"Abi1",0.224559941143196,0.05,0.05
"Acbd5",0.0147233181205086,0.05,0.05
"Mastl",0.0502178678185465,0.05,0.05
"Yme1l1",0.149312348702663,0.05,0.05
"Spopl",-0.00629759272361063,0.05,0.05
"Hnmt",-1.27389020118641,0.05,0.05
"Il1f9",1.45330500247539,0.05,0.05
"Il1rn",1.83568255613866,0.05,0.05
"Psd4",-0.468523826777179,0.05,0.05
"Pax8",-0.0236637938046857,0.05,0.05
"Cacna1b",-0.196372529336583,0.05,0.05
"Ehmt1",-0.248500623571918,0.05,0.05
"Arrdc1",-0.576735496724925,0.05,0.05
"Zmynd19",0.0449237779746539,0.05,0.05
"Dph7",-0.192645946168871,0.05,0.05
"Mrpl41",-0.0707432856194439,0.05,0.05
"Pnpla7",-1.12573144822561,0.05,0.05
"Nsmf",-0.343858785955419,0.05,0.05
"Gm13387",-0.13400433844095,0.05,0.05
"Nrarp",-0.0414448086553181,0.05,0.05
"Gm38287",0.209233775817446,0.05,0.05
"Tor4a",-0.219480240398787,0.05,0.05
