"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","log2FC","pvalue","padj"
"Drap1",8.09569266611607,8.08752170462881,169.837681371455,7.47340035504254e-18,8.32084571831478e-16,31.2786506281978,8.09569266611607,7.47340035504254e-18,8.32084571831478e-16
"Cct6a",6.08429774996283,6.33056835514878,169.835494391951,7.47431351930424e-18,8.32084571831478e-16,31.2785530940278,6.08429774996283,7.47431351930424e-18,8.32084571831478e-16
"Slc25a3",10.7473191117296,10.6241902074459,169.803604775619,7.48764291711586e-18,8.32084571831478e-16,31.2771306698799,10.7473191117296,7.48764291711586e-18,8.32084571831478e-16
"Rbm39",6.24191899761928,6.34838415168484,169.770858425538,7.50135776612831e-18,8.32084571831478e-16,31.2756695992143,6.24191899761928,7.50135776612831e-18,8.32084571831478e-16
"Gfm1",6.38782852735385,6.2727457440342,169.372134137018,7.67059809535504e-18,8.45539616298606e-16,31.2578441941029,6.38782852735385,7.67059809535504e-18,8.45539616298606e-16
"Snapin",5.4658715361728,5.25787304068116,169.103190472696,7.78713452355041e-18,8.530539850426e-16,31.2457839327541,5.4658715361728,7.78713452355041e-18,8.530539850426e-16
"Gcdh",5.67804229366604,5.55271760422693,168.633213612483,7.99550804673008e-18,8.7047392234678e-16,31.2246371490036,5.67804229366604,7.99550804673008e-18,8.7047392234678e-16
"Hnrnpk",7.19727585160186,7.37998874277692,168.354789367071,8.12185547241385e-18,8.77335303853418e-16,31.2120662238178,7.19727585160186,8.12185547241385e-18,8.77335303853418e-16
"Rrp1",6.12630720976039,6.10481754936399,168.27597745263,8.1580194949232e-18,8.77335303853418e-16,31.2085019999766,6.12630720976039,8.1580194949232e-18,8.77335303853418e-16
"Gja1",7.62615785760067,7.18820119333385,168.146453795594,8.21784060930298e-18,8.78412453492585e-16,31.2026387525473,7.62615785760067,8.21784060930298e-18,8.78412453492585e-16
"Fkbp9",5.83985035958081,5.55898471775157,167.82111816755,8.37024809764194e-18,8.893136487838e-16,31.1878806801506,5.83985035958081,8.37024809764194e-18,8.893136487838e-16
"Nup88",4.80611377779228,4.75600795405206,166.636187482919,8.95233767293614e-18,9.34091160633697e-16,31.1337535437275,4.80611377779228,8.95233767293614e-18,9.34091160633697e-16
"Ppp2r1a",6.5424637486485,6.53288207295195,166.592838260889,8.9744648839765e-18,9.34091160633697e-16,31.131762124084,6.5424637486485,8.9744648839765e-18,9.34091160633697e-16
"Mapk1",5.18722088910957,5.16253346618081,166.464661081636,9.0402461642221e-18,9.34091160633697e-16,31.1258691244798,5.18722088910957,9.0402461642221e-18,9.34091160633697e-16
"Coq6",5.713481395763,5.61057290044766,166.436058926484,9.05499757901311e-18,9.34091160633697e-16,31.1245531753385,5.713481395763,9.05499757901311e-18,9.34091160633697e-16
"Get3",5.55711297874319,5.44711992909405,166.433137949252,9.05650555470671e-18,9.34091160633697e-16,31.1244187652717,5.55711297874319,9.05650555470671e-18,9.34091160633697e-16
"Nudc",6.54066360501,6.54705250256319,166.148208729086,9.20494522042631e-18,9.43881504957318e-16,31.111290155259,6.54066360501,9.20494522042631e-18,9.43881504957318e-16
"Raly",6.06294021112779,5.92377825186472,165.864293942121,9.35553585374536e-18,9.51988150249049e-16,31.0981738155601,6.06294021112779,9.35553585374536e-18,9.51988150249049e-16
"Acadvl",9.5902357285163,9.53971941901593,165.796386775262,9.39195657670434e-18,9.51988150249049e-16,31.0950315170676,9.5902357285163,9.39195657670434e-18,9.51988150249049e-16
"Ppp2r5c",5.23726389261457,5.00384871046188,165.309972434302,9.65746398249084e-18,9.59667951266014e-16,31.0724655538315,5.23726389261457,9.65746398249084e-18,9.59667951266014e-16
"Ik",6.13854903357005,6.20497111558105,165.183509922182,9.72784459803342e-18,9.59667951266014e-16,31.0665819566894,6.13854903357005,9.72784459803342e-18,9.59667951266014e-16
"Uba2",4.55401313435548,4.81320795105266,165.163884905008,9.73881730552055e-18,9.59667951266014e-16,31.0656682949063,4.55401313435548,9.73881730552055e-18,9.59667951266014e-16
"Acadl",9.40041786185803,9.42989449752308,165.074479179636,9.78897911704153e-18,9.59667951266014e-16,31.0615038179211,9.40041786185803,9.78897911704153e-18,9.59667951266014e-16
"Ogdh",8.95611134265559,8.81271728396683,165.066308667401,9.79357747221651e-18,9.59667951266014e-16,31.0611230669169,8.95611134265559,9.79357747221651e-18,9.59667951266014e-16
"Tmed2",7.28110892010919,7.39102978802852,165.065210334964,9.79419579451622e-18,9.59667951266014e-16,31.0610718817334,7.28110892010919,9.79419579451622e-18,9.59667951266014e-16
"Serinc1",7.01174314863914,7.05373532553967,163.880181070748,1.04871703400666e-17,1.02189073639643e-15,31.0055409134217,7.01174314863914,1.04871703400666e-17,1.02189073639643e-15
"Ghitm",8.09757175380263,8.10084747196296,163.654258272325,1.06253415901715e-17,1.02966565728492e-15,30.9948843958191,8.09757175380263,1.06253415901715e-17,1.02966565728492e-15
"Nexn",8.115538549918,7.87128837822805,163.195448622446,1.09121784633662e-17,1.04988383082424e-15,30.9731736720015,8.115538549918,1.09121784633662e-17,1.04988383082424e-15
"Bsg",10.097293010868,9.9192163532985,163.131187407953,1.09530319709509e-17,1.04988383082424e-15,30.9701254251814,10.097293010868,1.09530319709509e-17,1.04988383082424e-15
"Aurkaip1",6.07030227206245,5.98894194811552,162.968264102979,1.10573687587053e-17,1.05117957344389e-15,30.9623889159103,6.07030227206245,1.10573687587053e-17,1.05117957344389e-15
"Atp5d",9.83718485007302,9.78144186572191,162.924237824335,1.10857515825006e-17,1.05117957344389e-15,30.9602962809787,9.83718485007302,1.10857515825006e-17,1.05117957344389e-15
"Stx4a",5.95881894189683,5.81928847178283,162.805918591948,1.11624293479284e-17,1.05213794880525e-15,30.9546681240458,5.95881894189683,1.11624293479284e-17,1.05213794880525e-15
"Sod1",9.56527095999993,9.53169905017576,162.725057944311,1.12151689275606e-17,1.05213794880525e-15,30.9508181994328,9.56527095999993,1.12151689275606e-17,1.05213794880525e-15
"Fgfr1op2",5.16658273306415,5.06281509041365,162.583503167917,1.13081593152819e-17,1.05524870816734e-15,30.9440715051727,5.16658273306415,1.13081593152819e-17,1.05524870816734e-15
"Ywhah",6.15279458082937,6.12899587767746,162.393009434408,1.14346466215554e-17,1.05696119636816e-15,30.9349782053495,6.15279458082937,1.14346466215554e-17,1.05696119636816e-15
"Maged1",5.65590543202352,5.46624910287901,162.372431970651,1.14484033230667e-17,1.05696119636816e-15,30.9339949611795,5.65590543202352,1.14484033230667e-17,1.05696119636816e-15
"Vapa",6.07192710631267,6.3216125425815,162.286133220659,1.15062964054366e-17,1.05696119636816e-15,30.9298693221536,6.07192710631267,1.15062964054366e-17,1.05696119636816e-15
"Ss18",4.13054289740429,4.09389851933336,161.766671294667,1.18616852720119e-17,1.07477141851505e-15,30.9049651239261,4.13054289740429,1.18616852720119e-17,1.07477141851505e-15
"Adipor1",6.33938004773593,6.31434369529725,161.690624492392,1.19147232320862e-17,1.07477141851505e-15,30.9013090827537,6.33938004773593,1.19147232320862e-17,1.07477141851505e-15
"Tango2",7.02754016821408,6.80375038668567,161.678809563929,1.1922986918612e-17,1.07477141851505e-15,30.9007408319047,7.02754016821408,1.1922986918612e-17,1.07477141851505e-15
"Rab10",5.74198960678762,5.8412845918363,161.648898419847,1.19439359317883e-17,1.07477141851505e-15,30.8993019439185,5.74198960678762,1.19439359317883e-17,1.07477141851505e-15
"Pttg1ip",6.2670839169968,6.6076168972319,161.48263275388,1.2061128392846e-17,1.07980772317068e-15,30.8912963026547,6.2670839169968,1.2061128392846e-17,1.07980772317068e-15
"Maea",5.74731821484779,5.51684445615962,161.266763460282,1.22151845382001e-17,1.08093750709223e-15,30.8808836098953,5.74731821484779,1.22151845382001e-17,1.08093750709223e-15
"Golph3",5.22157880244676,5.26152554557958,161.254347809705,1.22241109398816e-17,1.08093750709223e-15,30.8802840854284,5.22157880244676,1.22241109398816e-17,1.08093750709223e-15
"Urod",5.8065003181056,5.63218263403046,161.207840821608,1.22576119191726e-17,1.08093750709223e-15,30.8780377439032,5.8065003181056,1.22576119191726e-17,1.08093750709223e-15
"Bckdha",7.47314365975411,7.40508573317044,160.997240406202,1.24105920430472e-17,1.08220221541109e-15,30.867853208472,7.47314365975411,1.24105920430472e-17,1.08220221541109e-15
"Prkag1",6.23453318586905,6.119573446657,160.910710226254,1.24740582277505e-17,1.08220221541109e-15,30.8636628058922,6.23453318586905,1.24740582277505e-17,1.08220221541109e-15
"Nfs1",5.67914710401481,5.63079425770586,160.865568545319,1.2507310048333e-17,1.08220221541109e-15,30.8614753737549,5.67914710401481,1.2507310048333e-17,1.08220221541109e-15
"Pdrg1",7.21778225766628,7.11691451595557,160.851907081897,1.25173925238908e-17,1.08220221541109e-15,30.8608131967253,7.21778225766628,1.25173925238908e-17,1.08220221541109e-15
"Klhdc2",6.22864671644386,6.07676908859223,160.656331834114,1.26627208296722e-17,1.08627506540536e-15,30.851324249236,6.22864671644386,1.26627208296722e-17,1.08627506540536e-15
"Macrod1",7.50178115181687,7.49492663691247,160.622988924956,1.26876829094236e-17,1.08627506540536e-15,30.8497047710962,7.50178115181687,1.26876829094236e-17,1.08627506540536e-15
"Mlf2",6.91002743795873,6.80290845538438,160.535108236358,1.27537355417435e-17,1.08665523550594e-15,30.8454339369024,6.91002743795873,1.27537355417435e-17,1.08665523550594e-15
"Zc3h14",4.90341035072086,4.76683898327186,160.176257746286,1.30274264284598e-17,1.10204184139018e-15,30.8279577742373,4.90341035072086,1.30274264284598e-17,1.10204184139018e-15
"Bckdhb",5.86502738807355,5.69803809974346,160.128535273787,1.30643103101953e-17,1.10204184139018e-15,30.82562921821,5.86502738807355,1.30643103101953e-17,1.10204184139018e-15
"Tnni3",12.6151888164783,12.4539311734858,160.054477152139,1.31217773256188e-17,1.10204184139018e-15,30.8220135746262,12.6151888164783,1.31217773256188e-17,1.10204184139018e-15
"Sfr1",6.21093020943228,6.13047842258431,159.655809848088,1.34359722142337e-17,1.12308171536701e-15,30.8025065295181,6.21093020943228,1.34359722142337e-17,1.12308171536701e-15
"Pdlim5",8.81493867476144,8.98504277611644,159.384668055324,1.36544110091618e-17,1.13595682532352e-15,30.7891974077954,8.81493867476144,1.36544110091618e-17,1.13595682532352e-15
"Spop",6.60148855831142,6.79076644794802,158.918976571842,1.40388036300931e-17,1.15789817742344e-15,30.7662590272995,6.60148855831142,1.40388036300931e-17,1.15789817742344e-15
"Cct5",6.54302947437777,6.71079259090285,158.906275728834,1.40494534200043e-17,1.15789817742344e-15,30.765632011286,6.54302947437777,1.40494534200043e-17,1.15789817742344e-15
"Ldhb",10.8392671207626,10.600833331869,158.435888275655,1.44502384296044e-17,1.18539002410666e-15,30.7423567389145,10.8392671207626,1.44502384296044e-17,1.18539002410666e-15
"Nsun4",4.83879061814415,4.85973764218339,158.254840927001,1.46078509507959e-17,1.19277160749623e-15,30.7333706577334,4.83879061814415,1.46078509507959e-17,1.19277160749623e-15
"Laptm4a",8.10594650374093,8.1720545813747,158.153781684341,1.46966547611632e-17,1.19449262683242e-15,30.7283479873838,8.10594650374093,1.46966547611632e-17,1.19449262683242e-15
"Rfk",5.26309207156965,5.28028633308313,157.682713980513,1.51185458256062e-17,1.20978016689048e-15,30.7048721800658,5.26309207156965,1.51185458256062e-17,1.20978016689048e-15
"Etf1",5.61750558706231,5.84769797938301,157.628338049999,1.51681008911085e-17,1.20978016689048e-15,30.7021555759618,5.61750558706231,1.51681008911085e-17,1.20978016689048e-15
"Tsn",4.2268404647843,4.11095312731985,157.610786875719,1.51841343186397e-17,1.20978016689048e-15,30.7012784254267,4.2268404647843,1.51841343186397e-17,1.20978016689048e-15
"Hdac3",5.0890070174701,5.01881041515467,157.450736436453,1.53312117286375e-17,1.20978016689048e-15,30.6932728757765,5.0890070174701,1.53312117286375e-17,1.20978016689048e-15
"Cers5",4.16542683135886,4.05447692059874,157.404217784589,1.53742546068284e-17,1.20978016689048e-15,30.6909437791808,4.16542683135886,1.53742546068284e-17,1.20978016689048e-15
"Hnrnpa0",5.35071965530104,5.46938129769341,157.400222081228,1.53779579845238e-17,1.20978016689048e-15,30.6907436742244,5.35071965530104,1.53779579845238e-17,1.20978016689048e-15
"Foxred1",5.71936167966911,5.60200449664476,157.364985481986,1.5410659396331e-17,1.20978016689048e-15,30.6889786951771,5.71936167966911,1.5410659396331e-17,1.20978016689048e-15
"Gpi1",7.75921843031974,7.68309304096611,157.340429351311,1.54334942195587e-17,1.20978016689048e-15,30.6877483445473,7.75921843031974,1.54334942195587e-17,1.20978016689048e-15
"Cd34",6.79374257418939,6.1694658455944,157.243414471215,1.55240751134961e-17,1.21149607423332e-15,30.6828847400284,6.79374257418939,1.55240751134961e-17,1.21149607423332e-15
"Rwdd1",6.76761223727554,6.77042730386472,156.73157326558,1.60118049789629e-17,1.24405376393819e-15,30.6571503955294,6.76761223727554,1.60118049789629e-17,1.24405376393819e-15
"Gm16286",4.3470165072626,4.42350918749293,156.371453659038,1.63651064666992e-17,1.25540112770516e-15,30.6389689987159,4.3470165072626,1.63651064666992e-17,1.25540112770516e-15
"Fbxo22",4.98159473758084,4.7916673148174,156.370871440053,1.63656845939562e-17,1.25540112770516e-15,30.6389395536118,4.98159473758084,1.63656845939562e-17,1.25540112770516e-15
"Araf",5.76737068860564,5.65319609999887,156.365123793726,1.63713930584672e-17,1.25540112770516e-15,30.6386488637585,5.76737068860564,1.63713930584672e-17,1.25540112770516e-15
"Rac1",6.87272497728382,7.22024719149239,156.139373482588,1.65973547516755e-17,1.26674134684727e-15,30.6272188260006,6.87272497728382,1.65973547516755e-17,1.26674134684727e-15
"Itgb1",7.22907883563111,7.44410519891603,156.074500919046,1.66629241066262e-17,1.26674134684727e-15,30.6239296864094,7.22907883563111,1.66629241066262e-17,1.26674134684727e-15
"Trap1",6.14275342621698,6.14850122129797,155.516004965561,1.7239411933485e-17,1.30494209558315e-15,30.5955286462341,6.14275342621698,1.7239411933485e-17,1.30494209558315e-15
"Cs",9.18065990313239,9.09096144776892,155.356347938256,1.74082388614775e-17,1.31209020854649e-15,30.5873817531047,9.18065990313239,1.74082388614775e-17,1.31209020854649e-15
"Psap",9.47706526263206,9.30307227851999,155.27492063413,1.74950460010327e-17,1.31302181412857e-15,30.5832219314565,9.47706526263206,1.74950460010327e-17,1.31302181412857e-15
"Amz2",4.67640243028761,4.54240887302949,154.732862381405,1.80852581400703e-17,1.35156651617127e-15,30.5554473772182,4.67640243028761,1.80852581400703e-17,1.35156651617127e-15
"Ankrd46",4.45996430024303,4.24608173384208,154.631674094027,1.81978551213727e-17,1.35424291466519e-15,30.5502465904998,4.45996430024303,1.81978551213727e-17,1.35424291466519e-15
"Marchf2",6.30136723650338,6.14006291329556,154.552801946935,1.82861573002711e-17,1.35509645506253e-15,30.5461892885935,6.30136723650338,1.82861573002711e-17,1.35509645506253e-15
"Atp5g2",9.41964538639612,9.37507265448078,154.403813174069,1.84542545144208e-17,1.35626246074862e-15,30.5385167022035,9.41964538639612,1.84542545144208e-17,1.35626246074862e-15
"Golga7",5.17692085477667,5.2113272573227,154.355987423897,1.8508575694293e-17,1.35626246074862e-15,30.5360514575722,5.17692085477667,1.8508575694293e-17,1.35626246074862e-15
"Stub1",6.65640616885521,6.52005126914531,154.254822916526,1.86240630822762e-17,1.35626246074862e-15,30.5308330631112,6.65640616885521,1.86240630822762e-17,1.35626246074862e-15
"Csnk2b",6.65502266919199,6.58129716238445,154.214911387356,1.86698442040011e-17,1.35626246074862e-15,30.5287729021947,6.65502266919199,1.86698442040011e-17,1.35626246074862e-15
"Gspt1",4.20745584300648,4.35476635613977,154.200517599063,1.86863853241432e-17,1.35626246074862e-15,30.5280297271856,4.20745584300648,1.86863853241432e-17,1.35626246074862e-15
"Capns1",7.69440230441628,7.64717643847941,154.131001537927,1.87665004784488e-17,1.35649495466558e-15,30.5244390521304,7.69440230441628,1.87665004784488e-17,1.35649495466558e-15
"Tcp1",6.78567079647447,6.85861761608581,153.431884491285,1.95936649533393e-17,1.40465237623911e-15,30.4881942576732,6.78567079647447,1.95936649533393e-17,1.40465237623911e-15
"Tpd52l2",5.52713527629654,5.50859426509639,153.379060594856,1.96577823843665e-17,1.40465237623911e-15,30.4854457564032,5.52713527629654,1.96577823843665e-17,1.40465237623911e-15
"Selenbp1",6.68241074945766,6.46793312823612,153.367649190215,1.96716639412066e-17,1.40465237623911e-15,30.4848518214416,6.68241074945766,1.96716639412066e-17,1.40465237623911e-15
"Lsm14a",5.22297269171236,5.19241322710026,153.294259213467,1.97611995050905e-17,1.40535595028742e-15,30.4810304976049,5.22297269171236,1.97611995050905e-17,1.40535595028742e-15
"Rabac1",7.61217713467793,7.51456574299427,152.859181904681,2.03013318677975e-17,1.43797024157568e-15,30.4583209998755,7.61217713467793,2.03013318677975e-17,1.43797024157568e-15
"Cd151",7.22669449568081,7.0415997770404,152.76493182862,2.04204779949956e-17,1.44062388159095e-15,30.453388914672,7.22669449568081,2.04204779949956e-17,1.44062388159095e-15
"Tm9sf1",4.70242451046705,4.59615321473396,152.493768458122,2.07676014435626e-17,1.45751702835099e-15,30.4391739556879,4.70242451046705,2.07676014435626e-17,1.45751702835099e-15
"Mrpl24",6.48063450480682,6.31975855788461,152.449248470508,2.0825213536568e-17,1.45751702835099e-15,30.4368365654555,6.48063450480682,2.0825213536568e-17,1.45751702835099e-15
"Sin3b",5.56219618564216,5.71561423531806,152.301152232304,2.10181357361857e-17,1.46520498015457e-15,30.4290539743469,5.56219618564216,2.10181357361857e-17,1.46520498015457e-15
"Tmed4",6.03325603247686,5.71878020246432,152.031826300703,2.13740649592624e-17,1.48063105923331e-15,30.4148720773136,6.03325603247686,2.13740649592624e-17,1.48063105923331e-15
"Rab14",5.95035714843199,5.80705037285597,151.95294794943,2.14795646012663e-17,1.48063105923331e-15,30.4107115831471,5.95035714843199,2.14795646012663e-17,1.48063105923331e-15
