"gene","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"212281_s_at",8.722807763,10.31103483,7.285958191,9.202226379,9.437482545,8.988852073,8.53572944,7.285742025,7.509180452,8.918966644,8.589215219,6.87820907,8.18600078,8.175401798,8.488658534,9.368390923,9.065242322,8.781142006,8.466056025,8.587348904,9.513243901,9.541564822,9.096878986,9.015325761
"205316_at",7.654064273,8.378970407,7.720034757,7.777812538,6.636495477,8.22906169,6.341050913,7.730764632,6.532451515,7.275028538,8.877724763,7.139711384,8.004538566,8.711328258,8.21382123,9.061324321,7.781945497,8.762351171,8.884706714,8.706938579,8.396467774,9.074636921,8.329980484,8.831321486
"213994_s_at",6.313713334,6.288426348,5.513525518,4.950374291,4.911500206,6.899102608,5.637712327,5.77170414,5.193753546,6.961865632,5.980617414,5.512532412,6.393889676,6.786823632,6.50645988,6.992040595,6.92146565,6.787307837,6.979811917,6.348540599,7.189401367,7.272574159,8.133181717,6.877203564
"213164_at",9.552854981,9.708468885,12.11900965,8.974042084,10.33184889,11.3162955,10.66796432,11.00843699,10.58002433,11.02069282,9.729102544,10.48815915,9.422895367,9.809966775,9.261159796,9.434465242,9.898868494,9.189761982,9.691067972,9.247185184,9.669079371,9.516874083,9.70216218,8.92288757
"201510_at",7.834536817,9.475514577,9.427003638,10.40593471,10.11254665,9.477250388,9.603134242,8.678232684,10.02160989,10.09312133,8.62375775,8.205376323,8.921928766,8.102685035,8.398671724,9.088267715,10.30385603,7.607625949,8.387295163,8.982880583,8.728115887,8.654614274,8.182776431,8.898626931
"209064_x_at",9.286711767,9.564164162,9.794325151,10.15730119,9.181349149,9.59119428,10.06173579,9.120402144,10.36085262,9.25330129,9.025228039,9.061907465,8.480928808,7.658299641,8.190497241,9.346082103,8.132307793,7.766844653,7.793845875,7.780348948,8.648738966,8.892923837,8.720792804,8.220636251
"202946_s_at",7.069111052,7.951494019,7.033199557,7.991740794,7.639156044,7.476097173,8.18765563,7.376952627,8.435974877,7.327575313,7.478473741,7.54911708,9.628746072,8.089281409,8.374393231,8.810298313,7.581549646,9.370598676,9.387846527,8.595271928,8.760027389,9.271760022,9.095712355,8.753286182
"208960_s_at",9.239261311,8.911885624,10.82645208,9.186836464,8.452965955,8.176757779,10.44340312,9.349851389,9.503451975,9.255439272,9.785237784,9.066258166,10.21516967,10.58835277,9.222711174,9.746699161,10.03560808,9.74943836,10.35256197,11.07286007,10.09970412,10.34401219,9.645018207,11.1942464
"213872_at",9.580971318,8.913692141,10.92364529,9.663427068,9.323738616,10.08624374,9.48354657,7.860452711,8.666373526,10.97425527,9.043397728,10.35034344,8.765746823,9.459372877,8.568710596,9.569173642,8.61917231,9.386081419,9.673031482,9.330799468,8.057529195,10.16245497,9.463920732,9.682287544
"206513_at",8.158995125,8.809598276,9.716222849,7.654765521,8.018772374,8.732920872,7.897108396,9.841635571,8.509888177,7.934869403,7.362149584,9.692060413,7.602014945,7.979411313,8.089728157,7.138127251,7.949725232,7.497961444,7.334046587,7.672139959,7.951334778,7.246750453,7.619332793,7.422647272
"202877_s_at",8.469742134,8.49655062,8.441773226,8.633334241,8.581354118,8.575416909,8.547051731,8.634198527,8.740442775,8.460955679,8.971938313,8.185302541,10.71750604,10.03839161,9.403299476,9.70523645,9.52957296,9.989930286,10.21378836,10.37232949,9.487419859,9.937501027,9.64331901,10.34899081
"205422_s_at",8.381757218,8.09168637,6.414373987,5.672430551,6.230686547,8.600574944,7.994666829,8.058056489,7.09884808,7.574597657,7.980904609,7.127562333,7.851119731,6.499034632,6.246293139,7.625150345,6.468833379,7.864019306,7.664085349,7.315092664,7.337717952,7.6811377,6.522887679,7.243576556
"212730_at",7.240384474,8.037139477,7.558086083,8.053068396,7.83096475,7.556753864,8.187252858,7.673881874,7.606538696,7.688685516,7.971368762,7.467313982,9.295689824,9.221555378,8.750461887,9.681426201,8.791246293,9.746907877,9.025590418,9.333097919,8.713862628,8.96306289,8.796262971,9.147946692
"204048_s_at",8.387279945,9.785629385,8.841228584,9.236713143,8.681583924,8.862221741,8.770416414,9.080690154,8.695502497,8.928200932,9.131406609,9.582308177,10.84935166,9.859774953,9.25616118,9.521338842,10.35333807,9.60317132,10.8017327,10.85940694,9.965216276,10.5170085,9.465525608,10.71127915
"209691_s_at",5.103314773,6.282242728,6.453513247,6.063638279,6.126173647,7.642835395,6.155840615,5.925451402,8.121927062,7.337847808,6.996546164,6.020449546,7.585327127,7.197320539,7.185162629,7.489641505,7.293084005,7.778656531,7.44350888,7.2937438,7.768158137,7.220667944,7.163152166,7.608358945
"221589_s_at",6.293117197,6.894424124,7.085737834,7.236419005,9.611967888,8.355878934,7.825601923,6.272703106,8.000643131,7.489476601,7.678640919,6.765024678,7.32694308,7.047749266,7.955076036,8.462784516,7.165936106,7.746757351,7.24652289,6.979999906,7.982445322,8.40878432,8.318335411,7.882175456
"209304_x_at",10.33909453,9.646624803,8.799489759,9.992293922,8.663837718,9.185021813,9.255313314,9.449810861,10.34811581,9.48572162,10.40291677,9.342489032,11.01124421,11.44237225,10.16544261,10.777641,11.42556915,10.09868502,9.886862857,11.00129862,9.810486405,9.546849126,10.1966922,10.39748259
"202388_at",11.28630844,10.34589892,10.08207316,10.31448684,9.551863438,9.848985972,10.72986625,10.47202794,11.38728881,11.27434086,10.44761806,11.65283726,10.76659444,12.01401276,11.9762186,11.66364578,12.31310801,10.36267345,10.56484316,11.34739766,11.02961528,11.18217863,12.2651261,10.84662115
"215783_s_at",7.594812205,6.501150631,7.075674795,7.162744629,7.041640411,8.115635547,6.82127313,6.442266152,7.326303261,7.081372838,8.745129992,6.542348014,7.627121482,8.811621011,7.833186834,7.979159641,8.22395256,7.532770907,7.693749888,7.038886046,8.705234322,7.686882944,8.841412373,8.542155851
"203131_at",9.70343161,8.937508536,8.52974543,7.588871481,7.130687422,9.702472078,9.323977495,9.701987425,8.598382418,9.866502143,9.064192751,9.116430033,9.498519056,9.149152336,9.694535193,10.14231957,9.663389952,9.849189657,9.509210076,9.935361676,9.473245376,10.12865204,9.643970104,10.08907803
"206544_x_at",7.036366887,7.346309767,7.158786874,7.429970798,8.048028636,8.462363636,7.366664107,7.282345588,7.75694798,6.91354597,7.095504316,6.654248326,8.631060104,7.883050159,8.533417661,8.968351353,7.800295134,8.487317687,8.857891486,8.432752253,8.084117943,8.915396594,8.853692708,9.003911574
"200672_x_at",8.965652257,9.262917402,9.360435236,8.979863807,8.905509894,8.836925712,9.688995434,9.252951288,8.875444081,8.89730368,9.984906638,8.806781049,10.81416565,9.945707251,10.25782853,10.57399103,9.810418085,10.86703164,10.30117742,10.76716808,9.891855869,10.59590037,9.591192564,10.94703652
"219911_s_at",7.034191526,7.239227061,7.351143336,8.127499441,6.986952035,7.153838939,7.026994646,9.414269703,6.979870428,7.478841824,7.083103766,9.301454085,7.495997613,8.145362642,7.272143735,8.084500142,9.02762662,7.413166858,7.180313407,7.665388894,7.219480192,7.137535904,7.634718647,8.61325384
"209168_at",6.963449508,6.524425838,6.880161034,6.614136238,6.592197653,6.65222233,6.41209492,6.430208035,6.325963037,6.409303592,6.647281666,6.827530634,7.559612677,7.387123532,7.196552804,8.772318261,7.73870699,7.515201315,7.782244816,7.918075263,7.251332798,8.958788016,7.152440546,8.03325198
"203554_x_at",11.24166363,10.61358356,10.09056917,11.53859929,11.43383687,10.65195744,10.99789641,10.72120399,10.94008373,10.62976805,9.826099588,10.64361846,9.766774083,10.8141764,9.790525464,9.255084745,9.699393292,9.524065157,9.5030999,9.380459184,9.67586215,9.465683281,10.0761791,9.087870373
"204777_s_at",6.73976025,6.504360879,6.837763058,6.301387604,7.697837636,7.483439663,6.826128984,7.324521776,7.599155828,7.231556192,7.422981837,7.242943586,7.661240185,7.535310638,8.021511595,8.468477796,8.399442193,9.0231119,8.187841496,8.911627213,7.836342887,7.690291976,7.261915727,8.697449165
"204401_at",7.609326812,8.110936119,9.426116317,7.783219631,7.627955683,8.334694647,7.609643606,8.01908037,7.440505622,7.1423573,8.149279807,7.825165322,6.561769554,7.093239748,6.946830137,6.436917449,7.278022401,6.683626542,6.743016907,6.85100301,6.772419724,6.660664513,6.548146413,6.709009784
"201294_s_at",8.491169316,8.581082535,10.61406204,8.181761465,8.974065259,8.731801147,9.112313319,8.76991635,9.112656104,9.255568342,9.684721622,7.502108298,9.072160977,10.44982312,8.880791309,8.802978725,10.37194504,8.000702987,9.161627782,8.978500745,9.292087926,8.583675573,8.628425291,8.899195825
"219288_at",8.426866549,9.677209614,9.901581896,8.955936745,8.707049371,7.744880674,8.628074457,8.344233409,8.380981332,8.885387725,9.182775555,7.290844988,7.534945471,7.627992809,8.023915092,7.849163835,7.69200499,7.63582471,7.959602206,7.209020546,7.907572007,8.36250507,8.174243212,7.373921919
"211651_s_at",7.997394625,8.061826483,6.781963015,7.73369711,6.281301772,7.217998997,8.316272508,8.258248266,7.308940007,7.951936096,7.728980355,7.737251363,9.423667721,8.940023354,8.190500662,8.447158672,8.060252023,8.535899691,8.570902308,8.519681702,7.402547166,8.463893077,8.808296756,8.94476204
"212154_at",6.7496898,7.985492608,7.223269372,6.986225873,8.305603542,8.249455041,6.84546003,7.686208206,7.458895081,8.452044167,9.424286007,7.629615944,8.734026686,8.100022464,8.121825634,8.956063173,7.456047656,8.799945889,8.7998825,8.339021915,7.956722249,8.747039874,8.848359624,8.521611534
"203766_s_at",8.156017416,7.730629696,7.468998772,7.635856429,7.627128435,8.387543055,7.429575369,8.022099885,7.431393518,8.036104656,8.658533769,7.825953624,9.209316081,8.595955776,8.926325284,9.384202873,8.425124504,9.60100004,8.724639988,9.692037451,9.06319807,9.005411131,8.445422154,9.34299735
"212196_at",8.264133516,8.972966061,10.0348137,8.908187422,10.29034547,10.20026653,8.343420649,8.72186731,9.8731366,8.529953222,9.340565152,9.258763092,10.26057226,9.606878268,9.548517382,10.88427329,9.511456626,9.070814859,9.883696154,9.620339378,9.334593405,10.1676417,10.80123732,10.01728082
"208527_x_at",7.596352221,9.178529941,8.651424217,7.988872388,8.957327565,6.722574451,8.316184767,7.444261778,8.002092564,8.020589427,7.899718345,7.323521457,6.72725481,7.158071973,6.793903774,7.015727219,6.921819057,7.12705519,6.905012285,7.11422859,7.074728184,7.061950152,7.133342906,6.858680594
"204961_s_at",6.792649402,7.22391452,5.668231572,5.740267479,6.441424059,6.582265382,6.870865631,7.499258265,6.559765091,6.41110877,6.744825209,6.58210664,7.842607726,7.526226158,8.858320358,6.438543633,6.812067444,7.497778331,7.741484558,7.062546201,8.007653502,7.408873344,7.280557685,7.083970607
"219922_s_at",7.770889756,7.972674082,8.317946663,6.993372161,6.985071081,7.537190021,9.100452402,8.25876508,7.660522387,7.93966864,9.510592116,7.057331214,8.315282732,8.059434843,8.617740197,8.855826375,8.102855131,9.071402367,9.016599364,8.974883579,7.789465113,8.242973881,8.34895551,9.233265412
"219059_s_at",8.304734412,7.67366658,8.203623478,8.353671435,8.011018748,8.111241094,8.010073844,8.076971286,7.83234431,7.946919237,8.192596958,8.170760889,9.410000712,9.383361062,9.304907266,8.892760009,8.903076408,9.464702035,9.799086626,8.524121586,8.749337164,9.423834985,10.14630186,9.464830214
"219091_s_at",7.231647058,7.163686879,7.344421692,7.345205625,7.273082689,7.472910489,7.131532891,7.461663197,7.155362356,7.309487765,7.825446054,7.284467665,9.046625377,7.974154344,8.294371777,8.82106928,8.031155757,8.740583298,8.985395591,8.837241782,8.188065378,8.41282005,8.456393354,9.15308388
"208965_s_at",7.746791616,9.525160098,10.40551119,8.801467928,8.264350878,8.497150188,8.245911845,9.700697537,9.953002942,8.460024864,8.482162831,9.60208751,9.439736133,9.858943551,8.669275145,7.913144413,9.145584415,7.919288608,8.498945671,9.101343224,8.956683126,8.786847584,8.521261008,8.356529571
"201616_s_at",7.045032811,8.522511847,7.085644203,7.781033348,7.838127998,7.804352813,7.107314007,8.428458851,8.092075436,8.253819318,8.343446345,8.420831014,9.327552122,8.993492252,7.876672665,8.730720403,8.118677017,8.578643158,8.84358136,9.372973366,8.047261141,9.02414872,9.559845412,9.006508678
"208699_x_at",10.20517175,10.93476741,10.61073405,11.05355929,10.1042884,10.89179078,10.7913745,10.28211321,10.9065515,11.98661254,11.58716889,9.197948537,9.224035669,9.97904725,9.702298063,9.635287227,9.645709165,9.747909527,10.16110088,9.745528356,9.845518726,9.755495489,10.28300675,10.27447198
"209806_at",10.15469189,11.09608157,11.42772094,10.72355424,11.3965555,9.47926512,10.87677642,9.662189563,9.937089795,10.73293838,10.12790361,10.19206166,9.522770371,9.422748033,9.453406432,9.743727869,9.186857895,9.847236157,9.460274558,9.080170732,9.72447125,9.474737007,9.655745953,9.196595076
"204642_at",7.738926423,7.489256774,7.762554965,7.524838413,7.514647161,7.450344469,7.451558431,7.599837489,7.720663048,7.383185121,7.700597033,7.56647994,9.190816178,8.10125885,8.370897398,9.215289019,8.703534072,9.008364049,8.418707196,9.082536591,8.486200256,9.460961025,8.157557097,9.193177113
"201917_s_at",7.847226757,9.280655926,9.933599512,9.616583045,9.328204465,8.884993601,9.123803225,10.13381172,9.956792743,10.15433643,10.57626523,9.470477341,9.580149237,10.21869352,9.012483194,8.343641998,9.626948827,8.162941545,9.898306781,10.14506249,9.803380251,10.35135667,9.042552271,9.739813946
"213060_s_at",7.214877061,6.573400189,6.842148078,6.675591517,6.779455576,7.451349021,6.807162758,6.881920038,6.893549863,7.13917207,7.173834834,6.866865436,7.588256896,8.562013869,8.486254089,9.005855453,8.164200307,7.304834526,6.759469851,7.57442172,7.792877739,8.569378458,6.977470115,7.833600206
"222303_at",9.510195937,8.607231285,8.481917712,10.15384987,8.652726211,9.467458664,8.392749863,7.728067064,10.041688,9.153038393,8.829031885,10.20320487,10.16637874,9.764514477,9.483711292,9.720814402,10.59215033,9.469795835,9.861258044,10.09040317,10.02418885,9.712532985,9.701351485,9.513533069
"209286_at",7.938990391,9.426962246,10.5046462,7.453810378,7.297089987,9.069711581,7.06470381,8.575474617,8.723378817,7.588945722,8.674186375,8.380007807,8.644148459,8.432868337,8.379427241,8.490276225,8.552335732,8.094940202,8.310611741,8.25770804,8.586325496,8.434967728,8.699135822,8.352846181
"203716_s_at",9.240708653,8.430555902,9.612089757,7.817800985,7.943153135,9.480640473,7.682603003,8.238941899,10.25392036,8.446151432,9.419918548,7.748662932,8.710114013,8.881839718,8.199579245,7.911811475,8.124530126,7.996950803,8.304049545,7.6816758,8.513804131,8.581324236,9.288331222,8.118672901
"222037_at",5.675759454,5.786437265,5.326509486,6.263145843,7.520567557,5.39347844,6.671328255,7.107425964,5.965319153,5.551918874,5.565200029,5.470212088,5.186477373,5.555752052,5.248363655,5.107271255,4.804313129,5.172609625,5.168473382,4.966493815,5.107503599,5.17327989,6.109560153,4.762818254
"215245_x_at",8.507498842,8.993018163,9.677377172,8.349258984,9.445661578,8.526362267,6.535531636,7.723539577,9.42772878,8.906237852,8.153449512,8.457199184,8.996031073,8.176508216,8.955537024,9.44526288,8.755440489,8.607443018,9.062397829,8.498991715,8.519455574,9.614434581,9.547715327,8.930200214
"212414_s_at",8.214644793,8.798659712,7.627744856,7.291173225,7.858398713,8.822263008,9.567694198,9.083887874,8.303776335,8.100971292,8.284013699,6.525096935,9.032491219,8.780118366,9.132891225,9.162404607,8.548651462,8.647319766,8.798684347,8.925507291,8.953142495,8.356100167,9.339445401,8.746492534
"218432_at",5.800517793,8.026150055,6.446343668,7.356850431,7.649353723,7.30009225,6.627249721,6.609719633,7.838838223,6.233446928,6.786840253,6.65108597,7.628309506,6.656830109,7.539118634,8.295798477,6.725758791,7.772726967,7.857450694,7.302858035,7.538170539,8.360537224,7.991561803,7.770251664
"214453_s_at",8.517969047,10.23279643,10.72138398,7.658250202,7.981459509,8.954838492,9.57329895,8.886969799,9.690531977,9.258830667,8.876320323,9.748598379,10.26746409,9.39750665,9.367353099,9.302804099,8.81288794,9.311902293,9.346947258,9.61449185,8.770793885,9.614795868,8.561811132,9.298535537
"216336_x_at",10.29945778,9.860968084,10.3649362,11.34126537,10.01525638,10.49437833,10.73869432,10.3700805,9.924399362,10.42364631,10.64550485,10.28576918,11.45761634,11.27954162,11.68791582,11.78165629,12.15732629,10.26067572,10.24740936,11.20887719,11.14636058,10.47248211,12.13720905,11.21771254
"202146_at",7.557712026,7.482620179,7.66520618,8.49050379,8.045933903,6.475762644,9.155631925,9.059801617,7.122570171,8.706604733,7.186556615,6.876942128,7.599904901,8.156635019,7.789832037,8.621572776,8.669794955,7.408864322,7.551491708,8.2581517,7.80900367,8.182702696,8.52520254,7.798852944
"218437_s_at",7.537257809,8.257953677,8.417896979,7.758598634,7.15649337,8.215130043,7.002138087,7.130471679,8.03985463,7.958772319,7.88279357,6.859590148,8.37121821,7.574742576,8.528463697,9.551053959,8.024797635,8.172732944,8.818987964,8.268957267,8.132970101,9.124234427,9.029431775,8.723152667
"221718_s_at",9.716883583,9.393935393,10.28637221,9.281962411,7.953225345,10.47568059,9.615645309,9.172316369,10.5404452,9.460680864,10.01523193,10.07599814,10.20235383,10.74457801,10.34086154,10.28508531,10.77160261,10.28934695,10.06091043,10.25807933,10.48027305,11.14651913,10.63120365,10.66342702
"209823_x_at",10.3007418,11.31269325,11.44762826,10.72485169,11.19538803,11.6721089,10.82858472,12.33268353,11.32530293,10.71523914,10.59461535,11.2966993,10.5416206,11.1316474,12.25751445,12.02103547,11.98263621,12.26378792,12.26303738,11.8281366,11.99671448,12.34245765,12.01866775,10.44289981
"221107_at",6.694189098,6.269296263,6.396973544,7.376323349,9.601740761,6.623099836,6.553404668,7.331478879,6.590271501,6.781616257,6.441899495,6.962037488,6.795205912,6.437453131,6.549153315,6.505835985,6.700554811,6.489723265,6.454152545,6.430101378,6.731879167,6.385812114,6.376218036,6.217342469
