rmsd_nm,rg_nm,dg_kjmol
4.335433050847459918e-02,1.655114406779659930e+00,1.709738589602950043e+01
4.500219322033899988e-02,1.655114406779659930e+00,1.496699673561809973e+01
4.665005593220340058e-02,1.655114406779659930e+00,1.303519242186770022e+01
4.829791864406780127e-02,1.655114406779659930e+00,1.130194237212169917e+01
4.994578135593220197e-02,1.655114406779659930e+00,9.767166754932869566e+00
5.159364406779660267e-02,1.655114406779659930e+00,8.430696625632320362e+00
5.324150677966100337e-02,1.655114406779659930e+00,7.292194943625640136e+00
5.488936949152539713e-02,1.655114406779659930e+00,6.350994789807190344e+00
5.653723220338979782e-02,1.655114406779659930e+00,5.605759153529380256e+00
5.818509491525419852e-02,1.655114406779659930e+00,5.053752819903889915e+00
5.983295762711859922e-02,1.655114406779659930e+00,4.689275134424110369e+00
6.148082033898299992e-02,1.655114406779659930e+00,4.500332085308469843e+00
6.312868305084749776e-02,1.655114406779659930e+00,4.461925449625829820e+00
6.477654576271189846e-02,1.655114406779659930e+00,4.524288521690410292e+00
6.642440847457629916e-02,1.655114406779659930e+00,4.599212307781749942e+00
6.807227118644069985e-02,1.655114406779659930e+00,4.564898042679540247e+00
6.972013389830510055e-02,1.655114406779659930e+00,4.322484856866370073e+00
7.136799661016950125e-02,1.655114406779659930e+00,3.874720682813399986e+00
7.301585932203390195e-02,1.655114406779659930e+00,3.321196640557630086e+00
7.466372203389830264e-02,1.655114406779659930e+00,2.777734546635190149e+00
7.631158474576270334e-02,1.655114406779659930e+00,2.325028176467970109e+00
7.795944745762710404e-02,1.655114406779659930e+00,2.006906023356520130e+00
7.960731016949150474e-02,1.655114406779659930e+00,1.844274515819360083e+00
8.125517288135590543e-02,1.655114406779659930e+00,1.846343285071190055e+00
8.290303559322030613e-02,1.655114406779659930e+00,2.016840259227210108e+00
8.455089830508470683e-02,1.655114406779659930e+00,2.356979287727119843e+00
8.619876101694909365e-02,1.655114406779659930e+00,2.866717442563500029e+00
8.784662372881349435e-02,1.655114406779659930e+00,3.545124167745150157e+00
8.949448644067800607e-02,1.655114406779659930e+00,4.390216726731750008e+00
9.114234915254240676e-02,1.655114406779659930e+00,5.398372428011909641e+00
9.279021186440679358e-02,1.655114406779659930e+00,6.563324360514079636e+00
9.443807457627119428e-02,1.655114406779659930e+00,7.874768717764860426e+00
9.608593728813559498e-02,1.655114406779659930e+00,9.316827448703969949e+00
9.773379999999999568e-02,1.655114406779659930e+00,1.086713337399969959e+01
5.098999999999999800e-04,1.655688474576270108e+00,5.423631985963520030e+00
2.157762711864400027e-03,1.655688474576270108e+00,5.523529516248630422e+00
3.805625423728799857e-03,1.655688474576270108e+00,5.823222107103959821e+00
5.453488135593200122e-03,1.655688474576270108e+00,6.322709758529510005e+00
7.101350847457599952e-03,1.655688474576270108e+00,7.021992470525289853e+00
8.749213559322000650e-03,1.655688474576270108e+00,7.921070243091279828e+00
1.039707627118639961e-02,1.655688474576270108e+00,9.019943076227500356e+00
1.204493898305080031e-02,1.655688474576270108e+00,1.031861096993389992e+01
1.369280169491529989e-02,1.655688474576270108e+00,1.181707392421050073e+01
1.534066440677970058e-02,1.655688474576270108e+00,1.351533193905579999e+01
1.698852711864410128e-02,1.655688474576270108e+00,1.541338501444150033e+01
1.863638983050849851e-02,1.655688474576270108e+00,1.751123314982080004e+01
2.028425254237289921e-02,1.655688474576270108e+00,1.980887633457719943e+01
2.193211525423729991e-02,1.655688474576270108e+00,2.230631436251130140e+01
2.357997796610170060e-02,1.655688474576270108e+00,2.500354322575169874e+01
2.522784067796610130e-02,1.655688474576270108e+00,2.790048497064620037e+01
2.687570338983049853e-02,1.655688474576270108e+00,3.099562290821990018e+01
2.852356610169489923e-02,1.655688474576270108e+00,3.425964025679250113e+01
3.017142881355929993e-02,1.655688474576270108e+00,3.719336182256279955e+01
3.181929152542369715e-02,1.655688474576270108e+00,3.690605392101890203e+01
3.346715423728809785e-02,1.655688474576270108e+00,3.380017215745039749e+01
3.511501694915249855e-02,1.655688474576270108e+00,3.050645974633399859e+01
3.676287966101689925e-02,1.655688474576270108e+00,2.738933897288080033e+01
3.841074237288139709e-02,1.655688474576270108e+00,2.446943172786649967e+01
4.005860508474579779e-02,1.655688474576270108e+00,2.174783176249329841e+01
4.170646779661019848e-02,1.655688474576270108e+00,1.922462255405480036e+01
4.335433050847459918e-02,1.655688474576270108e+00,1.689982870387540004e+01
4.500219322033899988e-02,1.655688474576270108e+00,1.477346016641990012e+01
4.665005593220340058e-02,1.655688474576270108e+00,1.284550702512209952e+01
4.829791864406780127e-02,1.655688474576270108e+00,1.111592625296839998e+01
4.994578135593220197e-02,1.655688474576270108e+00,9.584617627125739503e+00
5.159364406779660267e-02,1.655688474576270108e+00,8.251378491565569462e+00
5.324150677966100337e-02,1.655688474576270108e+00,7.115815445129480388e+00
5.488936949152539713e-02,1.655688474576270108e+00,6.177165928015489804e+00
5.653723220338979782e-02,1.655688474576270108e+00,5.433927739143370239e+00
5.818509491525419852e-02,1.655688474576270108e+00,4.883075409606240314e+00
5.983295762711859922e-02,1.655688474576270108e+00,4.518393232070080145e+00
6.148082033898299992e-02,1.655688474576270108e+00,4.326983004331100169e+00
6.312868305084749776e-02,1.655688474576270108e+00,4.282351186113830366e+00
6.477654576271189846e-02,1.655688474576270108e+00,4.332670700606490399e+00
6.642440847457629916e-02,1.655688474576270108e+00,4.388237676286410149e+00
6.807227118644069985e-02,1.655688474576270108e+00,4.329443986019300361e+00
6.972013389830510055e-02,1.655688474576270108e+00,4.065157241990480230e+00
7.136799661016950125e-02,1.655688474576270108e+00,3.605522783195100001e+00
7.301585932203390195e-02,1.655688474576270108e+00,3.050388642781570070e+00
7.466372203389830264e-02,1.655688474576270108e+00,2.511283688922270052e+00
7.631158474576270334e-02,1.655688474576270108e+00,2.065055448876420119e+00
7.795944745762710404e-02,1.655688474576270108e+00,1.753456867741959968e+00
7.960731016949150474e-02,1.655688474576270108e+00,1.596512072238319924e+00
8.125517288135590543e-02,1.655688474576270108e+00,1.603102965339519903e+00
8.290303559322030613e-02,1.655688474576270108e+00,1.776833600300880001e+00
8.455089830508470683e-02,1.655688474576270108e+00,2.118831110749979985e+00
8.619876101694909365e-02,1.655688474576270108e+00,2.628909275544609958e+00
8.784662372881349435e-02,1.655688474576270108e+00,3.305854172116830192e+00
8.949448644067800607e-02,1.655688474576270108e+00,4.147153728071280021e+00
9.114234915254240676e-02,1.655688474576270108e+00,5.148267187703430281e+00
9.279021186440679358e-02,1.655688474576270108e+00,6.301451887765989746e+00
9.443807457627119428e-02,1.655688474576270108e+00,7.594243921818810250e+00
9.608593728813559498e-02,1.655688474576270108e+00,9.008021372773720614e+00
9.773379999999999568e-02,1.655688474576270108e+00,1.051774612478210003e+01
5.098999999999999800e-04,1.656262542372880064e+00,5.666095390567059908e+00
2.157762711864400027e-03,1.656262542372880064e+00,5.765992920852170300e+00
3.805625423728799857e-03,1.656262542372880064e+00,6.065685511707499700e+00
5.453488135593200122e-03,1.656262542372880064e+00,6.565173163133059653e+00
7.101350847457599952e-03,1.656262542372880064e+00,7.264455875128829732e+00
8.749213559322000650e-03,1.656262542372880064e+00,8.163533647694830364e+00
1.039707627118639961e-02,1.656262542372880064e+00,9.262406480831039346e+00
1.204493898305080031e-02,1.656262542372880064e+00,1.056107437453749931e+01
1.369280169491529989e-02,1.656262542372880064e+00,1.205953732881400065e+01
1.534066440677970058e-02,1.656262542372880064e+00,1.375779534365890022e+01
1.698852711864410128e-02,1.656262542372880064e+00,1.565584841903750046e+01
1.863638983050849851e-02,1.656262542372880064e+00,1.775369655427950022e+01
2.028425254237289921e-02,1.656262542372880064e+00,2.005133973641040157e+01
2.193211525423729991e-02,1.656262542372880064e+00,2.254877771406439990e+01
2.357997796610170060e-02,1.656262542372880064e+00,2.524600561370030150e+01
2.522784067796610130e-02,1.656262542372880064e+00,2.814292887782530173e+01
2.687570338983049853e-02,1.656262542372880064e+00,3.123771236461680090e+01
2.852356610169489923e-02,1.656262542372880064e+00,3.449502338207729935e+01
3.017142881355929993e-02,1.656262542372880064e+00,3.732935326270280285e+01
3.181929152542369715e-02,1.656262542372880064e+00,3.675711313348779896e+01
3.346715423728809785e-02,1.656262542372880064e+00,3.359302653772069647e+01
3.511501694915249855e-02,1.656262542372880064e+00,3.030094517538509891e+01
3.676287966101689925e-02,1.656262542372880064e+00,2.718891216787849885e+01
3.841074237288139709e-02,1.656262542372880064e+00,2.427413239463649930e+01
4.005860508474579779e-02,1.656262542372880064e+00,2.155752089904400037e+01
4.170646779661019848e-02,1.656262542372880064e+00,1.903914776211290061e+01
4.335433050847459918e-02,1.656262542372880064e+00,1.671903156230629861e+01
4.500219322033899988e-02,1.656262542372880064e+00,1.459717473050539915e+01
4.665005593220340058e-02,1.656262542372880064e+00,1.267355649973690035e+01
4.829791864406780127e-02,1.656262542372880064e+00,1.094811736060020024e+01
4.994578135593220197e-02,1.656262542372880064e+00,9.420731229436109189e+00
5.159364406779660267e-02,1.656262542372880064e+00,8.091153925570969463e+00
5.324150677966100337e-02,1.656262542372880064e+00,6.958924043754159960e+00
5.488936949152539713e-02,1.656262542372880064e+00,6.023165474293049826e+00
5.653723220338979782e-02,1.656262542372880064e+00,5.282182681808260227e+00
5.818509491525419852e-02,1.656262542372880064e+00,4.732615326541059986e+00
5.983295762711859922e-02,1.656262542372880064e+00,4.367662892265539831e+00
6.148082033898299992e-02,1.656262542372880064e+00,4.173420792243730304e+00
6.312868305084749776e-02,1.656262542372880064e+00,4.121778582404219904e+00
6.477654576271189846e-02,1.656262542372880064e+00,4.158797210925629706e+00
6.642440847457629916e-02,1.656262542372880064e+00,4.193527347896179869e+00
6.807227118644069985e-02,1.656262542372880064e+00,4.109257381643340423e+00
6.972013389830510055e-02,1.656262542372880064e+00,3.823178112787319893e+00
7.136799661016950125e-02,1.656262542372880064e+00,3.352569812353880074e+00
7.301585932203390195e-02,1.656262542372880064e+00,2.796932645410759921e+00
7.466372203389830264e-02,1.656262542372880064e+00,2.263217495975970106e+00
7.631158474576270334e-02,1.656262542372880064e+00,1.824383930192210013e+00
7.795944745762710404e-02,1.656262542372880064e+00,1.520125469442219934e+00
7.960731016949150474e-02,1.656262542372880064e+00,1.369597485138720039e+00
8.125517288135590543e-02,1.656262542372880064e+00,1.381355595181160023e+00
8.290303559322030613e-02,1.656262542372880064e+00,1.558867704343450011e+00
8.455089830508470683e-02,1.656262542372880064e+00,1.903145184828489933e+00
8.619876101694909365e-02,1.656262542372880064e+00,2.413806198108579881e+00
8.784662372881349435e-02,1.656262542372880064e+00,3.089266827887549915e+00
8.949448644067800607e-02,1.656262542372880064e+00,3.926349402089889917e+00
9.114234915254240676e-02,1.656262542372880064e+00,4.919394284022270192e+00
9.279021186440679358e-02,1.656262542372880064e+00,6.058919822395320232e+00
9.443807457627119428e-02,1.656262542372880064e+00,7.330035557408590030e+00
9.608593728813559498e-02,1.656262542372880064e+00,8.711286898649969856e+00
9.773379999999999568e-02,1.656262542372880064e+00,1.017538440165230007e+01
5.098999999999999800e-04,1.656836610169490021e+00,5.940887249117739799e+00
2.157762711864400027e-03,1.656836610169490021e+00,6.040784779402850191e+00
3.805625423728799857e-03,1.656836610169490021e+00,6.340477370258179590e+00
5.453488135593200122e-03,1.656836610169490021e+00,6.839965021683740432e+00
7.101350847457599952e-03,1.656836610169490021e+00,7.539247733679509622e+00
8.749213559322000650e-03,1.656836610169490021e+00,8.438325506245510255e+00
1.039707627118639961e-02,1.656836610169490021e+00,9.537198339381719236e+00
1.204493898305080031e-02,1.656836610169490021e+00,1.083586623308820052e+01
1.369280169491529989e-02,1.656836610169490021e+00,1.233432918736470008e+01
1.534066440677970058e-02,1.656836610169490021e+00,1.403258720220910050e+01
1.698852711864410128e-02,1.656836610169490021e+00,1.593064027757839973e+01
1.863638983050849851e-02,1.656836610169490021e+00,1.802848841264379942e+01
2.028425254237289921e-02,1.656836610169490021e+00,2.032613159140209902e+01
2.193211525423729991e-02,1.656836610169490021e+00,2.282356950463340084e+01
2.357997796610170060e-02,1.656836610169490021e+00,2.552079617277109946e+01
2.522784067796610130e-02,1.656836610169490021e+00,2.841769587931970165e+01
2.687570338983049853e-02,1.656836610169490021e+00,3.151202879781149946e+01
2.852356610169489923e-02,1.656836610169490021e+00,3.476086451857789683e+01
3.017142881355929993e-02,1.656836610169490021e+00,3.747566963319280120e+01
3.181929152542369715e-02,1.656836610169490021e+00,3.661228884155150354e+01
3.346715423728809785e-02,1.656836610169490021e+00,3.339746137128099690e+01
3.511501694915249855e-02,1.656836610169490021e+00,3.010794390868710124e+01
3.676287966101689925e-02,1.656836610169490021e+00,2.700147374115559984e+01
3.841074237288139709e-02,1.656836610169490021e+00,2.409228447731729972e+01
4.005860508474579779e-02,1.656836610169490021e+00,2.138113297257130085e+01
4.170646779661019848e-02,1.656836610169490021e+00,1.886807455379770104e+01
4.335433050847459918e-02,1.656836610169490021e+00,1.655311910296699907e+01
4.500219322033899988e-02,1.656836610169490021e+00,1.443625842215729982e+01
4.665005593220340058e-02,1.656836610169490021e+00,1.251745716323329916e+01
4.829791864406780127e-02,1.656836610169490021e+00,1.079663458445470070e+01
4.994578135593220197e-02,1.656836610169490021e+00,9.273632335567880247e+00
5.159364406779660267e-02,1.656836610169490021e+00,7.948155625212390163e+00
5.324150677966100337e-02,1.656836610169490021e+00,6.819661625378859782e+00
5.488936949152539713e-02,1.656836610169490021e+00,5.887140264049089744e+00
5.653723220338979782e-02,1.656836610169490021e+00,5.148671047501689912e+00
5.818509491525419852e-02,1.656836610169490021e+00,4.600509609749019901e+00
5.983295762711859922e-02,1.656836610169490021e+00,4.235196032218199846e+00
6.148082033898299992e-02,1.656836610169490021e+00,4.037715598203940104e+00
6.312868305084749776e-02,1.656836610169490021e+00,3.978232020443469796e+00
6.477654576271189846e-02,1.656836610169490021e+00,4.000691585283449925e+00
6.642440847457629916e-02,1.656836610169490021e+00,4.013243727866090182e+00
6.807227118644069985e-02,1.656836610169490021e+00,3.902833372439180160e+00
6.972013389830510055e-02,1.656836610169490021e+00,3.595444628413940080e+00
7.136799661016950125e-02,1.656836610169490021e+00,3.115049830739689884e+00
7.301585932203390195e-02,1.656836610169490021e+00,2.560163036744799836e+00
7.466372203389830264e-02,1.656836610169490021e+00,2.032925924771059822e+00
7.631158474576270334e-02,1.656836610169490021e+00,1.602415161772579921e+00
7.795944745762710404e-02,1.656836610169490021e+00,1.306304886232739992e+00
7.960731016949150474e-02,1.656836610169490021e+00,1.162904949607229899e+00
8.125517288135590543e-02,1.656836610169490021e+00,1.180448493194379944e+00
8.290303559322030613e-02,1.656836610169490021e+00,1.362253015783589927e+00
8.455089830508470683e-02,1.656836610169490021e+00,1.709179389937169891e+00
8.619876101694909365e-02,1.656836610169490021e+00,2.220587845221789980e+00
8.784662372881349435e-02,1.656836610169490021e+00,2.894422480474100112e+00
8.949448644067800607e-02,1.656836610169490021e+00,3.726682795632970002e+00
9.114234915254240676e-02,1.656836610169490021e+00,4.710367027402820206e+00
9.279021186440679358e-02,1.656836610169490021e+00,5.833983699204599915e+00
9.443807457627119428e-02,1.656836610169490021e+00,7.079996350522280046e+00
9.608593728813559498e-02,1.656836610169490021e+00,8.424192501635189956e+00
9.773379999999999568e-02,1.656836610169490021e+00,9.837754812591869680e+00
