"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Ppp4r1l-ps",-0.770054254054111,1.51468434712066e-10,4.05329531289488e-06,0.159,0.227
"Dnajc8",0.249647920056211,1.52818130950026e-10,4.08941318422271e-06,0.594,0.502
"Slc7a8",0.274198256140888,1.53838993359658e-10,4.11673146230446e-06,0.31,0.254
"Arhgef2",-0.612447506072558,1.59233053897576e-10,4.26107652229913e-06,0.414,0.487
"Pkp4",-0.417249616262921,1.59396796581536e-10,4.26545827652192e-06,0.259,0.324
"Plxna4",-0.844360574992296,1.62005678696449e-10,4.33527196191697e-06,0.152,0.216
"Ndufb2",0.330251401171337,1.62143758409351e-10,4.33896697503423e-06,0.451,0.353
"Gxylt1",-0.623153873374612,1.63919829968883e-10,4.3864946499673e-06,0.248,0.31
"Lrp6",-0.409913802947762,1.67179977777016e-10,4.47373620531294e-06,0.456,0.504
"Gtpbp2",-0.541475608057461,1.6889256816657e-10,4.5195651241374e-06,0.299,0.351
"G3bp1",-0.369860829728834,1.70006463636183e-10,4.54937296690426e-06,0.471,0.513
"Zcrb1",0.139600619822014,1.7792559406901e-10,4.76128889728672e-06,0.522,0.448
"Tdrkh",0.784663297924251,1.7994826028145e-10,4.81541544513162e-06,0.103,0.067
"Gtf2h5",0.178554582083373,1.90176096939484e-10,5.0891123541006e-06,0.539,0.464
"Kansl1",-0.495650438158639,1.94128029762674e-10,5.19486607644915e-06,0.397,0.454
"Zfp276",-0.975450495201508,2.00067667723898e-10,5.35381078829152e-06,0.069,0.109
"Lpgat1",-0.623619078802526,2.04054300600218e-10,5.46049308406184e-06,0.244,0.306
"Cnst",-0.961964221229607,2.04826162127236e-10,5.48114809852484e-06,0.077,0.117
"BC005537",-0.312702218907705,2.0735207534924e-10,5.54874153634566e-06,0.704,0.685
"Abcc5",-0.570429472512029,2.10446492129726e-10,5.63154812939147e-06,0.274,0.34
"Iffo2",-0.680062333467434,2.11536493846706e-10,5.66071657533786e-06,0.117,0.154
"Fbxl5",0.443739323925633,2.19098158053608e-10,5.86306670951454e-06,0.413,0.343
"Oaz2",-0.614617403845173,2.20631837580262e-10,5.90410797364782e-06,0.253,0.292
"Cetn2",0.194136678351394,2.26287679187587e-10,6.05545829505983e-06,0.29,0.231
"Maml2",-0.736687897869556,2.33627674835531e-10,6.25187657859881e-06,0.159,0.22
"Ptbp3",-0.223816120397736,2.34095436762309e-10,6.2643938877594e-06,0.765,0.748
"Nek1",-0.880948692092534,2.35214697099322e-10,6.29434529437786e-06,0.081,0.126
"Rsrc2",-0.327523187237201,2.4633715231943e-10,6.59198219606796e-06,0.609,0.627
"Hsf1",-0.647207816113155,2.52278887163664e-10,6.75098302049965e-06,0.144,0.188
"Eif3m",0.204235234998622,2.56857641189662e-10,6.87351047823535e-06,0.572,0.498
"Mcm3",0.473832723811893,2.60126539272673e-10,6.96098619093673e-06,0.231,0.174
"Uso1",-0.539796351734805,2.64640658782897e-10,7.08178402903033e-06,0.252,0.311
"Sugp2",-0.567909455805233,2.66333838712052e-10,7.12709352393451e-06,0.08,0.113
"B2m",0.104124993202039,2.68600875692792e-10,7.18775943353912e-06,0.967,0.961
"Maml3",-0.922269838715361,2.78979211291118e-10,7.46548369415032e-06,0.095,0.158
"Khsrp",-0.65928742920937,2.81387999133101e-10,7.52994285680178e-06,0.243,0.315
"Grcc10",0.210958563398531,2.8289313787957e-10,7.57022036965731e-06,0.232,0.172
"Tia1",-0.767768461680678,2.87439706704919e-10,7.69188655142363e-06,0.221,0.291
"Slc25a45",0.394477549053514,2.8787622761905e-10,7.70356785108577e-06,0.244,0.19
"Imp4",0.201923380867317,2.90783244267505e-10,7.78135961659844e-06,0.348,0.287
"Ubr4",-0.532370223790471,2.96894332007374e-10,7.94489232451733e-06,0.302,0.359
"A630001G21Rik",0.356104130980621,3.00906058638203e-10,8.0522461291583e-06,0.238,0.184
"Tcirg1",0.38552608151904,3.02178420346542e-10,8.08629452847348e-06,0.326,0.254
"Dis3",-0.916299212490825,3.0398814973985e-10,8.1347228870384e-06,0.093,0.138
"mt-Cytb",0.554741814277742,3.08260243224543e-10,8.24904410868878e-06,0.995,0.995
"Gatad1",-0.484495936044773,3.10656454757834e-10,8.31316672931963e-06,0.395,0.443
"Cramp1l",-0.994727590407588,3.11973061951133e-10,8.34839913781233e-06,0.13,0.2
"Cd63",0.244359626152788,3.14206999175583e-10,8.40817929793861e-06,0.679,0.568
"Suz12",-0.505670393321616,3.21759750090911e-10,8.61029091243279e-06,0.332,0.382
"Baz2a",-0.521941171303388,3.25441664971697e-10,8.70881895464262e-06,0.333,0.389
"Tmem126a",0.283035518970151,3.26779219138722e-10,8.7446119041522e-06,0.315,0.25
"Gm26778",-0.727086496651532,3.27515875607636e-10,8.76432483126034e-06,0.133,0.192
"Polr2f",0.236570138750601,3.27702963356446e-10,8.76933129941849e-06,0.553,0.482
"Cklf",0.332907067861817,3.32791376648173e-10,8.9054972391051e-06,0.347,0.274
"Gtf3c2",-0.517063348808185,3.34120429824715e-10,8.94106270210937e-06,0.203,0.252
"Bhlhe40",-0.943507874477146,3.34932342060533e-10,8.96278947353986e-06,0.086,0.148
"Bach1",0.320332762460682,3.4561723692479e-10,9.24871726010737e-06,0.544,0.431
"Kif1c",-0.581699770330329,3.515333424593e-10,9.40703224421086e-06,0.203,0.256
"Snx10",0.281350100099469,3.57763675640468e-10,9.57375596013893e-06,0.438,0.351
"Med11",0.456599469920617,3.60696753036293e-10,9.6522451112512e-06,0.249,0.179
"Mien1",0.284319897857253,3.62619993095909e-10,9.70371101524654e-06,0.506,0.422
"Uap1l1",0.622379586184272,3.63702533641752e-10,9.73267980025327e-06,0.311,0.229
"Tmem127",-0.554560066904734,3.6774700316987e-10,9.84090980482572e-06,0.244,0.307
"Zfp319",-0.900250901617877,3.75595269505467e-10,1.00509294119663e-05,0.072,0.107
"Ugdh",-1.1467886813756,3.78628336929182e-10,1.01320942962249e-05,0.164,0.22
"Rpl10a-ps1",0.430287399475783,3.82716772956231e-10,1.02415008443087e-05,0.249,0.191
"Zbtb41",-1.18660764974664,3.86504608540987e-10,1.03428633245568e-05,0.08,0.14
"Avpi1",0.53680247895889,3.86685361845575e-10,1.03477002829876e-05,0.139,0.094
"Rab8a",0.246419109762869,3.9354875920108e-10,1.05313647962209e-05,0.479,0.393
"Metap2",0.148935079811019,3.94573432431921e-10,1.05587850518782e-05,0.606,0.542
"Clk2",-0.742476155965545,4.01768463241918e-10,1.07513240763537e-05,0.147,0.199
"Arhgef18",-1.01855800003606,4.21011728214479e-10,1.12662738470195e-05,0.095,0.152
"Gm14303",0.450454124402341,4.21217344290226e-10,1.12717761332065e-05,0.221,0.158
"Mfsd5",0.321267905036477,4.23309249922206e-10,1.13277555279182e-05,0.276,0.226
"Myef2",-0.808740286194886,4.24941953760316e-10,1.1371446682626e-05,0.143,0.188
"Casp8",0.213904829180593,4.2773620864337e-10,1.14462209432966e-05,0.456,0.367
"Cdv3",-0.484186232157946,4.31687204853256e-10,1.15519496018731e-05,0.513,0.561
"Chchd1",0.205597543095903,4.3170472112932e-10,1.15524183374206e-05,0.488,0.417
"Spty2d1",-0.534381563963107,4.3396102835217e-10,1.16127971187041e-05,0.323,0.389
"Megf9",-1.34951174487891,4.37054733777358e-10,1.16955846758821e-05,0.064,0.114
"Lrch4",0.660513974563352,4.4704244115597e-10,1.19628557253338e-05,0.109,0.077
"Pde7a",-0.733508207454379,4.59921281610471e-10,1.23074934958962e-05,0.129,0.187
"Zfp68",-0.826743461602866,4.69063387225568e-10,1.25521362421562e-05,0.173,0.239
"Chmp5",0.10796908251939,4.69975690915609e-10,1.25765494889017e-05,0.555,0.481
"Plpp5",-1.08663331640656,4.72626583190242e-10,1.26474873661709e-05,0.09,0.134
"Gga1",0.33243574452569,4.86799469221014e-10,1.30267537963543e-05,0.311,0.244
"Sos1",-0.808332867328608,4.95673330651953e-10,1.32642183282463e-05,0.178,0.243
"Csrp1",-0.947800994513016,4.99956190025201e-10,1.33788276450744e-05,0.264,0.337
"Nmt2",-0.697100738501222,5.01464448028978e-10,1.34191886292554e-05,0.14,0.186
"Ccnd1",-0.488387352450536,5.10949958953542e-10,1.36730209015968e-05,0.441,0.5
"Pts",0.274923982235382,5.21762123012179e-10,1.39623544118059e-05,0.351,0.28
"Arl5a",-0.628047598985464,5.28221446696104e-10,1.41352059135877e-05,0.23,0.296
"Sike1",-0.671753950640823,5.28243175315658e-10,1.4135787371447e-05,0.27,0.333
"Atrnl1",-0.876635485300564,5.57712095115142e-10,1.49243756652812e-05,0.098,0.15
"Snx27",-0.454216211074789,5.59310854100587e-10,1.49671584557317e-05,0.268,0.315
"Ccdc186",-0.5596222962725,5.65036183350418e-10,1.51203682664572e-05,0.366,0.433
"Sap30l",-0.594099703077924,5.75533001712709e-10,1.54012631258321e-05,0.331,0.397
"Rnf216",-0.538155139950445,5.81428211773654e-10,1.5559018947063e-05,0.379,0.44
"Gatad2a",-0.592641937505934,5.8570328888809e-10,1.56734200106453e-05,0.354,0.41
"Tspan14",0.130151082330233,5.93554377451729e-10,1.58835151406083e-05,0.331,0.28
"Gsdme",0.973857825625741,5.99693914615954e-10,1.60478091551229e-05,0.109,0.063
"Suco",-0.607757829730459,6.15056057388513e-10,1.64589000957166e-05,0.233,0.291
"Cdk16",-0.84488805257523,6.25899571255361e-10,1.67490725267935e-05,0.132,0.193
"Cdc42se1",0.226813367484018,6.31185804280277e-10,1.68905321225402e-05,0.49,0.414
"Usp42",-0.867542684568757,6.32525310253363e-10,1.692637730238e-05,0.082,0.13
"Rgs1",0.74438785573566,6.36816404122447e-10,1.70412069743167e-05,0.166,0.112
"Bad",0.311175374311247,6.40284666201664e-10,1.71340176675565e-05,0.368,0.293
"Ptpn9",-0.629009256301356,6.41379290324458e-10,1.71633098090825e-05,0.171,0.226
"Washc3",0.303296996380584,6.53007376285175e-10,1.74744773893913e-05,0.328,0.265
"Atg101",0.373272790074892,6.54219627564292e-10,1.75069172336204e-05,0.334,0.25
"Cul4a",-0.675063193878952,6.65090685195388e-10,1.77978267358286e-05,0.189,0.236
"Prr12",-0.700888506824614,6.72954040154873e-10,1.80082501145444e-05,0.135,0.195
"Hmgb1-ps8",0.482416076119368,6.75198103466089e-10,1.80683012487526e-05,0.276,0.213
"Tent4a",-0.827752264996436,6.83477408723838e-10,1.82898554574499e-05,0.101,0.153
"Prkch",-0.882275107356165,6.87407544877488e-10,1.83950259009216e-05,0.21,0.27
"Coro2a",0.638483036327945,6.88308965650989e-10,1.84191479208205e-05,0.107,0.075
"Wdr55",0.438708567832943,6.94776979279923e-10,1.85922319655307e-05,0.101,0.073
"Ssh1",-0.704349044975313,7.12849325865472e-10,1.907584796016e-05,0.167,0.228
"Tmem131",-0.60664075896293,7.18585996656516e-10,1.92293612705284e-05,0.315,0.385
"Babam1",0.19233195428239,7.25049814353288e-10,1.9402333032094e-05,0.334,0.269
"Ccdc86",0.491574760408082,7.42911892234227e-10,1.98803222361879e-05,0.206,0.144
"Slc12a6",-0.447915610462059,7.63833875857877e-10,2.04401945179568e-05,0.316,0.371
"Vat1",-0.573036888471691,7.67054891216485e-10,2.05263888889531e-05,0.312,0.37
"Strbp",-1.05818519854138,7.86972310091064e-10,2.10593790180369e-05,0.091,0.147
"Cables1",-0.732463743317723,7.87066355510837e-10,2.106189567347e-05,0.092,0.14
"Dpysl2",-0.36794083704647,7.88086538125767e-10,2.10891957602455e-05,0.563,0.587
"Nus1",-0.749552822078722,7.9841694576099e-10,2.13656374685641e-05,0.333,0.406
"Stx2",-0.637318227741663,8.021498091148e-10,2.1465528891912e-05,0.239,0.291
"Rnaseh2c",0.287106952179616,8.26912743751872e-10,2.21281850228001e-05,0.508,0.426
"Mfsd10",0.356454707359276,8.30537694098745e-10,2.22251886940824e-05,0.301,0.236
"Tap2",-0.638756755795774,8.38372852103161e-10,2.24348575222806e-05,0.358,0.405
"Tusc3",-0.84633388040331,8.53086657538739e-10,2.28285989557366e-05,0.211,0.272
"Zfp809",-0.745806935362903,8.54897090800232e-10,2.28770461498142e-05,0.118,0.167
"Ankrd52",-0.793802019886436,8.59251535723118e-10,2.29935710959506e-05,0.062,0.1
"Wipi1",-0.905462343433955,8.5951071707827e-10,2.30005067890145e-05,0.141,0.195
"Tnpo1",-0.586945503335057,8.64320155363647e-10,2.31292073575312e-05,0.292,0.358
"Chordc1",-0.579393851610375,8.65000500085202e-10,2.314741338228e-05,0.369,0.439
"Usp31",-0.94795316022193,8.91245555693141e-10,2.38497310703485e-05,0.069,0.114
"Mrps18a",0.28883346366654,8.93297188402314e-10,2.39046327616459e-05,0.382,0.302
"Pmvk",0.342859132493256,8.97565717222411e-10,2.40188585928717e-05,0.195,0.142
"Naa10",0.18911399188195,9.0284094334394e-10,2.41600236438838e-05,0.279,0.23
"Cobll1",-1.36931365967369,9.03391805512209e-10,2.41747647155067e-05,0.055,0.103
"Prrc2a",-0.494561820337329,9.39528174674255e-10,2.51417739542831e-05,0.402,0.465
"Bclaf3",-0.831001924335346,9.40516055056567e-10,2.51682096333137e-05,0.134,0.199
"Vps26c",0.304795326392309,9.4490641438536e-10,2.52856956489522e-05,0.269,0.213
"Dyrk2",-0.529785865363042,9.49846261591674e-10,2.54178859601932e-05,0.217,0.276
"Gprc5c",-0.372614888825169,9.70289997441925e-10,2.59649603315459e-05,0.069,0.105
"Cct2",0.103925431690404,9.89662644428036e-10,2.64833723648942e-05,0.619,0.563
"Neu1",0.278913938582316,9.91760533207041e-10,2.65395118686204e-05,0.364,0.289
"Mrps25",0.251690824821869,1.00079323197516e-09,2.67812268876552e-05,0.338,0.276
"Ap3s1",0.391639252918737,1.00115321230819e-09,2.67908599613673e-05,0.397,0.312
"Gpbp1l1",-0.590969021443649,1.01554626964229e-09,2.71760181756276e-05,0.294,0.36
"Eif4enif1",-0.68259266718794,1.02150780832866e-09,2.73355489508749e-05,0.174,0.228
"Snrpd2",0.217946389811405,1.02159951575855e-09,2.73380030416989e-05,0.512,0.435
"Rasa2",-0.754466703716768,1.03095770883527e-09,2.75884282884318e-05,0.195,0.257
"Dclre1c",0.255535870521863,1.05908051439505e-09,2.83409945652116e-05,0.431,0.339
"Anapc1",-0.707728368895504,1.06523023534412e-09,2.85055610978087e-05,0.206,0.276
"Mrps23",0.267594690470728,1.06860862466938e-09,2.85959667961526e-05,0.315,0.248
"Fam76a",-0.527512333588949,1.08518670551136e-09,2.9039596239484e-05,0.379,0.424
"Dock7",-0.544756996343839,1.09660902257216e-09,2.93452574440309e-05,0.243,0.314
"Rab7b",0.221119465123091,1.12870282398563e-09,3.02040875698553e-05,0.445,0.36
"Zbtb1",-0.713209617348229,1.13049020396584e-09,3.0251917858126e-05,0.241,0.307
"Eif4a3",0.113002365000612,1.17338439559996e-09,3.1399766426255e-05,0.418,0.355
"Hat1",0.312342447432421,1.17363386196404e-09,3.14064421461577e-05,0.231,0.186
"Pon2",0.211929912739571,1.17652917877471e-09,3.14839208240112e-05,0.582,0.501
"Dnase1l1",0.364089251216003,1.17870520943563e-09,3.15421514044975e-05,0.428,0.337
"Spin1",-0.75511006612589,1.1871011603067e-09,3.17668270498074e-05,0.192,0.264
"Fam120a",-0.555970573295746,1.19235629557866e-09,3.1907454469685e-05,0.393,0.461
"Trim3",-0.736400404426997,1.19884430737815e-09,3.20810736654393e-05,0.122,0.167
"Nit2",0.418632213829257,1.21040004717485e-09,3.2390305262399e-05,0.166,0.127
"Clip1",-0.381024658106466,1.2126436649011e-09,3.24503444727535e-05,0.42,0.46
"Fam120b",-0.639386013406375,1.21733570381625e-09,3.25759034341229e-05,0.18,0.241
"Cyb5r4",0.251640648999391,1.22742062619307e-09,3.28457759569265e-05,0.344,0.285
"Rfc4",0.628870461425764,1.23053720508206e-09,3.29291756079959e-05,0.122,0.081
"Tor2a",0.302938704671358,1.232102903943e-09,3.29710737095148e-05,0.294,0.235
"Ifi47",0.50229088551348,1.23595993818448e-09,3.30742879458167e-05,0.236,0.172
"Cdip1",-0.665637603373444,1.23807333645094e-09,3.31308424834271e-05,0.151,0.218
"Cyb5a",-0.310982196573357,1.26848782471069e-09,3.39447341892582e-05,0.694,0.693
"Pik3cb",-1.07510566864846,1.28504712933197e-09,3.43878611809236e-05,0.122,0.174
"Evi2",1.16213593195446,1.30935802033609e-09,3.50384206241937e-05,0.116,0.065
"Coa3",0.242776270699869,1.31298864809953e-09,3.51355762231434e-05,0.558,0.473
"Hacd2",0.173853059915225,1.31991286096567e-09,3.53208681594414e-05,0.219,0.178
"Gm20342",-0.665856696159933,1.32140980336287e-09,3.53609263379904e-05,0.082,0.122
"H2-K2",-0.742640398986002,1.33153088365399e-09,3.56317664465807e-05,0.105,0.151
"Gtf3a",0.132925122140087,1.33346413039387e-09,3.56835001293401e-05,0.305,0.261
"1810037I17Rik",0.123824049017001,1.34031032134871e-09,3.58667041992916e-05,0.628,0.558
"Snrpf",0.193159244120469,1.34481513630162e-09,3.59872530474313e-05,0.483,0.414
"Hcfc1r1",0.166498475199865,1.35115131430657e-09,3.61568091708438e-05,0.558,0.481
"Sar1a",-0.490673543701876,1.37918948836064e-09,3.69071107085307e-05,0.423,0.46
"Fam210a",-0.694596667175834,1.40432352304481e-09,3.75796974766792e-05,0.121,0.166
"Ubxn1",0.19996557423704,1.41843110014899e-09,3.7957216239987e-05,0.707,0.627
"Casz1",-1.48320375097424,1.44794146497284e-09,3.87469136026731e-05,0.058,0.1
"Nek9",-0.697957665753115,1.46891657589532e-09,3.93082075709587e-05,0.208,0.275
"Sec61a1",-0.503198818073775,1.47006211460803e-09,3.93388621869109e-05,0.297,0.359
"Echs1",0.204518064383005,1.48362659816737e-09,3.97018477669589e-05,0.346,0.288
"Cep120",-0.746929999039331,1.52361862932366e-09,4.07720345207012e-05,0.168,0.239
"Havcr2",0.725058363312258,1.52600312745495e-09,4.08358436906944e-05,0.107,0.078
"Sec16a",-0.677504311589412,1.56669247057949e-09,4.19246905127072e-05,0.176,0.237
"Cyb561d2",0.75466247808865,1.57510194784581e-09,4.2149728124354e-05,0.208,0.136
"Tex264",0.368139012247077,1.57678105168255e-09,4.2194660943025e-05,0.377,0.297
"Apeh",0.269258171582104,1.60186543234065e-09,4.28659189694357e-05,0.15,0.115
"Bicra",-0.63468721586092,1.61233897530419e-09,4.31461909791402e-05,0.112,0.151
"Ric8b",-1.12875485643824,1.63399002446563e-09,4.37255730547001e-05,0.079,0.134
"Agtpbp1",-0.675723101406688,1.71056261833188e-09,4.57746556665611e-05,0.155,0.202
"Polr2i",0.10365252854994,1.71962336922613e-09,4.60171213604911e-05,0.357,0.299
"Kdm5d",-0.633944042137816,1.74417864516441e-09,4.66742205445997e-05,0.145,0.194
"Dusp22",0.309645062984759,1.7499301656054e-09,4.68281312316005e-05,0.371,0.291
"B3galnt2",-0.924618184302109,1.75343330974416e-09,4.69218753687536e-05,0.076,0.115
"Hopx",0.756058805750697,1.77059543308047e-09,4.73811337892335e-05,0.118,0.08
"Isg20l2",-0.761243488968422,1.78070955424967e-09,4.76517876717211e-05,0.137,0.186
"Mrpl21",0.274543898715199,1.78573949990977e-09,4.77863890175855e-05,0.335,0.263
"Pola2",-1.23316638797302,1.79459247223598e-09,4.80232945570349e-05,0.11,0.159
"Samd9l",-0.477627742108065,1.84279471401083e-09,4.93131865469298e-05,0.524,0.55
"Tmem208",0.205328884247319,1.91876109958732e-09,5.13460470249566e-05,0.466,0.393
"Jarid2",-0.55543865316354,1.99706743397182e-09,5.34415245330858e-05,0.353,0.42
"Myl3",0.50889258536907,2.00947510591362e-09,5.37735538342484e-05,0.272,0.213
"Cops5",0.199142866125825,2.02032402130864e-09,5.40638708102192e-05,0.349,0.28
"Cpd",-0.55572942006216,2.02224301810761e-09,5.41152231645597e-05,0.365,0.424
"Mea1",0.223355333361494,2.02790154781648e-09,5.42666454195691e-05,0.344,0.279
"Zfp62",-0.537432530828538,2.04333490721179e-09,5.46796421169875e-05,0.272,0.335
"Ecm1",0.351605375569846,2.0594729963135e-09,5.51114973813492e-05,0.431,0.337
"Emd",0.237410755667068,2.06525779454188e-09,5.52662985819407e-05,0.401,0.329
"Mfsd11",0.406361012644529,2.1253257224304e-09,5.68737163322375e-05,0.32,0.251
"Clk4",-0.587492881781893,2.1404000340493e-09,5.72771049111594e-05,0.287,0.345
"Lactb",0.234770061819107,2.14104007734137e-09,5.72942324696549e-05,0.285,0.226
"Snx8",0.426224478975033,2.17615876218842e-09,5.82340084761622e-05,0.3,0.231
"Nedd4l",-0.959022080678448,2.19402895035549e-09,5.8712214711513e-05,0.089,0.135
"Prex1",0.274895521354197,2.19662757853031e-09,5.87817540014711e-05,0.47,0.369
"Taf2",-0.8257581097813,2.20260373144559e-09,5.89416758534841e-05,0.124,0.173
"Ppp2r2d",-0.660134721105042,2.2028226122093e-09,5.89475331027208e-05,0.311,0.378
"Cdkn1a",-0.237814516894364,2.20795720291306e-09,5.90849347499536e-05,0.625,0.666
"Cwc15",0.149661164157804,2.21582450481339e-09,5.92954637488063e-05,0.586,0.513
"Nsmf",-0.891415645598888,2.29714970729544e-09,6.14717261672258e-05,0.091,0.145
"Eif1",-0.108461090385592,2.31257256269264e-09,6.18844417776549e-05,0.963,0.968
"Stag2",-0.37345569906994,2.31836098783518e-09,6.20393400344694e-05,0.531,0.563
"Tes",0.145585444874103,2.33000760631251e-09,6.23510035449227e-05,0.208,0.152
"Fam126b",-0.707294074174337,2.36598433790825e-09,6.33137408824248e-05,0.144,0.189
"Ephx1",-0.348415548978169,2.37308831843407e-09,6.35038434012958e-05,0.347,0.415
"Chchd5",0.395097992762762,2.56198741032195e-09,6.85587831002154e-05,0.2,0.143
"Smim14",-0.32479515010782,2.59719146243557e-09,6.95008435347758e-05,0.604,0.618
"Sclt1",-0.855238571010383,2.62194178712149e-09,7.01631622233711e-05,0.119,0.175
"Csrnp1",0.600364887112705,2.63479271334231e-09,7.05070530090403e-05,0.239,0.166
"Smad3",-0.434443245659714,2.63485116120781e-09,7.05086170739209e-05,0.086,0.117
"Endod1",-0.901256657649253,2.67227304708615e-09,7.15100267400255e-05,0.096,0.147
"Ndufb5",0.219891055240422,2.68710906912586e-09,7.19070386898081e-05,0.644,0.573
"Gnl3l",-0.77019360989758,2.68866666066258e-09,7.19487198393306e-05,0.114,0.157
"Acp2",0.414356238236899,2.68960754463125e-09,7.19738978943324e-05,0.394,0.316
"Gnpda2",-0.886091341039317,2.78846817658528e-09,7.46194084054222e-05,0.184,0.24
"Gm43788",-0.74763454347899,2.79792660321975e-09,7.48725159021605e-05,0.073,0.119
"Lcor",-0.659314532724743,2.79885807074107e-09,7.48974419730309e-05,0.145,0.203
"Xpo4",-0.873223492496039,2.82436070374509e-09,7.55798924322187e-05,0.111,0.159
"Mau2",-0.633249537847324,2.88207445749526e-09,7.71243124825733e-05,0.287,0.362
"Zmym6",-1.00076571987823,2.91036936949264e-09,7.78814843276232e-05,0.065,0.105
"Ccdc50",-0.341474853388189,2.9677360656157e-09,7.9416617115876e-05,0.627,0.64
