"gene","log2FC","pvalue","padj"
"Gm14029",0.290091318977515,0.05,0.05
"Gm4430",0.15356724780748,0.05,0.05
"Gm4430.1",0.474399800494363,0.05,0.05
"Slc20a1",0.947491671604575,0.05,0.05
"9830144P21Rik",0.0300382521076031,0.05,0.05
"Ckap2l",0.377364018279275,0.05,0.05
"Gm14023",-0.0627173758856238,0.05,0.05
"Il1a",0.248832595553874,0.05,0.05
"Gm14039",0.893213723230131,0.05,0.05
"Il1b",1.28830048016444,0.05,0.05
"Il1bos",0.589070841904178,0.05,0.05
"Spcs2-ps",0.191343044201031,0.05,0.05
"Sirpa",0.428069116815673,0.05,0.05
"Stk35",0.0234055272548752,0.05,0.05
"Tgm3",-0.521495551492684,0.05,0.05
"Snrpb",-0.137054546447953,0.05,0.05
"Nop56",0.441881950416616,0.05,0.05
"Gm24451",0.232512397704004,0.05,0.05
"Idh3b",-0.45658992692576,0.05,0.05
"Gm14044",-0.108499523399563,0.05,0.05
"Cpxm1",-1.34631061817285,0.05,0.05
"Pced1a",0.4773390708766,0.05,0.05
"Vps16",0.510322316787941,0.05,0.05
"Ptpra",0.524116369814529,0.05,0.05
"9530056E24Rik",0.900049538938065,0.05,0.05
"Mrps26",-0.160675955200892,0.05,0.05
"Oxt",0.0816252141211678,0.05,0.05
"Ubox5",0.242322294948234,0.05,0.05
"Fastkd5",0.193443897689605,0.05,0.05
"Lzts3",0.215319419850672,0.05,0.05
"Ddrgk1",0.149189220812536,0.05,0.05
"Itpa",0.0140184933755005,0.05,0.05
"Slc4a11",-0.10218037918648,0.05,0.05
"4930402H24Rik",-0.243360530686282,0.05,0.05
"Gm14057",-0.397911873618241,0.05,0.05
"A730017L22Rik",0.505398057700792,0.05,0.05
"Gm14048",-0.0291296276450061,0.05,0.05
"Atrn",-0.282659445551526,0.05,0.05
"Gm14049",0.525638546475889,0.05,0.05
"Gfra4",-0.528616333629496,0.05,0.05
"Adam33",0.60291161837004,0.05,0.05
"Siglec1",-0.087905683639697,0.05,0.05
"Hspa12b",-2.12945626486537,0.05,0.05
"1700037H04Rik",-0.441885092673326,0.05,0.05
"Spef1",-0.230931658978209,0.05,0.05
"Cenpb",-0.169580642599753,0.05,0.05
"Cdc25b",0.268713672663601,0.05,0.05
"Ap5s1",-0.262170930211519,0.05,0.05
"Mavs",0.0444490330064502,0.05,0.05
"Pank2",0.0132655394384669,0.05,0.05
"Rnf24",-0.112362178292441,0.05,0.05
"Snrpert",0.304111499778227,0.05,0.05
"Smox",-0.158715872412106,0.05,0.05
"Prnp",-1.80890410689164,0.05,0.05
"Rassf2",0.859657809411146,0.05,0.05
"Slc23a2",0.77552298730595,0.05,0.05
"Gm14052",0.123617410851238,0.05,0.05
"Tmem230",0.104885610098668,0.05,0.05
"Pcna",0.123127837888672,0.05,0.05
"AV099323",0.104179519684648,0.05,0.05
"Cds2",-0.880181748418724,0.05,0.05
"1700026D11Rik",0.109586365456124,0.05,0.05
"Gpcpd1",0.277429402181741,0.05,0.05
"AU019990",0.661349941205084,0.05,0.05
"Shld1",0.140100419783189,0.05,0.05
"Trmt6",0.260024098254522,0.05,0.05
"Mcm8",-0.407388062765464,0.05,0.05
"Crls1",-0.185794637491021,0.05,0.05
"Bmp2",2.11772612260081,0.05,0.05
"Tmx4",0.465036247699159,0.05,0.05
"Plcb1",-2.07265146838384,0.05,0.05
"Plcb4",-2.44731802393549,0.05,0.05
"Mkks",-0.165060765170131,0.05,0.05
"Slx4ip",-0.0134833014621876,0.05,0.05
"Jag1",-0.845369516132655,0.05,0.05
"Btbd3",-0.467544045069362,0.05,0.05
"Ism1",-0.988559043647904,0.05,0.05
"Tasp1",-0.105421432855524,0.05,0.05
"Esf1",0.0329254133543699,0.05,0.05
"Ndufaf5",-0.243043912387769,0.05,0.05
"Macrod2",-0.0990904711207454,0.05,0.05
"Flrt3",-0.494547297768223,0.05,0.05
"Kif16b",0.509027183370812,0.05,0.05
"Snrpb2",0.350782994036004,0.05,0.05
"Bfsp1",0.145539217954575,0.05,0.05
"Dstn",-0.0276699747130831,0.05,0.05
"Rrbp1",0.728866873805812,0.05,0.05
"Gm11687",-0.127520162898058,0.05,0.05
"Snx5",0.55136782753762,0.05,0.05
"Gm11688",1.20227775985991,0.05,0.05
"Mgme1",0.0511314169387349,0.05,0.05
"Kat14",0.107349904372925,0.05,0.05
"Zfp133-ps",-0.0744035257328884,0.05,0.05
"Dzank1",-0.202728657444742,0.05,0.05
"Polr3f",-0.054436441176454,0.05,0.05
"Rbbp9",-0.222927181136743,0.05,0.05
"Sec23b",-0.0120697401844847,0.05,0.05
"Smim26",-0.184235640167531,0.05,0.05
"Dtd1",-0.224496980221489,0.05,0.05
"Gm11743",0.0720220040554225,0.05,0.05
"Slc24a3",-0.306517932313561,0.05,0.05
"Rin2",0.636275525410604,0.05,0.05
"Gm25026",0.0740483319813563,0.05,0.05
"Gm11764",0.51005467083042,0.05,0.05
"Naa20",-0.249492995167059,0.05,0.05
"Crnkl1",0.464449002614462,0.05,0.05
"Ralgapa2",0.0474021484737333,0.05,0.05
"Kiz",-0.195841689657657,0.05,0.05
"Xrn2",0.119665028065435,0.05,0.05
"Thbd",-1.15586367808879,0.05,0.05
"Cd93",-0.391863986646043,0.05,0.05
"Nxt1",-0.275804997595818,0.05,0.05
"Gzf1",-0.293873090821986,0.05,0.05
"Napb",0.136885979817029,0.05,0.05
"Cst3",0.49822091848765,0.05,0.05
"Gm14140",0.2172902712842,0.05,0.05
"Zfp120",0.141165820922835,0.05,0.05
"Zfp937",-0.0139627254752943,0.05,0.05
"Gm21994",-0.172984936912548,0.05,0.05
"3300002I08Rik",-0.0278126659147528,0.05,0.05
"Zfp442",0.105839003333444,0.05,0.05
"Zfp345",0.254992599148076,0.05,0.05
"Gm14121",0.0876384124624253,0.05,0.05
"Cst7",0.264115549471268,0.05,0.05
"Apmap",-0.258216518318573,0.05,0.05
"Acss1",0.198229090514507,0.05,0.05
"E130215H24Rik",0.384204471913424,0.05,0.05
"Entpd6",0.294549764785396,0.05,0.05
"Pygb",0.343938816790926,0.05,0.05
"Abhd12",0.741080337582642,0.05,0.05
"Gins1",-0.299846957556596,0.05,0.05
"Ninl",-0.0731431842213455,0.05,0.05
"Nanp",-0.224083175183157,0.05,0.05
"Nsfl1c",-0.262183283124179,0.05,0.05
"Gm14167",0.154905818451618,0.05,0.05
"Fkbp1a",-0.321684934670108,0.05,0.05
"Sdcbp2",-0.656923698900497,0.05,0.05
"Psmf1",-0.123077079918611,0.05,0.05
"Angpt4",-0.111512402164527,0.05,0.05
"Gm14154",0.0107875143617793,0.05,0.05
"Fam110a",0.0370633660822755,0.05,0.05
"Slc52a3",-0.994402894050344,0.05,0.05
"Srxn1",-0.429968688839907,0.05,0.05
"Tcf15",-2.39520534272914,0.05,0.05
"Rps15a-ps7",-0.544327874402929,0.05,0.05
"Csnk2a1",0.18563642102439,0.05,0.05
"Tbc1d20",0.16311216707363,0.05,0.05
"Rbck1",-0.0158561553048004,0.05,0.05
"Trib3",-0.798732178774902,0.05,0.05
"Gm14165",-0.120063299790682,0.05,0.05
"Sox12",-0.144718321759959,0.05,0.05
"Zcchc3",-0.645744096105098,0.05,0.05
"Defb25",-0.17031186296926,0.05,0.05
"Rem1",-0.351525782286807,0.05,0.05
"H13",-0.190195878409222,0.05,0.05
"Mcts2",-0.341195320763894,0.05,0.05
"Id1",-3.06440891341041,0.05,0.05
"Cox4i2",-1.39709003470172,0.05,0.05
"Bcl2l1",-1.10724945240741,0.05,0.05
"Tpx2",0.428140874716438,0.05,0.05
"Foxs1",-0.5271306252274,0.05,0.05
"Pdrg1",-0.254200620041336,0.05,0.05
"Ccm2l",-2.15823392103746,0.05,0.05
"Hck",-0.309554455189676,0.05,0.05
"Tm9sf4",0.366652523724084,0.05,0.05
"Tspyl3",0.456939269861669,0.05,0.05
"Plagl2",0.414330181436544,0.05,0.05
"Pofut1",0.208883667937855,0.05,0.05
"Kif3b",0.0890525026731916,0.05,0.05
"2500004C02Rik",-0.32106139706511,0.05,0.05
"Asxl1",0.0117090729608371,0.05,0.05
"Nol4l",-0.0315705011471543,0.05,0.05
"Commd7",0.00615221089920848,0.05,0.05
"Dnmt3b",0.339585762410254,0.05,0.05
"Mapre1",0.0283451887390749,0.05,0.05
"Gm14494",-0.0262955419822543,0.05,0.05
"Cdk5rap1",-0.2119395758521,0.05,0.05
"Snta1",-0.100733329639721,0.05,0.05
"Cbfa2t2",0.202085969639449,0.05,0.05
"Necab3",-0.159158454785062,0.05,0.05
"1700003F12Rik",0.0824868703127764,0.05,0.05
"E2f1",-0.0673369284147469,0.05,0.05
"Pxmp4",0.0186472122964352,0.05,0.05
"Zfp341",-0.0651357589197772,0.05,0.05
"Chmp4b",-0.188542936952039,0.05,0.05
"Rpl5-ps2",0.0986494874275854,0.05,0.05
"Raly",0.127784614983009,0.05,0.05
"Eif2s2",-0.126302820118617,0.05,0.05
"Ahcy",-0.323721800888455,0.05,0.05
"Itch",0.300354477407721,0.05,0.05
"Gm14227",0.883220917803467,0.05,0.05
"Dynlrb1",-0.34068136381574,0.05,0.05
"Map1lc3a",-0.558376791665345,0.05,0.05
"Pigu",0.406834652581916,0.05,0.05
"Trp53inp2",-0.280435131425044,0.05,0.05
"Ncoa6",0.316712386632888,0.05,0.05
"Gm14239",1.10873669510344,0.05,0.05
"Ggt7",-0.260213015235326,0.05,0.05
"Acss2",-0.170942229569591,0.05,0.05
"Gss",0.155544801563275,0.05,0.05
"Myh7b",-0.0706993742813192,0.05,0.05
"Trpc4ap",0.176098093961643,0.05,0.05
"Edem2",-0.108985166544172,0.05,0.05
"Procr",-0.742120033372928,0.05,0.05
"BC029722",0.0325583921160817,0.05,0.05
"Eif6",-0.181404775116388,0.05,0.05
"Uqcc1",0.169884740850624,0.05,0.05
"Cep250",0.432525608582458,0.05,0.05
"6430550D23Rik",0.164012757441675,0.05,0.05
"Ergic3",0.0414820998563803,0.05,0.05
"Spag4",-0.113458357212327,0.05,0.05
"Cpne1",-0.10732920935642,0.05,0.05
"Gm37274",0.494162417177174,0.05,0.05
"Rbm12",0.104090770655659,0.05,0.05
"Nfs1",-0.252811948115588,0.05,0.05
"Romo1",0.191656857675278,0.05,0.05
"Rbm39",-0.189868919503771,0.05,0.05
"Phf20",0.228581495410946,0.05,0.05
"Scand1",-0.0856570439116142,0.05,0.05
"Cnbd2",0.323372926644921,0.05,0.05
"Gm14251",0.0941667950997144,0.05,0.05
"Gm14253",-0.0264428624169523,0.05,0.05
"2900097C17Rik",0.269642500195244,0.05,0.05
"Gm14173",-0.0353219777245778,0.05,0.05
"Epb41l1",1.04567469816147,0.05,0.05
"Aar2",-0.123772559157997,0.05,0.05
"Gm14168",0.0745839427315678,0.05,0.05
"Dlgap4",0.121359233115784,0.05,0.05
"4930405A21Rik",0.0858614225536609,0.05,0.05
"Myl9",-1.85294751028934,0.05,0.05
"Tgif2",-0.0896856961196063,0.05,0.05
"5430405H02Rik",0.501883596249931,0.05,0.05
"Gm37790",0.284931298233397,0.05,0.05
"4930518I15Rik",0.221000118169639,0.05,0.05
"Rab5if",-0.320081335475563,0.05,0.05
"Sla2",0.291002713861183,0.05,0.05
"Ndrg3",0.15311255993138,0.05,0.05
"Gm27653",0.0273358444916879,0.05,0.05
"Gm14276",-0.0810905894573549,0.05,0.05
"Dsn1",-0.193113607257846,0.05,0.05
"Soga1",0.659943519409866,0.05,0.05
"Samhd1",0.271351104880621,0.05,0.05
"Rbl1",0.300227990465121,0.05,0.05
"Rpn2",0.125247572672927,0.05,0.05
"Manbal",0.225923617035604,0.05,0.05
"Src",-0.0593593118303508,0.05,0.05
"Gm14279",-0.0244436694465189,0.05,0.05
"Gm14286",0.112468080392687,0.05,0.05
"Blcap",-0.0886783936469087,0.05,0.05
"Nnat",-0.00507610399524228,0.05,0.05
"Platr27",-0.0149073578250659,0.05,0.05
"Ctnnbl1",0.339074509589755,0.05,0.05
"Tti1",0.0647861312608642,0.05,0.05
"Rprd1b",-0.0891647580630579,0.05,0.05
"Tgm2",-2.17031776272766,0.05,0.05
"D630003M21Rik",-0.849312183989646,0.05,0.05
"Lbp",-2.89997763109927,0.05,0.05
"Snhg17",-0.397564119651161,0.05,0.05
"Ralgapb",0.044801764610523,0.05,0.05
"Actr5",0.0900291372519963,0.05,0.05
"Ppp1r16b",-1.00569599318296,0.05,0.05
"Fam83d",0.0787877000305679,0.05,0.05
"Dhx35",0.24870276943962,0.05,0.05
"Gm826",0.135881345551124,0.05,0.05
"Mafb",1.04446444490885,0.05,0.05
"Gm14221",0.541599942335003,0.05,0.05
"Top1",0.233167637206165,0.05,0.05
"Plcg1",-1.25165900211437,0.05,0.05
"Zhx3",-0.632309635134824,0.05,0.05
"Gm16751",-0.163649410611342,0.05,0.05
"Lpin3",-1.20660997889693,0.05,0.05
"Chd6",0.412815237301309,0.05,0.05
"Gm45447",0.0387170060753883,0.05,0.05
"Gm11450",-0.179389139330674,0.05,0.05
"Srsf6",0.125974880177584,0.05,0.05
"Ift52",0.090725030597782,0.05,0.05
"Mybl2",-0.191073809605787,0.05,0.05
"Tox2",-1.37162929977568,0.05,0.05
"Jph2",-0.432528073812632,0.05,0.05
"Oser1",-0.0995738669819382,0.05,0.05
"2900093K20Rik",0.273524391628576,0.05,0.05
"Gdap1l1",-0.115499182022682,0.05,0.05
"Fitm2",-0.297541712019775,0.05,0.05
"Ttpal",0.024897492172034,0.05,0.05
"Serinc3",0.523310887524529,0.05,0.05
"0610039K10Rik",0.335332176151927,0.05,0.05
"Pkig",0.164156439190309,0.05,0.05
"Gm16316",0.300251962146241,0.05,0.05
"Ada",-0.24527330021821,0.05,0.05
"Ccn5",-2.23747960640493,0.05,0.05
"Ywhab",-0.0877161592267104,0.05,0.05
"Pabpc1l",-1.33217376503652,0.05,0.05
"Tomm34",-0.243458443429934,0.05,0.05
"Stk4",0.484610006156676,0.05,0.05
"Slpi",-2.83288243610398,0.05,0.05
"Matn4",0.237819766740664,0.05,0.05
"Sdc4",0.17151780364104,0.05,0.05
"Sys1",-0.389753395443408,0.05,0.05
"Gm14302",-0.133501823372087,0.05,0.05
"Dbndd2",-1.19427786776075,0.05,0.05
"Pigt",0.162229595429751,0.05,0.05
"Dnttip1",-0.196594692921734,0.05,0.05
"Gm11457",0.0140745712311368,0.05,0.05
"Ube2c",-0.497107843312891,0.05,0.05
"Snx21",-0.487222020120464,0.05,0.05
"Acot8",-0.218279131919799,0.05,0.05
"Zswim3",0.248878439188765,0.05,0.05
"Zswim1",0.00637536452505705,0.05,0.05
"Spata25",0.0932661263346374,0.05,0.05
"Neurl2",0.0961640904062326,0.05,0.05
"Ctsa",0.130523201077477,0.05,0.05
"Pltp",0.361313472381601,0.05,0.05
"Pcif1",-0.0263784362074908,0.05,0.05
"Zfp335",0.00304325793152271,0.05,0.05
"Zfp335os",-0.244126638472517,0.05,0.05
"Mmp9",-1.86349382132039,0.05,0.05
"Slc12a5",-0.207093498151672,0.05,0.05
"Ncoa5",-0.262981555901297,0.05,0.05
"Cd40",0.695745174491092,0.05,0.05
"Slc35c2",-0.11168579212977,0.05,0.05
"Elmo2",0.0463051743205556,0.05,0.05
"Zfp334",-0.808907953879901,0.05,0.05
"Ocstamp",0.00436588511940383,0.05,0.05
"Slc13a3",-1.31545770362019,0.05,0.05
"Trp53rka",-0.082361550787275,0.05,0.05
"Slc2a10",-0.584746952681199,0.05,0.05
"Eya2",-0.553058624300332,0.05,0.05
"Zmynd8",0.697000682938027,0.05,0.05
"BC046401",0.137909198339601,0.05,0.05
"Platr29",0.180829939496477,0.05,0.05
"Gm11464",0.240454578133414,0.05,0.05
"Ncoa3",0.461416763169962,0.05,0.05
"Sulf2",0.987258862976759,0.05,0.05
"5031425F14Rik",1.31641163925803,0.05,0.05
"Prex1",0.513049941213773,0.05,0.05
"Trp53rkb",-0.429168739268776,0.05,0.05
"Arfgef2",0.397676465160926,0.05,0.05
"Cse1l",0.502946613624177,0.05,0.05
"Stau1",0.408114070499524,0.05,0.05
"Gm11470",0.126836597599304,0.05,0.05
"Ddx27",0.164917400717358,0.05,0.05
"Znfx1",0.173239332191233,0.05,0.05
"Zfas1",-0.22667959327741,0.05,0.05
"Kcnb1",-1.37512248913496,0.05,0.05
"1110018N20Rik",-1.17276586296327,0.05,0.05
"Ptgis",-2.54229272600038,0.05,0.05
"B4galt5",0.0315009862667415,0.05,0.05
"Slc9a8",0.558366047541198,0.05,0.05
"Spata2",0.305359923899627,0.05,0.05
"Rnf114",-0.442565470358471,0.05,0.05
"Snai1",-1.92515919764629,0.05,0.05
"Ube2v1",-0.0506311589513455,0.05,0.05
"Tmem189",0.148747458082148,0.05,0.05
"Gm14320",0.114846387632252,0.05,0.05
"Cebpb",-0.30483019257373,0.05,0.05
"A530013C23Rik",1.66409444729395,0.05,0.05
"Gm14321",0.160551610126813,0.05,0.05
"9230111E07Rik",0.311355142777874,0.05,0.05
"1200007C13Rik",0.260712004396312,0.05,0.05
"Ptpn1",-0.192733388692862,0.05,0.05
"Pard6b",-0.64453097332462,0.05,0.05
"Adnp",0.110228688757313,0.05,0.05
"Dpm1",-0.292428091554961,0.05,0.05
"Mocs3",-0.155938544762368,0.05,0.05
"Nfatc2",0.511393279383718,0.05,0.05
"Atp9a",-1.39834047629784,0.05,0.05
"Zfp64",0.152998762333708,0.05,0.05
"1700017J07Rik",0.291255526885593,0.05,0.05
"Gm9873",0.346274164923159,0.05,0.05
"Tshz2",-2.87666813254706,0.05,0.05
"Zfp217",0.249484917145383,0.05,0.05
"Gm17619",-1.10427645856217,0.05,0.05
"Gm14270",0.0308381557568929,0.05,0.05
"Pfdn4",-0.393111767783702,0.05,0.05
"Fam210b",0.10341368464333,0.05,0.05
"Aurka",-0.0201601331400254,0.05,0.05
"Cstf1",0.302941671307731,0.05,0.05
"Cass4",1.05656792283073,0.05,0.05
"Rtf2",0.0225370161456588,0.05,0.05
"Fam209",0.251068837566734,0.05,0.05
"Gm14303",-0.0220769268254033,0.05,0.05
"Bmp7",-0.0894253157538427,0.05,0.05
"Rae1",-0.112950654222132,0.05,0.05
"Rbm38",-0.498445593185205,0.05,0.05
"Zbp1",0.191050823846648,0.05,0.05
"Pmepa1",0.0481725238731876,0.05,0.05
"Ppp4r1l-ps",0.649355396541112,0.05,0.05
"Rab22a",-0.139294363436163,0.05,0.05
"Vapb",-0.094932499382673,0.05,0.05
"Vamp7-ps",-0.633557593565234,0.05,0.05
"Stx16",0.204059391564335,0.05,0.05
"Npepl1",0.00610580040609587,0.05,0.05
"Gnas",-0.805626009792707,0.05,0.05
"Gm20721",-0.595374776859859,0.05,0.05
"Nelfcd",0.381659122646488,0.05,0.05
"Ctsz",0.350955725708705,0.05,0.05
"Atp5e",-0.0013860859855388,0.05,0.05
"Prelid3b",-0.333268525056574,0.05,0.05
"Zfp831",0.187863247682812,0.05,0.05
"Gm14393",-0.0128483366210037,0.05,0.05
"Gm14387",0.0306297138577585,0.05,0.05
"Gm14399",-0.119338592744995,0.05,0.05
"Gm14443",0.0190354276434258,0.05,0.05
"Gm14391",0.196142845171093,0.05,0.05
"Gm14438",-0.0512169194174805,0.05,0.05
"Gm4631",-0.00547841263317927,0.05,0.05
"Zfp968",-0.277319440909151,0.05,0.05
"Gm4724",-0.395195895865986,0.05,0.05
"Gm6710",-0.423390708617723,0.05,0.05
"Zfp966",0.236906581495619,0.05,0.05
"Gm14308",0.060059876768608,0.05,0.05
"Zfp973",0.318087846049986,0.05,0.05
"Gm14305",-0.449211469556836,0.05,0.05
"Gm14295",-0.387115121298014,0.05,0.05
"Gm14296",-0.0282204365228833,0.05,0.05
"Gm14419",-0.33983317651013,0.05,0.05
"Gm14421",-0.0110187200923906,0.05,0.05
"Gm14411",-0.00822509621532044,0.05,0.05
"Gm14410",0.0497796703451071,0.05,0.05
"Gm14412",-0.112243712206009,0.05,0.05
"Gm14418",-0.215538423713486,0.05,0.05
"Zfp970",-0.367733127714718,0.05,0.05
"Gm14403",-0.41564694694576,0.05,0.05
"Gm14322",-0.230126135659612,0.05,0.05
"Gm14325",0.182540838830284,0.05,0.05
"Gm14429",0.014231366442676,0.05,0.05
"Gm14323",-0.0966879337349816,0.05,0.05
"Gm14327",-0.0249710730269063,0.05,0.05
"Zfp972",0.0261889346233225,0.05,0.05
"Gm14326",-0.0497870272860981,0.05,0.05
"Zfp971",-0.0395035920589448,0.05,0.05
"Gm26869",0.327747811909327,0.05,0.05
"Zfp931",-0.0300060387740948,0.05,0.05
"Sycp2",0.184713682806935,0.05,0.05
"Ppp1r3d",-0.28147102126511,0.05,0.05
"Fam217b",-0.255984980168813,0.05,0.05
"Taf4",-0.213177313574471,0.05,0.05
"4921531C22Rik",0.878720479546397,0.05,0.05
"Lsm14b",-0.524543668835062,0.05,0.05
"Psma7",-0.165850543235759,0.05,0.05
"Ss18l1",0.122898090644999,0.05,0.05
"Mtg2",-0.0622311774438087,0.05,0.05
"Osbpl2",-0.0396386731224414,0.05,0.05
"Adrm1",-0.326894475134641,0.05,0.05
"Lama5",-1.61871017322288,0.05,0.05
"Rps21",0.462229655528514,0.05,0.05
"Cables2",-0.55675568618863,0.05,0.05
"B230312C02Rik",0.080532663096579,0.05,0.05
"Slco4a1",-0.0952941880918526,0.05,0.05
"Mrgbp",-0.106558476215028,0.05,0.05
"Ogfr",0.151358785526307,0.05,0.05
"Col9a3",-0.221631516407189,0.05,0.05
"Dido1",0.506049379876042,0.05,0.05
"Gid8",0.0885719532655358,0.05,0.05
"Slc17a9",-0.130520336921891,0.05,0.05
"Ythdf1",-0.0759589009114521,0.05,0.05
"Nkain4",-0.792027567734895,0.05,0.05
"Arfgap1",0.168414336538114,0.05,0.05
"BX649560.1",-0.0602083045565639,0.05,0.05
"Col20a1",-0.0351449747132327,0.05,0.05
"Eef1a2",-0.655287822210093,0.05,0.05
"Ppdpf",-1.00644309231853,0.05,0.05
"Helz2",-1.3961497596102,0.05,0.05
"Gmeb2",-0.245311071238566,0.05,0.05
"Rtel1",-0.198206852186856,0.05,0.05
"Arfrp1",-0.171656113952183,0.05,0.05
"Zgpat",0.000902485338223347,0.05,0.05
"Slc2a4rg-ps",-0.0608129802619557,0.05,0.05
"Zbtb46",-0.663657483173949,0.05,0.05
"Tpd52l2",-0.115495970627652,0.05,0.05
"Dnajc5",0.285071992710785,0.05,0.05
"Uckl1",-0.254801360226422,0.05,0.05
"Uckl1os",0.242595934060514,0.05,0.05
"Zfp512b",0.261346108241416,0.05,0.05
"Prpf6",0.161946921732411,0.05,0.05
"Samd10",-0.164137682928057,0.05,0.05
"Sox18",-3.22236649388721,0.05,0.05
"Tcea2",-0.171427927504239,0.05,0.05
"Rgs19",-0.0898229049177344,0.05,0.05
"Pcmtd2",-0.146154090005797,0.05,0.05
"Polr3k",-0.18768218341164,0.05,0.05
"Gm5466",0.561290807131138,0.05,0.05
"Gm14373",0.0325813748444873,0.05,0.05
"Shroom4",-1.73019911429743,0.05,0.05
"Clcn5",0.80708647306913,0.05,0.05
"Usp27x",0.0698027917183464,0.05,0.05
"Gm14379",0.102475112466456,0.05,0.05
"2010204K13Rik",-0.0572545133846869,0.05,0.05
"Ppp1r3f",0.0670866557777049,0.05,0.05
"Flicr",0.0141184671011305,0.05,0.05
"Ccdc22",-0.140524220090725,0.05,0.05
"Cacna1f",-0.0415629485354381,0.05,0.05
"Syp",0.431670167604639,0.05,0.05
"Gm14703",0.127993364721454,0.05,0.05
"Prickle3",-0.449237871555053,0.05,0.05
"Plp2",-1.23948879125489,0.05,0.05
"Magix",-1.41073784014549,0.05,0.05
"Gpkow",0.278496303491253,0.05,0.05
"Wdr45",-0.311611950548994,0.05,0.05
"Praf2",-0.208310251273605,0.05,0.05
"Ccdc120",-0.154674056642772,0.05,0.05
"Tfe3",1.02094696578301,0.05,0.05
"Gripap1",0.216315783728295,0.05,0.05
"Kcnd1",-0.0672442584167991,0.05,0.05
"Otud5",0.0497387113266328,0.05,0.05
"Pim2",0.4995205501153,0.05,0.05
"Slc35a2",-0.0528831988029479,0.05,0.05
"Pqbp1",0.0930194413122489,0.05,0.05
"Timm17b",-0.206263303263495,0.05,0.05
"Hdac6",0.466968816537482,0.05,0.05
"Rpl22-ps1",-0.0386739134147051,0.05,0.05
"Suv39h1",0.56211219976119,0.05,0.05
"Was",0.310135849412063,0.05,0.05
"Gm6787",0.0329081889271339,0.05,0.05
"Wdr13",0.657029084191647,0.05,0.05
"Rbm3",-0.603687014730556,0.05,0.05
"Rbm3os",0.037539606506046,0.05,0.05
"Tbc1d25",0.0235230889263875,0.05,0.05
"Ebp",0.0984668652121554,0.05,0.05
"Porcn",0.153308746250504,0.05,0.05
"Ftsj1",0.219155731980587,0.05,0.05
"B630019K06Rik",-0.100618833014912,0.05,0.05
"Lancl3",-1.13860515120429,0.05,0.05
"Xk",0.0240112127870261,0.05,0.05
"Cybb",0.760918122845874,0.05,0.05
"Dynlt3",-0.183840062769303,0.05,0.05
"Srpx",-3.3371688456976,0.05,0.05
"Rpgr",0.200135202606999,0.05,0.05
"Tspan7",-2.61250620827271,0.05,0.05
"Gm10489",0.162812421975345,0.05,0.05
"Mid1ip1",0.116970550365516,0.05,0.05
"Bcor",0.481940941795326,0.05,0.05
"Rpl30-ps11",-0.138678568610448,0.05,0.05
"Atp6ap2",-0.129725489535626,0.05,0.05
"1810030O07Rik",0.068218411540883,0.05,0.05
"Med14",0.379714572714682,0.05,0.05
"Gm14634",0.0527718058032074,0.05,0.05
"AA414768",0.0710196970283179,0.05,0.05
"5730405O15Rik",0.0704719474990688,0.05,0.05
"Usp9x",0.296569491277316,0.05,0.05
"Rpl3-ps1",0.0250801262956339,0.05,0.05
"Llph-ps2",0.0103422953066056,0.05,0.05
"Ddx3x",0.789814627418425,0.05,0.05
"Gm5380",1.65228313685012,0.05,0.05
"Nyx",-0.536109743588334,0.05,0.05
"Cask",-0.0448102181535335,0.05,0.05
"Gpr34",2.55318802552232,0.05,0.05
"Gpr82",0.581142222219046,0.05,0.05
"Maoa",1.07698414515221,0.05,0.05
"Maob",-1.11901210248877,0.05,0.05
"Fundc1",0.141707042802978,0.05,0.05
"Kdm6a",0.34864250797948,0.05,0.05
"4930578C19Rik",-1.4610373183608,0.05,0.05
"Gm14636",0.193762986893573,0.05,0.05
"Gm26652",-0.0120331043196063,0.05,0.05
"Chst7",0.397579570078485,0.05,0.05
"Slc9a7",0.599743543952039,0.05,0.05
"Gm9083",-0.0116905065026546,0.05,0.05
"Rp2",0.604720831332635,0.05,0.05
"Gm9085",-0.0278679176088979,0.05,0.05
"Gm14537",0.877810687074404,0.05,0.05
"Jade3",0.105102448322512,0.05,0.05
"Gm14539",-0.044167867626954,0.05,0.05
"Ndufb11",-0.399929642646635,0.05,0.05
"Rbm10",-0.146360973221872,0.05,0.05
"Uba1",0.326709805145905,0.05,0.05
"Cdk16",-0.206528154938298,0.05,0.05
"Usp11",0.211678569578671,0.05,0.05
"Araf",0.228464193395816,0.05,0.05
"Syn1",-0.161293139360399,0.05,0.05
"Timp1",-3.08597758139262,0.05,0.05
"Cfp",-0.0198158887917224,0.05,0.05
"Elk1",0.295474577068259,0.05,0.05
"Uxt",-0.105069817029849,0.05,0.05
"A230072C01Rik",0.268629079726996,0.05,0.05
"Zfp182",0.20069766633332,0.05,0.05
"Zfp300",0.149459533427604,0.05,0.05
"Gm1848",0.13636905312084,0.05,0.05
"Gm5124",-0.0916851389655771,0.05,0.05
"Klhl13",0.326134600268435,0.05,0.05
"Wdr44",0.363784546930707,0.05,0.05
"Gm2223",-0.141810123194561,0.05,0.05
"Dock11",0.604638554229511,0.05,0.05
"Il13ra1",0.454546361579374,0.05,0.05
