gene,GSM2109150,GSM2109151,GSM2109152,GSM2109153,GSM2109154,GSM2109155,GSM2109156,GSM2109157,GSM2109158,GSM2109159,GSM2109160,GSM2109161,GSM2109162,GSM2109163,GSM2109164,GSM2109165,GSM2109166,GSM2109167,GSM2109168,GSM2109169,GSM2109170,GSM2109171,GSM2109172,GSM2109173,GSM2109174,GSM2109175,GSM2109176,GSM2109177,GSM2109178,GSM2109179,GSM2109180
ABCA7,1.8626457874600753,1.9032234169539106,1.852706023930499,1.8638671065974997,1.901513762935516,1.8924570872041198,1.9480064543094069,1.8778031342591626,1.9907552284038978,1.9979896471222958,1.9379281323448108,1.9344825332192357,1.9792863926739832,1.8623839416479693,1.8248085779048635,1.9256349021839916,1.8776853632353512,1.9009498661913244,1.8127692827800634,1.9617566649273797,1.9905228945778366,1.903153989672956,1.8675802222025046,1.8957175303999843,1.9569524811976018,1.8733210629148167,1.9634519284958296,1.8835113393375913,1.9416847757836218,1.8936262599842775,1.8363442939571444
ABCA8,2.984073424014382,3.0601719275061865,2.9729536019903255,2.9047307078281652,3.0755737037511213,2.862314504862221,3.1142087529578415,2.881830999249062,2.8626894238087037,3.0571331043587926,3.0630317460526264,2.891541674621369,3.013097743434331,2.942944200255322,2.9992586249657207,3.0613061652765254,3.101367694351996,2.864449644627806,3.004975920405047,2.7271820412943883,3.032134352809367,2.9075963817136063,2.6638819715776476,2.9791491775806853,2.8068870007915807,2.8651408556582054,3.035713635534503,2.949908397953317,3.1174058098342567,2.8987984692100044,2.8429104655254323
ABCA9,2.748244383077956,2.9697122961861058,2.9217961979613873,2.797666713062559,2.8152803019652017,2.7883495297666565,3.0612197456134047,2.6861531180078715,2.8196947484580135,2.927665148991693,3.022550690777632,2.804532725160487,2.7710953651498,2.986551101967272,2.8934573517141757,2.797675012557845,2.985855595589959,2.6197580892126537,2.80512733083907,2.656814391979358,3.0101729200202407,2.575922200338682,2.276309058421922,2.9145970507342773,2.4716192936357064,2.660155097258751,3.10946587396994,2.8171607024039687,2.9926904941327295,2.655207551894509,2.3705465301294963
ABCB1,2.114573585435402,2.004418693326562,1.9636627717612236,1.9668549440808236,1.8979025577735091,2.1213967526922715,2.0646449114152015,2.0663992289113824,1.9016373272997693,2.0263716126633353,2.324511090726968,1.7934339797759566,1.9702315420083907,2.1868966739098235,1.89284562181191,1.8486299504706403,2.0866241370971665,1.8978173882063198,1.9198587110234542,1.8830342356551515,1.882639136963205,1.8958183314079342,1.8771984743177599,1.8446226678053204,1.8718594155820758,1.819365717137611,2.1258461366157158,1.8732186776481163,2.063326908966381,1.8828855973584728,1.7766725295519694
ABCB10,2.2938618939180264,2.3329427552106887,2.3578278496874097,2.2832372925989866,2.3494700220580356,2.3550895814946604,2.3823601459481654,2.396129341255405,2.2891173649119954,2.338917827664018,2.3622286011485123,2.1611653480811372,2.313971371059019,2.40144752431291,2.3162239585788855,2.287182663192712,2.287200397430725,2.302848356378512,2.3288536937648843,2.261293104507093,2.226440709216945,2.3830849237297707,2.297526000826478,2.3275206686648233,2.437866900870151,2.385268120803977,2.2987931953809655,2.292761139151475,2.3452970128070563,2.307958873149287,2.3651045905596266
ABCB11,1.6947242173364863,1.6498499497972219,1.723226517743857,1.6923557757752354,1.6902427546918477,1.6541422058083721,1.721530155114734,1.692967214893449,1.7319044088158542,1.7125121435276238,1.6936854363809197,1.8154483677383002,1.7570573927315507,1.7292177522350518,1.744608907508429,1.7726078013765356,1.7145488639297173,1.7361242576839462,1.682537341882938,1.6963677966802806,1.6871547740789268,1.6668883595874278,1.740927560318628,1.6921995271341155,1.7019171688950998,1.645743154483716,1.6956063707547946,1.7833686441351837,1.6795994511923005,1.6774360775191897,1.6850879556750293
ABCB4,1.8807560422362457,1.960456106720665,2.1401209510037225,1.929772064588578,1.9519607287811294,2.131921970428607,1.8932495868358663,2.0194208194688312,1.8882503352071502,1.8780386474688255,2.041400702659955,2.045523351239785,1.8753829724605169,1.9661166433132613,1.9552569993081734,1.8118491232713043,1.9101685192481304,1.9327301907841816,1.8621815736923994,1.8403101439698892,1.9524714918604658,1.9786679068391642,1.9964538289664124,1.8964694912716265,1.9817028974246145,1.9653077703654118,1.946974095607825,1.9549258503588043,1.8445503623320043,1.9199807141876446,1.9954809008289807
ABCB5,1.6645146976321468,1.702750617487965,1.7388153855160966,1.7347551355204118,1.6570820247514366,1.6996804388301154,1.6634903617795624,1.6418835432516206,1.7924847424014831,1.6809184178114556,1.6752468687984405,1.7699663418773688,1.7075645461857991,1.6999113730693496,1.8337118631010318,1.7585035967510847,1.7401374765736952,1.7111116054503999,1.6990096317253451,1.720869433193588,1.8010261787307753,1.6614623089208838,1.740754901366097,1.7298485660244942,1.7068797187325926,1.6852718925019097,1.7470479020535774,1.7855045186757807,1.740772168191237,1.7086242832320424,1.68202937520021
ABCB6,1.9985060373735875,2.0485221848495914,2.0125436451192,2.0108084775764987,2.0715842088286496,2.095701670937467,1.870522544254036,2.132260961514309,1.8452210573323944,1.8850393552483091,1.8694410991671662,1.8733880031992443,1.8094926481241913,1.9172751605339056,1.8200155328356087,1.9043492152652588,1.8268474183222294,1.885945239643588,1.8959152488126476,1.8184456661894433,2.0017337985490893,1.8880203810996508,1.819594616434571,1.885742246042258,1.9044301463602265,2.0398753491013113,2.100957470030698,1.9391438131876135,1.907863605670939,2.0596321598820997,1.8224201646147788
ABCB7,2.9308697756187567,2.933546201198678,2.887246452732159,2.873198987340704,2.8751332605134157,2.909362218305816,2.826017579529316,2.8466297061287444,2.829380759980046,2.860180174269821,2.8795901108212907,2.926335375518329,2.8528198605992627,2.8424740515668967,2.8214877738991575,2.6869240290764336,2.8126070651242383,2.8879053902996197,2.8246639997976657,2.85874691259609,2.8695911290284264,2.8980303026975553,2.721110128533316,2.8285320680406145,2.7260093877878773,2.913345179784757,2.9161479400447576,2.8393267584332964,2.7896854378459026,2.8577401942050775,2.8926649662347286
ABCB8,2.0771464171809497,2.1351687320504475,2.0335058164636055,2.0792483864777562,2.1419338213594448,2.173454481924583,2.0851424804773004,2.117003447047183,2.1235039751791542,2.1267383331952714,2.0890743647299868,1.9966689419575068,2.1156525497010827,2.065727394698096,2.111241690075873,2.0986073613654366,2.1815764785496183,2.0748556207546036,2.083834572176231,2.0535518995370774,2.1401553161395626,2.0887123528166924,2.0341505530795834,2.1257155652838433,2.053728260849009,2.140081675560393,2.0738288003389242,2.13289923335975,2.1121329503895687,2.046583604837897,2.111714093238343
ABCB9,1.7811582467689437,1.780851795471444,1.721245775485825,1.7541306902940057,1.784763602797667,1.7478299158129391,1.7532707781831478,1.8058950006457568,1.765441392487085,1.8450765027343943,1.8057877165190286,1.7883933838851886,1.765326813564508,1.793055192379554,1.750250610456342,1.7203397620512262,1.7732283707617944,1.7759228500255506,1.7184734203968444,1.7610213935000847,1.7285692492183342,1.7268268584306192,1.7645924436980966,1.7639554041086627,1.7663958631236951,1.8197090524654782,1.7193849874412694,1.7585803458282168,1.7669767205368836,1.729574522194115,1.8086239354095692
ABCC1,2.227636350365719,2.366137537461016,2.2809681878154504,2.37041819484574,2.3483939059145387,2.321804017778454,2.296198947246698,2.491427278158236,2.2945560558928437,2.243041420848402,2.206486944392614,2.2493148706506867,2.241888984262875,2.2620091270011073,2.4162722783432273,2.3395678482650557,2.2676556431461328,2.2035707897745525,2.309630233105386,2.271802138104278,2.278222697991528,2.2542886624350813,2.395342534552074,2.357788446477884,2.3037953576731653,2.2633589757052524,2.3922129953583817,2.2402379942432993,2.350944130445893,2.359965267728012,2.223351494682084
ABCC10,2.0279042277472943,2.1321029949966035,1.9719426252197905,1.9617196282078124,2.0168136351177215,1.9733724901893759,2.113163722097222,2.0425672982377705,2.023627956035701,1.9532168068641858,2.1706077155320753,1.9418087023640818,1.9542186487177926,1.9208496882222503,1.9502295004940686,1.9191226605940046,2.122573333423394,1.963533310249674,1.9885974408434905,2.0681170121306116,1.9947281494453868,1.9445661299272956,1.916109713742762,2.1190041762775738,2.0700629671018587,2.0559209850237186,2.013179946345322,2.0322454581599794,2.104470857762917,2.034222759730094,1.9742466193485393
ABCC11,1.7611703638707559,1.7017131666449645,1.7034639861497054,1.7389666664598282,1.7450780997289543,1.7275545624830433,1.6757436817242115,1.8010965588444987,1.789291056189348,1.7874533608753953,1.7563145299243825,1.7486973691161871,1.7679344124685568,1.7739921066984534,1.7546096230256325,1.7350411987820344,1.7272757252663749,1.7224485371524902,1.6930876869313125,1.6926102016329723,1.7236546651322726,1.709109736013272,1.7779057048333593,1.7412771314218563,1.7634710658223955,1.6835841779501115,1.71388933412528,1.7445744653707758,1.74407926875507,1.717201523475626,1.7592879504870969
ABCC12,1.6873653246924047,1.6766420269842557,1.6517658278851897,1.7426788804100295,1.6612889946876763,1.6620459510956944,1.6324124777906073,1.6906316399570178,1.7190519816415792,1.7126089858331919,1.6585725398514213,1.7904592810502344,1.7022053837733508,1.6925030804247971,1.7636367787981593,1.6906450479242627,1.7516693773174221,1.6888785927793384,1.6584308699891885,1.6901756949121514,1.6739317472288742,1.6462087489149266,1.7375353461887393,1.659349191865501,1.6662294006920648,1.6769443591069122,1.6600523864769932,1.7100007786584241,1.6085301369663556,1.6802343262632584,1.7201427272963359
ABCC13,1.8112942792848572,1.8059280095413028,1.8794940509326625,1.8089657189398833,1.7531509487481651,1.7819933109590433,1.782970435545371,1.8230155999936224,1.8241853632585332,1.777665886409827,1.834699082069588,1.8142797004857276,1.8832024131555236,1.8776892890910404,1.9403998185417612,1.8398830178437358,1.8298982575895735,1.9166447898222796,1.8047681192128135,1.8366674566135344,1.8053873937814364,1.8046607512511683,1.8044088181254274,1.7715856019489227,1.7795118810070583,1.7337014134586812,1.827197109346355,1.8237371340273063,1.7849436343048017,1.8100440709928531,1.7753750850147774
ABCC2,1.7177455062865172,1.6589243693286029,1.6982051404582217,1.6945370245191884,1.7593390891824017,1.6818000573113907,1.6601436853107643,1.6923200632920132,1.7197441969863982,1.757671886605867,1.710948561426845,1.739476582491031,1.6772962480516453,1.6520917792217342,1.7059911677828241,1.750181994216412,1.72826883695878,1.6822721426535823,1.7555071935901851,1.746381566932924,1.7242267862291305,1.628768930052499,1.7578297351366112,1.699489446051781,1.644267010824229,1.7517036504927193,1.737730019982925,1.8212734633040613,1.7254052518902623,1.693810307974912,1.6725792212357755
ABCC3,1.8258466710974834,1.814390456934446,1.7785786664282135,1.8023421326150466,1.8262250839809238,1.7318218838440884,1.8045740251407625,1.8170665358516622,1.8578377134707873,1.810114012562429,1.854697867195336,1.826188467716931,1.8285990881905483,1.7750631874032736,1.754857579289345,1.8724387360097459,1.9256652820662987,1.7629355553150197,1.8522505874107074,1.8830577034600642,1.8397016524705836,1.7926096777448286,1.7826895275895704,2.103249196129859,1.8946703341644002,1.7831800327146194,1.828339113861044,1.8300078215058684,1.982009697619782,1.964409722705393,1.8262128786628524
ABCC4,1.9996464964090237,1.9136189997272555,1.9581930843091495,1.978964373964914,1.9947390092285284,1.977899004524183,2.1048566073445607,1.918798374155161,1.9670394602524683,2.0227583975781576,1.9357840819952734,2.0740361073717475,2.2288402345809626,2.228430841939708,2.0571313710097106,2.0500175254189137,2.0258367610019348,1.9438050813342713,1.9439700717612556,2.19074126825662,1.9724243061495252,2.130192864454741,2.244640501561978,2.064762162200235,1.9496918000657346,2.178153705354908,2.087805652751127,2.0747006596627564,2.2252070512605657,2.1857555645011795,2.0805314646425703
ABCC5,2.4665540373019046,2.5907026105859288,2.5675673507422694,2.444871107368677,2.761989426061829,2.54146032230061,2.535709597473877,2.6005694907985113,2.6099818426343515,2.6536470676500237,2.685789929953131,2.719595267296988,2.8429205195908085,2.7035437197338164,2.788155302644901,2.919620393834994,2.7012229998529715,2.838869094427164,3.062990314845835,2.8524883112507102,2.748763909585602,2.6572009567155206,2.255153235951332,2.7945073641070355,2.985882912375269,2.633949603903898,2.8409324740524524,2.757757212280621,2.8755893945853934,2.8095564428934563,3.1794855719884185
ABCC6,1.8657466307954227,1.8001792781834796,1.8439637506627053,1.8158868862152828,1.8669435753883508,1.8595323016527785,1.8854162253957054,1.9057071003756016,1.9356068386245635,1.9431224204194628,1.9636368803882842,1.8654813880198242,1.8773280656410753,1.8675565012735111,1.8202382010661344,1.8960974359095666,1.849809155362037,1.9728047571614522,1.8592997119883554,1.8738112301516863,1.8590810037398224,1.8176641844498005,1.8793274012595813,1.8763027978932065,1.9030922737293545,1.8423593955895872,1.8683706967392324,1.9260221977717702,1.8680743195410725,1.8275304567513935,1.8245825409617755
ABCC8,1.9205143567549845,2.1071254098792647,1.9844070653106138,1.84536961224432,1.8947750879999365,2.04197886342146,1.9409710519459835,2.008440275637825,2.077444688642661,1.92449899506634,2.016638942113789,1.8844885181659514,1.8608158400183945,1.9289501272598963,1.791580721107624,1.8646081176750848,1.8711970501166004,2.06932408837921,1.8232153828279367,1.8873458975049635,1.8962873511556866,1.8647348835807047,1.9320082413091346,1.8518309791711651,1.8962563462924829,2.119283127340129,1.847852629836905,1.9255779381803324,1.8697885129732104,1.81866653193404,1.9040177357875654
ABCC9,3.1584921473264767,3.24393103305706,3.2087060900478277,3.097253449396237,3.164931055171465,3.180490030898056,3.1788739581697953,3.1798056102457863,3.2453511426873765,3.2047479735904556,3.237377098110862,3.0366316848093597,3.170844826988524,3.2210341030157514,3.182266417183888,3.2344415391423844,3.15042157415655,3.1195703241606503,3.167520109404931,3.0940029223009686,3.187781996597435,3.235460550152102,2.9876628514555055,3.1053093122405575,3.1078217559128536,3.1523229756047435,3.2602921835556846,3.140073493041783,3.162930237087092,3.17214664334063,3.1862929492865972
ABCD1,1.9116263955074668,1.8406485314894432,1.8580605898996476,1.8179710994852916,1.8242872141197175,1.7926638130338226,1.8074332376627051,1.8711615576689336,1.860617224557095,1.7685315886480615,1.859905956955494,1.8569100184925968,1.8188628286582484,1.9289539160637308,1.9025791577372408,1.79729111093134,1.8686393594488395,1.9880193032641253,1.9006562436487089,1.8851643386429724,1.8534448036735907,1.787904648360114,1.861129596726688,1.851531184262159,1.8297034567465973,1.8803211326371652,1.8191981071209267,1.7604296164140016,1.8391493552571856,1.8127076832866933,1.8688487236370122
ABCD2,2.549309376120055,2.673560946538043,2.5572826401461572,2.56051687596486,2.5246454521471047,2.1683403729421116,2.75700830728028,2.4942056554698766,2.327627011129095,2.7015002639720866,2.556380364210588,2.2531421525641866,2.4675377336713664,2.219376098693647,2.419587429969658,2.185333759545118,2.5907313496263824,2.778439893792229,2.2673859777206182,2.3271124707470854,2.2488141187505812,2.129767681059693,1.8526181438672888,2.387911167992331,2.2763745748259634,2.3386526035644986,2.1984564356286262,2.1648055825865424,2.3632131375860297,2.219518597801331,2.2112271795351592
ABCD3,3.0558515911559523,3.0483669850038693,3.0243941526808946,3.0668280056341453,3.0327285787485962,3.076316231286627,3.1974754210740586,3.113408797273634,3.0569822951972947,3.0808503508783422,3.1027840887615654,2.9795662710036424,3.0896100096048533,2.8716544301942863,3.0439988542114933,3.1843104494461207,3.1930115660977445,3.052657598361252,3.232009862431427,3.2484908138380555,3.0885046000428646,3.2319392288728155,3.014285656263553,3.1475965113365287,3.2574874135024814,3.102134030528538,2.98110371846482,3.1714694611341665,3.1889784567415838,3.332288309695326,3.1427156696145166
ABCD4,2.1345659622352016,2.102365867842319,2.108390635379665,2.2396668796332446,2.1617974103657964,2.1323234851496013,2.1096413811639136,2.043032972314488,2.0278476242793113,2.049658645620291,2.181007110218295,1.9065019774079053,2.1208396136150984,2.2325348991800733,2.1292500406814447,2.062998946445369,2.1683853054147524,2.184540559156059,2.229098738510704,2.0362677006819205,2.123626470481246,2.196518918669614,2.135744987555934,2.1963898681555087,2.1795110502715103,2.107992443307626,2.274043935809681,2.130041263044946,2.1809784768264087,2.1820629672820075,2.1209623353402587
ABCE1,2.9404073362393945,2.8859081564064377,2.861820415243749,2.865950478293427,2.8213612324445663,2.7531980257846222,2.8687163932019337,2.8566809890897553,2.8154791093590847,2.8694904528172356,2.8230869541818295,2.8605814708700175,2.918931912693205,2.8724367659263295,2.7673857242917963,3.0236634370873468,2.6738119257208637,2.894726591799406,2.920731568983857,2.956591986289291,2.7686353281007547,2.9509479885403085,2.9589744137271734,3.0133639924014437,2.996645443779496,2.9100917480941524,2.7973762006440492,2.904717222437374,2.8499972585007147,3.037466567115991,2.9835792014091203
ABCF1,2.8222304709141492,2.7807804207551508,2.751763626590377,2.807919523623082,2.779606429883458,2.687490744495965,2.762567807996953,2.7785534360326976,2.682717110245835,2.6584605761129976,2.6776954027514765,2.725350714541063,2.8131983529447244,2.7795623078455756,2.721836347422808,2.7831947033761537,2.7723333148126947,2.777819458938106,2.738052255531241,2.7702222466793085,2.7528063836711008,2.7006749692278085,2.7643143043408256,2.7990458487243006,2.8749267731094696,2.7340722552807613,2.750788705927854,2.7708375013632636,2.7514251573731445,2.8445604049755593,2.7276983168673747
ABCF2,2.572443455073913,2.5816814503476357,2.55969982039483,2.608288832581184,2.48508156954763,2.5870769032646765,2.5029084806242436,2.56084210165473,2.569512965538462,2.56303362850445,2.460774011840149,2.6022240613659062,2.6204034228911377,2.5531048754353347,2.5586594844121584,2.6405607759301075,2.6625199865680464,2.6097124181134093,2.686061208684714,2.6820226310766637,2.5125151438400586,2.6844552133800987,2.6738322734708757,2.6372114388236327,2.7166068560216625,2.6437153758669036,2.5786924077275257,2.6172208912231434,2.5388212119971567,2.6427316036031696,2.639699863350564
ABCF3,2.7565493842283626,2.7574756184005866,2.8161736953555674,2.8237860385295064,2.826200673241522,2.7045223119408237,2.7630248208711974,2.797259979294704,2.6250319690196786,2.7238643236267275,2.644320085909374,2.670051712911826,2.7548426176195444,2.6418881661851312,2.646519829764288,2.726691735240792,2.6791670359044457,2.7348526634594155,2.818809667599299,2.714645569619489,2.6845763982824558,2.7963111799407776,2.721431722355911,2.7479931399328783,2.710737017394468,2.7866256336671413,2.6959893603405565,2.712666207776519,2.715425571663308,2.7821359369089214,2.7770198613015387
ABCG1,1.7670233485823583,1.9069098314141586,1.9673493943045461,1.8131634572680217,1.8583391370253968,1.8490424814844644,1.8505354181764182,1.9723618070173514,1.7878503341912995,1.9236436253457025,1.9482120897198725,1.9242861504460487,1.9555694746745313,1.9459110417419403,2.0416425071657764,1.769750585208129,1.9190349196919492,1.9778440672460993,1.9882993107717335,1.9531870016556228,1.9965189085493489,1.9665522864628016,2.0160790689566492,1.9470975686903729,2.0672153449080954,1.9945833445249834,1.967006249083134,1.9203390388267545,1.8437989743436611,2.1602070521970806,2.1126367528467256
ABCG2,1.8082285185055769,1.8632010606967961,1.95177054450382,1.8531213845058927,1.7578425329092358,1.8830577034600642,1.8842032503579578,1.7589171407252937,1.9669767274018852,1.8662749915792998,1.8369017042824474,1.974378794462636,1.8908941214159267,1.8903922136187372,1.9197519497906905,1.8358230416522896,1.9265232495390971,2.0651483326972806,1.7717461605452842,1.791980726666778,1.7969756125886276,1.8283513012043164,2.092089013146582,1.8536124739618598,1.8248778073613345,1.9564358677604319,1.8301336068532508,1.880187890850277,2.0771267581563704,1.7450479727030597,1.8157639505556873
ABCG4,1.850151324715376,1.8505674213494827,1.8958687292709224,1.9185198111364936,1.9451469559656624,1.9047730896643278,1.900621468600417,1.8778345382418888,1.9359198281492873,1.8262942454996343,1.989789345432302,1.8933699776072497,1.8362998534303683,1.8084509538493345,1.7389666664598282,2.035440922169981,1.8867959405503314,1.9836776946980672,1.8456747040920596,1.938993320039243,1.8691093988368832,1.866013803691099,1.8303567474192195,1.9570045039525796,1.934180557024269,1.968212431096178,1.9502742998183968,2.0311128408502492,1.8658040276643721,1.915578263231475,1.8807168665644847
ABCG5,1.7040928758270077,1.759956871841865,1.7527699962192778,1.6865543120928361,1.7173857986902568,1.7256015692787363,1.7333109506368052,1.647015116384256,1.8076434322157278,1.8048589627858165,1.7105034014857896,1.7377170425471995,1.8041072665459168,1.7767567388672258,1.7754087996369636,1.8320879565390342,1.8353501150117573,1.6933642883581494,1.7748397598273264,1.7439242157446717,1.6867739129991102,1.752440326894191,1.692636980692276,1.7293743938132689,1.7001866694351548,1.6849084825092957,1.6891157364833362,1.711618246297155,1.7304530183469147,1.6971021251407665,1.68852056617646
