"umap_1","umap_2","celltype","group","tissue","patient","score"
-11.6339559315137,12.2323422408962,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-12.191387152522,11.4499297119045,"CD4 T","G2_liver_met","metastasis tumor","patient17",0
-1.2415506003789,-8.67700147858621,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-3.84315965160647,5.93232345351217,"Macrophage","G2_liver_met","metastasis tumor","patient16",0
3.85252668872556,9.3327012039089,"NK cell","G2_liver_met","metastasis tumor","patient16",2.2502703666687
-13.0937261341504,-0.757601412448901,"Bcell","G2_liver_met","metastasis tumor","patient12",0
0.863537693173495,-3.56989073983194,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
2.18869020953855,-11.7221016906834,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-11.2220287083081,11.1556248641872,"CD4 T","G2_liver_met","metastasis tumor","patient16",0
-1.78505835518161,-1.18276530734064,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
5.24010469928464,4.15232229002951,"CD8 T","G2_liver_met","metastasis tumor","patient08",0
-12.206897711604,11.4685549713039,"CD4 T","G2_liver_met","metastasis tumor","patient11",0
-10.2614640949658,-0.522638077352065,"Bcell","G2_liver_met","metastasis tumor","patient13",0
10.7378549815722,-2.25367844334604,"CD4 T","G2_liver_met","metastasis tumor","patient12",0
-1.23485866770068,3.03890919455526,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-2.96299598202029,7.02406739958761,"Macrophage","G2_liver_met","metastasis tumor","patient16",2.74157238006592
-0.658597362450454,-2.19879722825052,"CD8 T","G2_liver_met","metastasis tumor","patient11",0
-4.96106240734378,8.43971395262716,"Macrophage","G2_liver_met","metastasis tumor","patient12",0
-2.58112249359408,-14.2609324478245,"CD4 T","G2_liver_met","metastasis tumor","patient10",0
-2.49015233501712,-5.10058975449564,"Bcell","G2_liver_met","metastasis tumor","patient13",0
-0.778775854258928,7.0558719612026,"Monocyte","G2_liver_met","metastasis tumor","patient13",1.24218213558197
1.65850021854123,-13.5459609054661,"CD4 T","G2_liver_met","metastasis tumor","patient08",0
-1.45761272892276,-2.83113336792948,"CD8 T","G2_liver_met","metastasis tumor","patient13",0
-2.05302581772128,-15.1925435089207,"CD4 T","G2_liver_met","metastasis tumor","patient15",0
0.294812286049929,-2.49283004036905,"CD8 T","G2_liver_met","metastasis tumor","patient12",0
-1.38288847193042,15.5904221511745,"Bcell","G2_liver_met","metastasis tumor","patient14",0
6.14647247806272,-12.0698142074681,"NK cell","G2_liver_met","metastasis tumor","patient13",1.75227117538452
1.98585274234494,-3.31214666596414,"NK cell","G2_liver_met","metastasis tumor","patient11",0
-4.18933770641604,4.33642959364889,"Macrophage","G2_liver_met","metastasis tumor","patient11",1.15237069129944
0.167569124848452,-10.8537926696873,"NK cell","G2_liver_met","metastasis tumor","patient14",0
-4.56685087665835,5.3334073997402,"Macrophage","G2_liver_met","metastasis tumor","patient13",2.09082293510437
-0.926246470063123,-7.05866861573221,"NK cell","G2_liver_met","metastasis tumor","patient14",0
-1.26280388817111,5.69552182921408,"Macrophage","G2_liver_met","metastasis tumor","patient15",0
