"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.16292477111484e-08,2.20072786465858,0.091,0.021,0.000708098311567575,"4","AGK.2"
2.22320082367384e-08,1.3168707539584,0.28,0.134,0.000727831485654341,"4","HDDC2"
2.48562590724223e-08,1.46697340176523,0.268,0.129,0.000813744209512962,"4","PTGER2.1"
2.60110137678652e-08,1.30311121675907,0.329,0.175,0.00085154856873237,"4","RASSF5.1"
2.60182381666146e-08,2.45972959743824,0.085,0.019,0.000851785081098629,"4","CDKN2C.1"
2.64775535716038e-08,1.20695477000138,0.244,0.108,0.000866822148827166,"4","SNAPIN.1"
2.68044129968592e-08,7.27983106431652,0.012,0,0.000877522872691177,"4","FHAD1"
2.68044129968592e-08,6.11126217256592,0.012,0,0.000877522872691177,"4","AUNIP"
2.68044129968592e-08,7.72948438329582,0.012,0,0.000877522872691177,"4","EPHX4"
2.68044129968592e-08,7.40996451917858,0.012,0,0.000877522872691177,"4","RP11-316M1.12"
2.68044129968592e-08,6.02007228664358,0.012,0,0.000877522872691177,"4","DTL"
2.68044129968592e-08,7.27664662278968,0.012,0,0.000877522872691177,"4","C2orf48"
2.68044129968592e-08,6.61194193688723,0.012,0,0.000877522872691177,"4","SPC25"
2.68044129968592e-08,7.55999266570674,0.012,0,0.000877522872691177,"4","B3GNT7"
2.68044129968592e-08,7.45738754745258,0.012,0,0.000877522872691177,"4","FAM132B"
2.68044129968592e-08,6.33835679535962,0.012,0,0.000877522872691177,"4","NCAPG"
2.68044129968592e-08,8.16303460767154,0.012,0,0.000877522872691177,"4","MGAM"
2.68044129968592e-08,7.3558346852038,0.012,0,0.000877522872691177,"4","LANCL3"
2.68044129968592e-08,6.28090280754714,0.012,0,0.000877522872691177,"4","KIF4A"
2.68044129968592e-08,7.63737011074723,0.012,0,0.000877522872691177,"4","MPPED2"
2.68044129968592e-08,7.21276133813828,0.012,0,0.000877522872691177,"4","LRRC43"
2.68044129968592e-08,6.61966478049135,0.012,0,0.000877522872691177,"4","DLGAP5"
2.68044129968592e-08,7.61024892932417,0.012,0,0.000877522872691177,"4","PROX2"
2.68044129968592e-08,7.76985453470168,0.012,0,0.000877522872691177,"4","GPR97"
2.68044129968592e-08,7.80372667302653,0.012,0,0.000877522872691177,"4","IL17C"
2.7627827594064e-08,1.52552839764203,0.213,0.089,0.000904479819774468,"4","SIPA1"
2.76518043560415e-08,1.25925115539902,0.323,0.171,0.000905264771008087,"4","MIEN1"
2.78893427463563e-08,1.64543150950443,0.165,0.058,0.000913041302830213,"4","RNF125.1"
2.90289709840105e-08,2.48055603488501,0.085,0.019,0.000950350452074536,"4","SLC15A4.1"
2.99765101953214e-08,1.84718792064062,0.146,0.048,0.000981370990774432,"4","SYNE1.2"
3.05159048572211e-08,2.00015923605709,0.104,0.026,0.000999029693215705,"4","RP4-728D4.2.1"
3.28004064508252e-08,1.07200482296679,0.366,0.208,0.00107381970638711,"4","CDC42SE1"
3.45487165062399e-08,2.64985979297268,0.085,0.019,0.00113105588098128,"4","SLFN12L.2"
3.5941103628695e-08,1.07584562248433,0.244,0.108,0.00117663985059622,"4","KLRG1.3"
3.61798255823858e-08,2.52208317021036,0.177,0.066,0.00118445512991615,"4","STMN1.1"
3.67690296192856e-08,1.70079638053501,0.159,0.056,0.00120374449167617,"4","PILRB.2"
3.94459716599633e-08,-3.34863703190565,0.03,0.204,0.00129138222020388,"4","CCR7.3"
4.19215396648509e-08,3.4676974073155,0.03,0.002,0.00137242736554789,"4","PALLD"
4.62901835566733e-08,1.36015823383424,0.366,0.203,0.00151544802927837,"4","FGR.3"
4.63531608076124e-08,2.58887273503711,0.03,0.002,0.00151750977851961,"4","NUSAP1"
4.80109674308586e-08,3.07614573657258,0.049,0.007,0.00157178305175145,"4","HOXB4"
5.03513367979964e-08,1.6788426948241,0.189,0.075,0.00164840206409281,"4","IQGAP2.1"
5.26022864832812e-08,1.05556982761763,0.311,0.16,0.00172209365488966,"4","CCDC107.1"
5.57232812557477e-08,-1.26335222070976,0.256,0.474,0.00182426878175067,"4","CD44"
5.70359012693512e-08,1.28245716026527,0.189,0.072,0.00186724133575602,"4","HIST1H2BK.2"
5.82015067099276e-08,1.91621898327208,0.134,0.042,0.00190540092666961,"4","PATL2.2"
5.94705186958018e-08,2.6063197340004,0.043,0.005,0.00194694584106316,"4","MCM2"
6.05151063171541e-08,-2.16481801227716,0.366,0.499,0.00198114355061099,"4","HLA-DPA1.3"
6.19062243883885e-08,1.74717276423728,0.427,0.262,0.00202668597402706,"4","SCP2"
6.2312480811054e-08,2.03195476300028,0.043,0.005,0.00203998599679229,"4","PHGDH"
6.47043088514932e-08,1.03073530990897,0.25,0.113,0.00211828966318019,"4","CARHSP1"
6.77357048664109e-08,-1.09423245725477,0.28,0.502,0.00221753150591656,"4","ZFAS1"
7.0607371614882e-08,2.81646574414796,0.055,0.009,0.00231154413192801,"4","STK39"
9.07841534804645e-08,-2.82623835302103,0.067,0.24,0.00297209161664345,"4","RGCC.2"
9.11411154637627e-08,2.17778420543999,0.116,0.034,0.00298377783805266,"4","NFATC2.2"
9.58550395541799e-08,1.24814011427085,0.146,0.05,0.00313810228492474,"4","PLEKHA1.1"
9.63813060656113e-08,1.65797629771537,0.171,0.064,0.00315533119797598,"4","STAT4.3"
1.04188323752681e-07,1.3819805347697,0.299,0.151,0.00341091734301525,"4","DENND2D.2"
1.0690375400482e-07,-1.12038676778129,0.287,0.498,0.00349981509860981,"4","FOSB.1"
1.11414250550346e-07,1.14080199610557,0.409,0.251,0.00364747973451722,"4","WDR1.1"
1.12536446017187e-07,1.44154406431027,0.238,0.109,0.00368421816971066,"4","CTDSP1"
1.13456374520555e-07,2.36018436001571,0.067,0.013,0.00371433478905394,"4","DHRS13"
1.15765579107717e-07,1.40961931689917,0.232,0.105,0.00378993352882845,"4","EBP.1"
1.26044538750087e-07,1.39892160155623,0.256,0.122,0.00412644610960035,"4","ABI1.1"
1.26534138321614e-07,-1.38203330253447,0.213,0.427,0.004142474620373,"4","RGS10.1"
1.28229460064967e-07,1.49457298017129,0.177,0.069,0.00419797606360688,"4","UNC50"
1.30626022033505e-07,1.41090720480433,0.244,0.114,0.0042764347093329,"4","SASH3.1"
1.33067485558138e-07,2.89374887239486,0.055,0.009,0.00435636334220231,"4","KCTD10"
1.46623871709436e-07,2.22734381422675,0.061,0.011,0.00480017231202351,"4","ACOT4"
1.54760780412329e-07,1.8505762029014,0.073,0.015,0.00506655842913883,"4","IFI27L1"
1.55532118741896e-07,1.76287125087172,0.159,0.056,0.00509181050337219,"4","CD320.2"
1.65107018082788e-07,-3.64574826966086,0.024,0.183,0.00540527355799432,"4","SOCS3.3"
1.71468508576192e-07,1.84596683573249,0.061,0.011,0.00561353603376738,"4","DHFR"
1.71630571717317e-07,1.49090232863139,0.146,0.052,0.00561884165688151,"4","MAP3K8.2"
1.71935840934432e-07,-3.01469815770293,0.024,0.187,0.00562883556051144,"4","CTSH.3"
1.73339940855293e-07,2.31052413242964,0.043,0.006,0.00567480298372058,"4","RMI2.1"
1.75177857604284e-07,1.35457275690127,0.159,0.057,0.00573497270224906,"4","ACAT2.1"
1.79118482727775e-07,1.32988014708956,0.232,0.105,0.00586398088754191,"4","CYB561D2"
1.93411952979986e-07,3.71973956217276,0.024,0.002,0.00633192051665877,"4","STARD9"
1.94558806163898e-07,2.72780663963656,0.024,0.002,0.0063694661961937,"4","CDC45"
1.99258128702943e-07,1.10423466292994,0.366,0.215,0.00652331261747696,"4","CD97.1"
2.07897794856636e-07,2.55449672556835,0.079,0.019,0.00680615800801656,"4","SIGLEC7.3"
2.10791150420888e-07,1.31552893198763,0.348,0.202,0.00690088068247905,"4","FLNA.2"
2.12648953501782e-07,1.55389381115174,0.128,0.041,0.00696170143974134,"4","IFT52"
2.13421454121929e-07,3.37363229943224,0.049,0.007,0.0069869915650437,"4","ENPP4"
2.1895490766312e-07,-1.04288579604726,0.372,0.586,0.00716814576707521,"4","NAP1L1"
2.36429130364586e-07,1.91288431159437,0.134,0.045,0.0077402168698758,"4","TMED1"
2.44634805483574e-07,2.63264405909544,0.03,0.003,0.00800885426192124,"4","CHEK1"
2.60998803667024e-07,2.64603739432541,0.079,0.019,0.00854457883445102,"4","APEX2"
2.70125456107522e-07,1.53526261335639,0.159,0.059,0.00884336718204807,"4","PDZD11.1"
2.80237991371713e-07,2.33515304593498,0.049,0.007,0.00917443136152714,"4","ACOT7"
2.84712849560594e-07,2.93421843641598,0.079,0.019,0.00932092926891474,"4","GNGT2.1"
3.01864455175736e-07,1.41285974968346,0.323,0.179,0.00988243853354323,"4","DDOST"
3.36846089167236e-07,-2.53994750330163,0.055,0.222,0.011027667267157,"4","SPI1.4"
3.39406790937964e-07,2.15248324366743,0.098,0.027,0.0111114995217271,"4","SLC25A20.1"
3.53660848170088e-07,1.04687104589402,0.421,0.276,0.0115781488473923,"4","IRF1"
3.71332251313347e-07,1.69453048582875,0.189,0.081,0.0121566752434964,"4","TSPAN32.1"
4.15408561271201e-07,-1.74597824644273,0.372,0.526,0.0135996454788966,"4","CTSS.3"
4.19558566382058e-07,2.51350123368187,0.061,0.012,0.0137355083462158,"4","PLEKHG3"
4.29115152750081e-07,5.00790918916478,0.018,0.001,0.0140483718707322,"4","RP11-305L7.3"
4.29115152750081e-07,4.74204156909221,0.018,0.001,0.0140483718707322,"4","FSIP1"
4.32247156158703e-07,5.3209714345197,0.018,0.001,0.0141509073983236,"4","PDGFRB"
4.35401207463343e-07,4.75454175491153,0.018,0.001,0.0142541647299349,"4","MDGA1"
4.38577455752634e-07,4.45827217924965,0.018,0.001,0.0143581487464297,"4","CERCAM"
4.41435813026107e-07,1.59098387727974,0.177,0.073,0.0144517256468487,"4","PITPNC1.2"
4.41776051078611e-07,4.28736987681082,0.018,0.001,0.0144628643602116,"4","CDC20"
4.48240887901308e-07,2.51939178680619,0.018,0.001,0.014674510188113,"4","TPX2"
4.48240887901308e-07,2.31673669157601,0.018,0.001,0.014674510188113,"4","GTSE1"
4.71405165786973e-07,-3.58222070921126,0.024,0.174,0.0154328623175339,"4","NCF1.4"
4.7403789434569e-07,2.21733716355887,0.116,0.037,0.0155190525850892,"4","APOBR.3"
4.917048125996e-07,-3.30325453282632,0.262,0.407,0.0160974321548857,"4","CST3.4"
5.3301709484448e-07,2.57671778993884,0.049,0.008,0.0174499136510186,"4","CKAP5"
5.35862856202252e-07,1.92795899263918,0.104,0.03,0.0175430781863493,"4","CATSPER1.4"
5.38729011711666e-07,1.22035449952404,0.232,0.108,0.0176369103854165,"4","SH3BP5.1"
5.51305677370682e-07,1.26642130283216,0.207,0.091,0.0180486452657614,"4","HEXA"
6.32587776609696e-07,2.29700953894254,0.073,0.017,0.0207096586306482,"4","LRRC8A"
6.74971657254098e-07,-2.52502020301698,0.091,0.255,0.0220972221151846,"4","LGALS3.4"
6.76618439669395e-07,-4.46086244680227,0.006,0.144,0.0221511344778967,"4","SLC7A7.4"
6.81050407714715e-07,-3.44221329465821,0.018,0.163,0.0222962282477643,"4","SPINT2.2"
7.15453145562385e-07,-2.03448627702154,0.067,0.234,0.0234225050794214,"4","CHCHD10"
7.42952491232476e-07,-1.71372851785534,0.104,0.284,0.0243227786579688,"4","RPL39"
7.5227560447987e-07,3.42602739188865,0.055,0.01,0.024627998739462,"4","RP11-103G8.2"
7.99998048049288e-07,-3.86257074032506,0.012,0.152,0.0261903360970376,"4","CD14.4"
8.17210502426853e-07,-2.84997654119373,0.03,0.183,0.0267538374284503,"4","NCF2.4"
8.36554951254324e-07,2.00310478359301,0.116,0.037,0.0273871359941641,"4","ITGAM.2"
8.74377466909338e-07,1.33923702280116,0.305,0.174,0.0286253695116779,"4","HMOX2.1"
8.8213064484912e-07,1.60552220141648,0.159,0.062,0.0288791930510705,"4","STIP1"
8.93013257803332e-07,2.64194756180155,0.043,0.006,0.0292354680339655,"4","FCRLB"
8.95189374666101e-07,-4.45212927440997,0.024,0.167,0.0293067097478188,"4","MS4A6A.4"
8.98979673774155e-07,1.86410201485516,0.098,0.028,0.0294307965600183,"4","FAM71D"
9.33832025704939e-07,2.47117082771137,0.043,0.006,0.0305717928575283,"4","SUV39H1"
9.43186975711454e-07,3.02296361799697,0.049,0.008,0.0308780552108416,"4","AUTS2"
9.45227614040178e-07,-4.7092651575352,0.024,0.166,0.0309448616284473,"4","CD79A.4"
1.07258431718586e-06,1.34902752371804,0.226,0.108,0.0351142653760308,"4","TMEM126B.1"
1.09933258638593e-06,3.38878345963669,0.037,0.005,0.0359899502131026,"4","DOLK"
1.12730594963457e-06,1.12607194244183,0.451,0.306,0.0369057421791366,"4","RBM8A"
1.13245897101277e-06,3.29007329652904,0.037,0.005,0.0370744417930161,"4","ZNF142"
1.20055454241304e-06,1.12024994602558,0.238,0.119,0.0393037546095182,"4","SDHAF2"
1.22386545276097e-06,1.22022856562123,0.262,0.136,0.0400669071924887,"4","SDF2L1"
1.22467991984012e-06,1.34626207890417,0.226,0.11,0.0400935712157257,"4","RASAL3.1"
1.32349417054194e-06,1.34031891421726,0.244,0.122,0.0433285521552021,"4","PRPF40A"
1.35043165721508e-06,1.14694279814276,0.256,0.133,0.0442104315939072,"4","PSENEN"
1.37190679741974e-06,3.69053903611672,0.024,0.002,0.0449134847339275,"4","DEGS2.1"
1.38624185397029e-06,3.43155621442267,0.024,0.002,0.0453827858152793,"4","ELOVL6.1"
1.40274167115924e-06,1.29888507205309,0.457,0.322,0.0459229568304112,"4","HLA-F"
1.40714915379604e-06,1.24284767929117,0.317,0.177,0.0460672489969749,"4","PIM1.3"
1.40801485182754e-06,3.3615303952037,0.024,0.002,0.0460955902191299,"4","IL12RB2"
1.41152943339588e-06,1.73534538927884,0.104,0.032,0.0462106505905144,"4","AAAS"
1.41264013794618e-06,1.71759585056107,0.134,0.049,0.0462470128360819,"4","TMEM71.1"
1.45255157439677e-06,2.46253305535917,0.024,0.002,0.0475536334426013,"4","OIP5"
1.46010484857677e-06,2.1017379328999,0.024,0.002,0.0478009125327063,"4","CDCA5"
1.47281720024929e-06,1.27687283013943,0.207,0.096,0.0482170895017612,"4","PRPF38A"
1.47551918361091e-06,1.0718075778835,0.372,0.227,0.048305547033054,"4","P4HB"
1.60543977537836e-230,5.50276391357883,0.522,0.009,5.25588873663369e-226,"5","CDKN1C.3"
1.35563688480395e-217,5.07206763128963,0.596,0.019,4.43808403347119e-213,"5","HES4.3"
1.83223174368078e-204,4.05758354590489,0.845,0.067,5.99836028246215e-200,"5","RP11-290F20.3.5"
7.79743834507029e-186,4.327400415679,0.807,0.073,2.55272536540911e-181,"5","MS4A7.5"
3.7284901163432e-181,4.01782333909053,0.969,0.134,1.22063309428844e-176,"5","FCGR3A.4"
3.94064606908932e-173,5.92689369458809,0.373,0.005,1.29008871009846e-168,"5","CKB.4"
2.51023990050462e-146,3.24854054352821,0.981,0.174,8.21802338627204e-142,"5","IFITM3.4"
1.41307096680781e-143,4.03978755165956,0.528,0.031,4.62611173113541e-139,"5","LILRA3.5"
1.16329498073811e-134,3.48807863013181,0.714,0.077,3.80839510794043e-130,"5","PILRA.5"
1.76509237264859e-134,4.88816967185196,0.373,0.012,5.77855940957695e-130,"5","MS4A4A.3"
8.87305428775631e-130,3.62371182244439,0.509,0.033,2.90486051272566e-125,"5","LILRB1.2"
1.15330442918902e-129,3.47508318322278,0.658,0.065,3.77568804027903e-125,"5","LRRC25.5"
7.65680469490522e-129,4.07771095798247,0.534,0.039,2.50668472101807e-124,"5","HMOX1.5"
3.16907609932374e-127,3.22045371610796,0.863,0.143,1.0374921333966e-122,"5","RHOC.3"
1.45944549412542e-125,3.24683000250402,1,0.314,4.77793265866779e-121,"5","LST1.5"
7.91875634578507e-125,3.16556310832805,0.783,0.109,2.59244245248312e-120,"5","HCK.4"
6.29443250898329e-124,3.69340270876065,0.466,0.028,2.06067131479095e-119,"5","CTSL.3"
1.24493495048267e-120,2.87111810073914,0.944,0.2,4.07566804089016e-116,"5","SERPINA1.5"
3.73963051100918e-119,2.93367701945205,1,0.316,1.22428023669418e-114,"5","FCER1G.5"
2.8920741926866e-117,2.54321464624101,0.925,0.174,9.4680724920174e-113,"5","CD68.5"
1.35035359788418e-116,3.8632952465072,0.466,0.031,4.42078760875322e-112,"5","SIGLEC10.2"
3.58422375324812e-114,2.56953061324223,0.944,0.183,1.17340317233837e-109,"5","CFD.5"
7.20535393461668e-114,2.92908396942636,0.801,0.123,2.35888877111481e-109,"5","IFI30.5"
7.74473974197621e-113,2.7145096773398,0.882,0.169,2.53547289672817e-108,"5","SPI1.5"
1.8858042008834e-112,3.44652761686452,0.516,0.043,6.17374579285207e-108,"5","CSF1R.5"
2.85635986792054e-112,2.85102651593768,0.994,0.334,9.35115093559827e-108,"5","AIF1.5"
6.48420175682941e-110,3.2462019341484,0.609,0.067,2.12279797115081e-105,"5","LILRB2.5"
1.91764667944243e-105,2.95764647453046,0.665,0.084,6.27799169915863e-101,"5","LILRA5.5"
2.03046672247681e-102,4.70243748406444,0.292,0.01,6.64734195604457e-98,"5","BATF3.3"
2.64141812094851e-99,2.61148617856458,0.59,0.067,8.64747464436123e-95,"5","C5AR1.5"
8.73265629833788e-97,2.64923341019435,0.894,0.2,2.85889701894985e-92,"5","STXBP2.4"
6.07504441866636e-96,3.73803778049746,0.398,0.028,1.98884804178299e-91,"5","CXCL16.4"
1.81196541477825e-93,3.22753535951176,0.54,0.059,5.93201237490105e-89,"5","SLC31A2.5"
3.31849461901111e-93,2.35286143523154,0.571,0.066,1.08640876837186e-88,"5","MAFB.5"
6.78209865822008e-93,2.91783912144113,0.671,0.101,2.22032345872809e-88,"5","WARS.5"
2.50496584834272e-91,3.85053938928138,0.36,0.023,8.20075719430439e-87,"5","TPPP3.4"
1.45931396131456e-89,4.50529368151303,0.298,0.014,4.77750204655161e-85,"5","CTD-2006K23.1.4"
4.45895152550404e-89,2.41723184837741,1,0.602,1.45977155041951e-84,"5","COTL1.5"
3.02828498534633e-87,2.64265213179682,0.925,0.285,9.9139993850268e-83,"5","CEBPB.5"
1.92671891348793e-86,3.05483244103837,0.491,0.054,6.3076923789768e-82,"5","TESC.3"
3.49553790220869e-84,2.28912133618137,1,0.685,1.14436919842508e-79,"5","IFITM2"
1.55683511681396e-83,2.73410167977202,0.907,0.289,5.09676680542553e-79,"5","TIMP1.4"
6.70634133082792e-82,2.2693259711114,1,0.562,2.19552202488645e-77,"5","SAT1.5"
1.09964828476122e-81,7.77616541778908,0.161,0.001,3.60002855465129e-77,"5","VMO1.1"
4.02686614826052e-81,2.10140451595885,1,0.474,1.31831543961753e-76,"5","PSAP.4"
8.52047194157158e-81,2.71623032301579,0.739,0.141,2.7894321042317e-76,"5","ABI3.3"
2.45709197967913e-80,2.50659455246711,0.553,0.074,8.04402772307354e-76,"5","C19orf38.5"
2.00367857044932e-79,2.37647760783316,0.683,0.12,6.55964290393699e-75,"5","LYN.3"
2.06011585484099e-79,2.4847728717711,0.77,0.169,6.74440728557843e-75,"5","BID.4"
9.85058174214554e-78,2.08893005520377,0.994,0.497,3.22488345074361e-73,"5","S100A11.3"
4.83389705041061e-77,3.21480460330522,0.348,0.027,1.58252121636342e-72,"5","PTP4A3.2"
8.39147648459419e-77,2.09333178459496,1,0.987,2.74720157152645e-72,"5","FTH1.5"
3.89458147679569e-76,2.16118120561313,1,0.486,1.27500808387337e-71,"5","CTSS.4"
3.0121054802967e-75,2.09755172510257,0.776,0.167,9.86103092139533e-71,"5","BRI3.5"
9.96132313106792e-75,1.97119540726289,0.795,0.17,3.26113796664902e-70,"5","CFP.5"
1.26021753249136e-74,1.96061112924142,1,0.36,4.12570015787021e-70,"5","CST3.5"
6.83316633799129e-74,3.71712101427964,0.28,0.017,2.23704199573159e-69,"5","TCF7L2.3"
1.04500784194226e-73,1.77890790310915,0.975,0.308,3.42114667295058e-69,"5","TYMP.5"
1.54867865619104e-70,2.50129741573569,0.578,0.095,5.07006418463821e-66,"5","APOBEC3A.5"
7.82065766872255e-70,3.21717880716299,0.441,0.054,2.56032690758639e-65,"5","FAM110A.2"
1.16489609141222e-69,2.02106287241657,1,0.987,3.81363682406533e-65,"5","FTL.4"
1.58613646244697e-69,6.109601957114,0.168,0.004,5.19269355075888e-65,"5","ICAM4.1"
6.85807130800842e-69,1.7979791813765,1,0.359,2.2451953848158e-64,"5","TYROBP.4"
1.3317750737216e-68,2.97514861019509,0.379,0.039,4.35996523634978e-64,"5","CAMK1.5"
3.68465274668909e-68,1.77646167747516,0.969,0.38,1.20628161621107e-63,"5","NPC2.4"
1.35099372142372e-67,1.9525061436402,0.578,0.097,4.42288324519696e-63,"5","FGL2.4"
1.8159410376947e-67,2.11360590290956,0.776,0.177,5.94502776920492e-63,"5","FGR.4"
9.12526991901958e-67,2.10979209863156,0.776,0.191,2.98743086608863e-62,"5","FAM26F.5"
9.93924323285663e-66,1.40311939695281,1,0.902,3.2539094495726e-61,"5","OAZ1.2"
4.90035788362825e-65,2.09867536669355,0.596,0.106,1.60427916394222e-60,"5","SLC7A7.5"
5.05556443705205e-65,2.82233538469173,0.373,0.04,1.6550906854021e-60,"5","CD300LF.5"
2.08020211398318e-63,1.78252428048736,0.621,0.115,6.81016568075814e-59,"5","CDA.5"
3.27252664023733e-63,2.34125257658983,0.503,0.076,1.0713597714809e-58,"5","UNC119.1"
1.0334423134581e-62,1.81824753874643,0.609,0.111,3.38328344579914e-58,"5","TNFRSF1B.3"
4.9292898400932e-62,3.46497519518539,0.286,0.023,1.61375090784971e-57,"5","EMR2.4"
5.11453288857384e-62,2.27478259388397,0.621,0.124,1.6743957770613e-57,"5","NINJ1.5"
5.25011459623681e-62,2.05910731721216,0.553,0.093,1.71878251651601e-57,"5","PLAUR.5"
7.25146113663198e-62,1.52715528242133,1,0.801,2.37398334691058e-57,"5","S100A4.3"
7.35279317415905e-62,2.30339937075256,0.627,0.131,2.40715742935619e-57,"5","HSBP1.3"
2.66609360279809e-60,2.04439598713274,0.441,0.061,8.7282572368404e-56,"5","FCGR2A.5"
8.63270913053991e-60,-1.08847652510167,1,0.997,2.82617631515616e-55,"5","RPL13.1"
3.63594157678701e-59,1.60697796508633,0.994,0.442,1.19033455340853e-54,"5","LGALS1.4"
5.18851431381602e-59,-1.25528503935263,0.994,0.995,1.69861581605709e-54,"5","RPL3"
8.47813917542798e-58,2.48040902504283,0.484,0.078,2.77557320325161e-53,"5","CPPED1.4"
5.97665160055843e-57,8.91596279214737,0.106,0,1.95663620099082e-52,"5","LYPD2.1"
2.27892638400318e-56,2.48707603281511,0.385,0.049,7.46074919594962e-52,"5","AP2A1.3"
4.49735449609546e-56,2.78073147277633,0.317,0.033,1.47234391493173e-51,"5","FAM49A.3"
8.97592175448946e-56,2.07108952089317,0.534,0.097,2.93853726398476e-51,"5","LYST.2"
1.15827997938291e-55,-1.01968782013896,1,0.999,3.79197699650379e-51,"5","RPL13A"
8.90876337266505e-55,2.58269282953731,0.366,0.046,2.91655095294308e-50,"5","CUX1.1"
1.69943643490339e-54,2.64924470690213,0.36,0.046,5.5636150005867e-50,"5","GPBAR1.4"
2.75616650827656e-54,-1.06735366885318,0.994,0.996,9.0231379147958e-50,"5","RPS18"
4.1083682573583e-54,-1.14244022820069,0.994,0.994,1.34499760009396e-49,"5","RPS3"
2.49755682822333e-53,1.29100588344999,0.994,0.8,8.17650154423753e-49,"5","ARPC3.1"
2.51269891582585e-53,2.26894093147733,0.435,0.067,8.22607371063068e-49,"5","SLC11A1.5"
5.64976218482687e-53,2.36137347067109,0.497,0.091,1.84961914406862e-48,"5","TBXAS1.4"
3.94597204684516e-52,2.17800038423862,0.509,0.093,1.29183232869617e-47,"5","MAPKAPK3.3"
4.29903887478734e-52,2.02940949921503,0.534,0.102,1.40741934682788e-47,"5","RHOB.5"
8.53415861830984e-52,3.0554227871438,0.236,0.019,2.79391284846227e-47,"5","MBD2.1"
1.08733995961523e-51,1.83481225609462,0.646,0.149,3.55973355978835e-47,"5","NAAA.3"
